N,channel_sync,rho,deadline_ratio,epsilon,skip_mode,device,device_index,policy,mean_energy_j_mean,mean_energy_j_std,violation_rate_mean,violation_rate_std,max_violation_run_mean,max_violation_run_std,burst_count_ge2_mean,burst_count_ge2_std,violation_run_count_mean,violation_run_count_std,violation_state_bad_share_mean,violation_state_bad_share_std,boost_use_rate_mean,boost_use_rate_std,allocation_mean_mean,allocation_mean_std,allocation_max_mean,allocation_max_std,allocation_nonzero_rate_mean,allocation_nonzero_rate_std
4,common,0.0,1.35,0.15,late,device_1,1,I2,0.05758297197505179,4.945559290820393e-05,0.15,0.0,4.5,0.7071067811865476,192.5,2.1213203435596424,1270.0,4.242640687119285,0.7216666666666667,0.02027039439401433,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.0,1.35,0.15,late,device_1,1,J1,0.06605245346555258,0.00011840537484959338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0091,0.0011313708498984765,0.197376,0.0001491995308303439,0.4575,0.010606601717798222,1.0,0.0
4,common,0.0,1.35,0.15,late,device_1,1,J2,0.056442987123814646,0.0013100715675754197,0.14155,0.011950104602052642,4.0,0.0,172.5,30.405591591021544,1218.5,77.07463914933368,0.868,0.18667619023324855,0.0,0.0,0.17868024999999998,0.009071826449232837,0.75,0.3535533905932738,0.8584499999999999,0.011950104602052633
4,common,0.0,1.35,0.15,late,device_2,2,I1,0.06987010485994094,7.314809776874828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01795,0.001202081528017131,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.0,1.35,0.15,late,device_2,2,I2,0.05758297197505179,4.945559290820393e-05,0.15,0.0,4.5,0.7071067811865476,192.5,2.1213203435596424,1270.0,4.242640687119285,0.7216666666666667,0.02027039439401433,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.0,1.35,0.15,late,device_2,2,J1,0.06625113069600527,0.00010971892452175792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00945,0.00021213203435596482,0.19729925,0.00040976837969761176,0.46,0.007071067811865481,1.0,0.0
4,common,0.0,1.35,0.15,late,device_2,2,J2,0.05558687098260243,9.934050970658641e-05,0.14125,0.010960155108391467,4.5,0.7071067811865476,164.5,30.405591591021544,1229.0,77.78174593052023,0.9751677852348993,0.035118054904566785,0.0,0.0,0.16893675,0.00412985715552005,0.41500000000000004,0.12020815280171304,0.85875,0.010960155108391536
4,common,0.0,1.35,0.15,late,device_3,3,I1,0.06987010485994094,7.314809776874828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01795,0.001202081528017131,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.0,1.35,0.15,late,device_3,3,I2,0.05758297197505179,4.945559290820393e-05,0.15,0.0,4.5,0.7071067811865476,192.5,2.1213203435596424,1270.0,4.242640687119285,0.7216666666666667,0.02027039439401433,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.0,1.35,0.15,late,device_3,3,J1,0.06595163548015917,4.431212327866115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0089,0.0,0.19761175,0.00011773327906756996,0.4575,0.0035355339059327407,1.0,0.0
4,common,0.0,1.35,0.15,late,device_3,3,J2,0.05651963485871263,0.0012197868143801554,0.1333,0.023617366491630692,5.0,0.0,152.0,55.154328932550705,1153.5,160.51323932934628,0.8536666666666667,0.2069465846272629,0.0,0.0,0.18484775,0.001512147851567423,0.9975,0.0035355339059327017,0.8667,0.023617366491630636
4,common,0.975,1.35,0.15,drop,device_0,0,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.975,1.35,0.15,drop,device_0,0,I2,0.03996843211957206,0.00016297057352882298,0.15,0.0,25.0,2.8284271247461903,288.5,9.192388155425117,389.0,14.142135623730951,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.975,1.35,0.15,drop,device_0,0,J1,0.06523330069321909,0.0001426222526571634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009399999999999999,0.00014142135623730926,0.19717200000000001,9.545941546019107e-05,0.465,0.0,1.0,0.0
4,common,0.975,1.35,0.15,drop,device_0,0,J2,0.0374850400348217,0.0017317019418657213,0.15,0.0,22.0,7.0710678118654755,294.5,17.67766952966369,490.0,156.97770542341354,0.9470000000000001,0.07495331880577398,0.0,0.0,0.171472,0.001665236469694346,0.6825,0.18738329701443504,0.85,0.0
4,common,0.975,1.35,0.15,drop,device_1,1,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.975,1.35,0.15,drop,device_1,1,I2,0.03996843211957206,0.00016297057352882298,0.15,0.0,25.0,2.8284271247461903,288.5,9.192388155425117,389.0,14.142135623730951,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.975,1.35,0.15,drop,device_1,1,J1,0.06549576189091384,0.00017336731284704174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0098,0.0012727922061357851,0.19701200000000002,3.959797974647645e-05,0.46,0.007071067811865481,1.0,0.0
4,common,0.975,1.35,0.15,drop,device_1,1,J2,0.0394811057189932,0.00012001136058978824,0.15,0.0,13.0,0.0,301.0,5.656854249492381,671.0,0.0,0.8606666666666667,0.006599663291074463,0.0,0.0,0.1791355,0.0011469271990845887,0.6575,0.03181980515339463,0.85,0.0
4,common,0.975,1.35,0.15,drop,device_2,2,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.975,1.35,0.15,drop,device_2,2,I2,0.03996843211957206,0.00016297057352882298,0.15,0.0,25.0,2.8284271247461903,288.5,9.192388155425117,389.0,14.142135623730951,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.975,1.35,0.15,drop,device_2,2,J1,0.06521385098237464,1.7229792888138118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00895,0.001202081528017131,0.197131,0.0006498311319104296,0.465,0.0,1.0,0.0
4,common,0.975,1.35,0.15,drop,device_2,2,J2,0.0364987065322398,0.0004860031006790418,0.15,0.0,25.0,2.8284271247461903,288.5,9.192388155425117,389.0,14.142135623730951,1.0,0.0,0.0,0.0,0.169145,0.001351281058847519,0.8025,0.010606601717798262,0.85,0.0
4,common,0.975,1.35,0.15,drop,device_3,3,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.975,1.35,0.15,drop,device_3,3,I2,0.03996843211957206,0.00016297057352882298,0.15,0.0,25.0,2.8284271247461903,288.5,9.192388155425117,389.0,14.142135623730951,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.975,1.35,0.15,drop,device_3,3,J1,0.06504150298558202,0.0002873653713286142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0086,0.0005656854249492371,0.19713925,0.000189151063967414,0.46,0.007071067811865481,1.0,0.0
4,common,0.975,1.35,0.15,drop,device_3,3,J2,0.037646606092111,0.0015971689938803556,0.15,0.0,20.0,4.242640687119285,301.0,8.48528137423857,528.5,183.1406563273158,0.9376666666666666,0.08815264538792295,0.0,0.0,0.17166599999999999,0.0019586857838867623,0.6575,0.22273863607376243,0.85,0.0
4,common,0.975,1.35,0.15,late,device_0,0,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.975,1.35,0.15,late,device_0,0,I2,0.0568583640532256,0.000137285419650807,0.15,0.0,11.5,0.7071067811865476,277.5,3.5355339059327378,910.5,0.7071067811865476,0.7136666666666667,0.005185449728701406,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.975,1.35,0.15,late,device_0,0,J1,0.06523330069321909,0.0001426222526571634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009399999999999999,0.00014142135623730926,0.19717200000000001,9.545941546019107e-05,0.465,0.0,1.0,0.0
4,common,0.975,1.35,0.15,late,device_0,0,J2,0.054900124112291074,0.0001670371292771223,0.1388,0.00820243866176395,17.0,1.4142135623730951,301.0,2.8284271247461903,480.5,31.81980515339464,0.9764868603042877,0.03325260105164958,0.0,0.0,0.169187,0.003141675428811813,0.41500000000000004,0.1202081528017131,0.8612,0.008202438661763872
4,common,0.975,1.35,0.15,late,device_1,1,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.975,1.35,0.15,late,device_1,1,I2,0.0568583640532256,0.000137285419650807,0.15,0.0,11.5,0.7071067811865476,277.5,3.5355339059327378,910.5,0.7071067811865476,0.7136666666666667,0.005185449728701406,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.975,1.35,0.15,late,device_1,1,J1,0.06549576189091384,0.00017336731284704174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0098,0.0012727922061357851,0.19701200000000002,3.959797974647645e-05,0.46,0.007071067811865481,1.0,0.0
4,common,0.975,1.35,0.15,late,device_1,1,J2,0.056668630765442346,0.00014556380268198227,0.15,0.0,11.5,0.7071067811865476,277.5,3.5355339059327378,910.5,0.7071067811865476,0.7136666666666667,0.005185449728701406,0.0,0.0,0.18486425,0.00035814958467100106,0.9975,0.00353553390593278,0.85,0.0
4,common,0.975,1.35,0.15,late,device_2,2,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.975,1.35,0.15,late,device_2,2,I2,0.0568583640532256,0.000137285419650807,0.15,0.0,11.5,0.7071067811865476,277.5,3.5355339059327378,910.5,0.7071067811865476,0.7136666666666667,0.005185449728701406,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.975,1.35,0.15,late,device_2,2,J1,0.06521385098237464,1.7229792888138118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00895,0.001202081528017131,0.197131,0.0006498311319104296,0.465,0.0,1.0,0.0
4,common,0.975,1.35,0.15,late,device_2,2,J2,0.054900124112291074,0.0001670371292771223,0.12355,0.008838834764831847,11.0,1.4142135623730951,283.5,9.192388155425117,475.0,12.727922061357855,1.0,0.0,0.0,0.0,0.1778335,0.0071424855967653356,0.75,0.3535533905932738,0.87645,0.008838834764831853
4,common,0.975,1.35,0.15,late,device_3,3,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,common,0.975,1.35,0.15,late,device_3,3,I2,0.0568583640532256,0.000137285419650807,0.15,0.0,11.5,0.7071067811865476,277.5,3.5355339059327378,910.5,0.7071067811865476,0.7136666666666667,0.005185449728701406,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,common,0.975,1.35,0.15,late,device_3,3,J1,0.06504150298558202,0.0002873653713286142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0086,0.0005656854249492371,0.19713925,0.000189151063967414,0.46,0.007071067811865481,1.0,0.0
4,common,0.975,1.35,0.15,late,device_3,3,J2,0.054900124112291074,0.0001670371292771223,0.1301,0.022485995641732207,15.0,4.242640687119285,285.5,24.748737341529164,487.5,2.1213203435596424,0.9808219178082191,0.027121903935922377,0.0,0.0,0.1752805,0.012727922061357838,0.665,0.4737615433949868,0.8699,0.02248599564173225
4,independent,0.0,1.35,0.15,drop,device_0,0,I1,0.06987010485994094,7.314809776874828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01795,0.001202081528017131,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.0,1.35,0.15,drop,device_0,0,I2,0.0407475443926989,0.0002236744392815723,0.15,0.0,4.5,0.7071067811865476,187.0,0.0,1280.5,4.949747468305833,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.0,1.35,0.15,drop,device_0,0,J1,0.062210970576182203,7.203288970195877e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20508524999999997,0.00044936635944405875,0.5175000000000001,0.010606601717798262,1.0,0.0
4,independent,0.0,1.35,0.15,drop,device_0,0,J2,0.036734100525531034,7.925603894375648e-05,0.15,0.0,4.5,0.7071067811865476,193.5,4.949747468305833,1274.0,4.242640687119285,0.9993333333333333,0.0,0.0,0.0,0.1724485,9.899494936611753e-06,0.88,0.0777817459305203,0.85,0.0
4,independent,0.0,1.35,0.15,drop,device_1,1,I1,0.07007381314201361,0.0006416753506612398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01895,0.0003535533905932704,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.0,1.35,0.15,drop,device_1,1,I2,0.04071568676496248,0.0006888511439012032,0.15,0.0,4.5,0.7071067811865476,194.5,12.020815280171307,1280.5,12.020815280171307,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.0,1.35,0.15,drop,device_1,1,J1,0.06206647328908478,0.0007147587359088702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0001,0.0001414213562373095,0.2054805,0.0003139554108468271,0.49,0.007071067811865481,1.0,0.0
4,independent,0.0,1.35,0.15,drop,device_1,1,J2,0.03655728556332293,0.0005848030704724967,0.15,0.0,4.0,1.4142135623730951,191.5,12.020815280171307,1282.0,11.313708498984761,1.0,0.0,0.0,0.0,0.172367,0.0015365430355183834,0.835,0.0707106781186547,0.85,0.0
4,independent,0.0,1.35,0.15,drop,device_2,2,I1,0.06903460456360053,0.0006366717213080315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.017,0.0004242640687119272,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.0,1.35,0.15,drop,device_2,2,I2,0.04016580840171689,0.0005188934245627118,0.15,0.0,4.0,0.0,187.5,4.949747468305833,1289.0,5.656854249492381,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.0,1.35,0.15,drop,device_2,2,J1,0.06138120108426168,0.0003425733283334418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20498124999999998,0.0003461287693907981,0.5025,0.0035355339059327017,1.0,0.0
4,independent,0.0,1.35,0.15,drop,device_2,2,J2,0.0360629865424021,0.00026456461730542125,0.15,0.0,4.0,0.0,189.5,6.363961030678928,1289.5,7.7781745930520225,0.9996666666666667,0.0004714045207910975,0.0,0.0,0.17096125,0.0007654430906344379,0.815,0.007071067811865442,0.85,0.0
4,independent,0.0,1.35,0.15,drop,device_3,3,I1,0.0686260541966188,0.00013031917440976926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0162,0.001555634918610403,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.0,1.35,0.15,drop,device_3,3,I2,0.03995093249413961,0.00046282996801274526,0.15,0.0,4.0,0.0,183.0,16.97056274847714,1283.0,22.627416997969522,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.0,1.35,0.15,drop,device_3,3,J1,0.061258191129660564,0.0005232137381207495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20462200000000003,0.0003486036431249829,0.5125,0.017677669529663743,1.0,0.0
4,independent,0.0,1.35,0.15,drop,device_3,3,J2,0.035910898021964614,0.0004686319343406414,0.15,0.0,4.0,0.0,182.5,20.506096654409877,1285.5,24.748737341529164,1.0,0.0,0.0,0.0,0.1712105,0.0006300321420372257,0.8525,0.20859650045003159,0.85,0.0
4,independent,0.0,1.35,0.15,late,device_0,0,I1,0.06987010485994094,7.314809776874828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01795,0.001202081528017131,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.0,1.35,0.15,late,device_0,0,I2,0.05758297197505179,4.945559290820393e-05,0.15,0.0,4.5,0.7071067811865476,192.5,2.1213203435596424,1270.0,4.242640687119285,0.7216666666666667,0.02027039439401433,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.0,1.35,0.15,late,device_0,0,J1,0.062210970576182203,7.203288970195877e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20508524999999997,0.00044936635944405875,0.5175000000000001,0.010606601717798262,1.0,0.0
4,independent,0.0,1.35,0.15,late,device_0,0,J2,0.05521686565414431,0.0001135723371458133,0.15,0.0,4.5,0.7071067811865476,185.0,7.0710678118654755,1283.5,3.5355339059327378,0.968,0.016970562748477157,0.0,0.0,0.16943675000000002,0.0011232391219147962,0.88,0.0777817459305203,0.85,0.0
4,independent,0.0,1.35,0.15,late,device_1,1,I1,0.07007381314201361,0.0006416753506612398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01895,0.0003535533905932704,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.0,1.35,0.15,late,device_1,1,I2,0.05757902451971235,0.000704760975139301,0.15,0.0,5.0,0.0,182.5,10.606601717798213,1277.0,15.556349186104045,0.7126666666666667,0.0009428090415821165,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.0,1.35,0.15,late,device_1,1,J1,0.06206647328908478,0.0007147587359088702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0001,0.0001414213562373095,0.2054805,0.0003139554108468271,0.49,0.007071067811865481,1.0,0.0
4,independent,0.0,1.35,0.15,late,device_1,1,J2,0.05517691904430741,0.000622141981232663,0.15,0.0,4.0,0.0,192.0,12.727922061357855,1275.0,14.142135623730951,0.9443333333333334,0.01178511301977575,0.0,0.0,0.170478,0.0012063241687042398,0.855,0.0707106781186547,0.85,0.0
4,independent,0.0,1.35,0.15,late,device_2,2,I1,0.06903460456360053,0.0006366717213080315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.017,0.0004242640687119272,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.0,1.35,0.15,late,device_2,2,I2,0.05688196224794981,0.0005074429762898676,0.15,0.0,4.5,0.7071067811865476,196.5,9.192388155425117,1267.0,1.4142135623730951,0.704,0.01885618083164127,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.0,1.35,0.15,late,device_2,2,J1,0.06138120108426168,0.0003425733283334418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20498124999999998,0.0003461287693907981,0.5025,0.0035355339059327017,1.0,0.0
4,independent,0.0,1.35,0.15,late,device_2,2,J2,0.0546365573347089,0.00031646563769610495,0.15,0.0,4.0,0.0,198.5,13.435028842544403,1277.0,16.97056274847714,0.9396666666666667,0.00047140452079097976,0.0,0.0,0.16933775,0.00036522065248284415,0.785,0.0,0.85,0.0
4,independent,0.0,1.35,0.15,late,device_3,3,I1,0.0686260541966188,0.00013031917440976926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0162,0.001555634918610403,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.0,1.35,0.15,late,device_3,3,I2,0.05669313422715544,0.00040336891627117875,0.15,0.0,4.0,0.0,179.5,4.949747468305833,1289.5,12.020815280171307,0.7130000000000001,0.002357022603955095,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.0,1.35,0.15,late,device_3,3,J1,0.061258191129660564,0.0005232137381207495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20462200000000003,0.0003486036431249829,0.5125,0.017677669529663743,1.0,0.0
4,independent,0.0,1.35,0.15,late,device_3,3,J2,0.0545096448603265,0.0003575064116702329,0.15,0.0,5.5,0.7071067811865476,189.5,2.1213203435596424,1274.5,3.5355339059327378,0.948,0.0386551707048647,0.0,0.0,0.1690045,0.0008612560594852224,0.8525,0.20859650045003159,0.85,0.0
4,independent,0.975,1.35,0.15,drop,device_0,0,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.975,1.35,0.15,drop,device_0,0,I2,0.03996843211957206,0.00016297057352882298,0.15,0.0,25.0,2.8284271247461903,288.5,9.192388155425117,389.0,14.142135623730951,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.975,1.35,0.15,drop,device_0,0,J1,0.06130254172701316,0.00018612742628079906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5e-05,7.071067811865475e-05,0.20497149999999997,0.0002114249275748027,0.5,0.007071067811865481,1.0,0.0
4,independent,0.975,1.35,0.15,drop,device_0,0,J2,0.03596665798146666,0.00021740888714519117,0.15,0.0,23.5,0.7071067811865476,284.0,9.899494936611665,389.0,14.142135623730951,1.0,0.0,0.0,0.0,0.17082124999999998,0.00021955665555840708,0.805,0.007071067811865481,0.85,0.0
4,independent,0.975,1.35,0.15,drop,device_1,1,I1,0.06873960778541438,0.0007539029649610987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.017300000000000003,0.0011313708498984778,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.975,1.35,0.15,drop,device_1,1,I2,0.039839963737082894,0.0004924368049400424,0.15,0.0,26.0,1.4142135623730951,286.0,15.556349186104045,376.5,27.577164466275352,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.975,1.35,0.15,drop,device_1,1,J1,0.061104357441574816,0.00032114103940431764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20495049999999998,0.0008414570696119794,0.5025,0.010606601717798262,1.0,0.0
4,independent,0.975,1.35,0.15,drop,device_1,1,J2,0.035829820152389544,0.0003224474080313233,0.15,0.0,22.0,7.0710678118654755,289.0,16.97056274847714,380.0,28.284271247461902,1.0,0.0,0.0,0.0,0.17082799999999998,0.0007551900423072127,0.79,0.021213203435596444,0.85,0.0
4,independent,0.975,1.35,0.15,drop,device_2,2,I1,0.06872663403209939,0.0013721030966333217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01685,0.002192031021678297,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.975,1.35,0.15,drop,device_2,2,I2,0.039898585117683405,0.0008463647933275408,0.15,0.0,27.0,4.242640687119285,275.5,0.7071067811865476,383.0,49.49747468305833,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.975,1.35,0.15,drop,device_2,2,J1,0.06132303441832036,0.0008821794722794048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20494525,0.0007930202551007112,0.4975,0.024748737341529183,1.0,0.0
4,independent,0.975,1.35,0.15,drop,device_2,2,J2,0.03603102124172658,0.0008953852101861007,0.15,0.0,27.0,4.242640687119285,280.0,0.0,389.0,50.91168824543142,1.0,0.0,0.0,0.0,0.17085899999999998,0.0011363205973667996,0.75,0.10606601717798207,0.85,0.0
4,independent,0.975,1.35,0.15,drop,device_3,3,I1,0.06955778644068275,0.0015207397813308534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01825,0.0013435028842544395,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.975,1.35,0.15,drop,device_3,3,I2,0.04040877200486176,0.001133816141931592,0.15,0.0,27.5,9.192388155425117,294.0,29.698484809834994,406.5,54.44722215136416,1.0,0.0,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.975,1.35,0.15,drop,device_3,3,J1,0.06164906949962119,0.0012668965254197305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20534950000000002,0.0007078138879677158,0.5,0.0,1.0,0.0
4,independent,0.975,1.35,0.15,drop,device_3,3,J2,0.03630218319906543,0.0011104657162534005,0.15,0.0,28.5,13.435028842544403,291.5,28.991378028648448,411.0,53.74011537017761,0.9996666666666667,0.0004714045207910975,0.0,0.0,0.17137375,0.0017285225266105268,0.7275,0.1025304832720494,0.85,0.0
4,independent,0.975,1.35,0.15,late,device_0,0,I1,0.0693154621810016,4.896208168034287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019,0.0009899494936611655,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.975,1.35,0.15,late,device_0,0,I2,0.0568583640532256,0.000137285419650807,0.15,0.0,11.5,0.7071067811865476,277.5,3.5355339059327378,910.5,0.7071067811865476,0.7136666666666667,0.005185449728701406,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.975,1.35,0.15,late,device_0,0,J1,0.06130254172701316,0.00018612742628079906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5e-05,7.071067811865475e-05,0.20497149999999997,0.0002114249275748027,0.5,0.007071067811865481,1.0,0.0
4,independent,0.975,1.35,0.15,late,device_0,0,J2,0.05463530579116331,0.00013766931505848948,0.15,0.0,20.5,2.1213203435596424,297.5,0.7071067811865476,492.5,45.96194077712559,0.9496666666666667,0.021213203435596444,0.0,0.0,0.16819425,0.0006176577733664586,0.805,0.007071067811865481,0.85,0.0
4,independent,0.975,1.35,0.15,late,device_1,1,I1,0.06873960778541438,0.0007539029649610987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.017300000000000003,0.0011313708498984778,0.25,0.0,0.25,0.0,1.0,0.0
4,independent,0.975,1.35,0.15,late,device_1,1,I2,0.05653337512567126,0.0005193622917728204,0.15,0.0,10.0,0.0,293.0,1.4142135623730951,891.0,48.08326112068523,0.716,0.028284271247461926,0.0,0.0,0.2125,0.0,0.25,0.0,0.85,0.0
4,independent,0.975,1.35,0.15,late,device_1,1,J1,0.061104357441574816,0.00032114103940431764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.20495049999999998,0.0008414570696119794,0.5025,0.010606601717798262,1.0,0.0
4,independent,0.975,1.35,0.15,late,device_1,1,J2,0.05424920773580691,0.0002014689346915894,0.14865,0.0019091883092036937,17.5,3.5355339059327378,292.5,4.949747468305833,495.0,29.698484809834994,0.9494867617107943,0.009211109923562425,0.0,0.0,0.17008625,6.257895013500335e-05,0.8200000000000001,0.021213203435596406,0.85135,0.0019091883092036642
4,independent,0.975,1.35,0.15,late,device_2,2,I1,0.06872663403209939,0.0013721030966333217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01685,0.002192031021678297,0.25,0.0,0.25,0.0,1.0,0.0
