N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,device,device_index,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,boost_use_rate,boost_use_rate_good,boost_use_rate_bad,selected_v,q_final,q_max,policy_metadata_json,allocation_mean,allocation_max,allocation_nonzero_rate
4,independent,0.0,1702,1.35,84.888,62.88,0.15,drop,device_1,1,I2,0.04022859544988183,402.28595449881834,0.15,1500,4,203,1272,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.0,1702,1.35,84.888,62.88,0.15,drop,device_2,2,I2,0.040532721460938295,405.32721460938296,0.15,1500,4,191,1285,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.0,1702,1.35,84.888,62.88,0.15,drop,device_3,3,I2,0.04027820270305778,402.78202703057775,0.15,1500,4,195,1267,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.0,1702,1.35,84.888,62.88,0.15,drop,device_0,0,J2,0.03667805804294392,366.78058042943917,0.15,1500,5,190,1271,0.9993333333333333,1,1499,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1724415,0.935,0.85
4,independent,0.0,1702,1.35,84.888,62.88,0.15,drop,device_1,1,J2,0.036143767346533115,361.43767346533116,0.15,1500,3,200,1274,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.17128049999999997,0.785,0.85
4,independent,0.0,1702,1.35,84.888,62.88,0.15,drop,device_2,2,J2,0.03625006197736079,362.5006197736079,0.15,1500,4,194,1284,0.9993333333333333,1,1499,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1715025,0.82,0.85
4,independent,0.0,1702,1.35,84.888,62.88,0.15,drop,device_3,3,J2,0.03624227084061745,362.42270840617454,0.15,1500,4,197,1268,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.171656,0.705,0.85
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_0,0,I1,0.0692808407610244,692.8084076102441,0.0,0,0,0,0,,0,0,0.0183,0.0,0.09186746987951808,,,,{},0.25,0.25,1.0
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_1,1,I1,0.06927269768429502,692.7269768429502,0.0,0,0,0,0,,0,0,0.0181,0.0,0.09215885947046844,,,,{},0.25,0.25,1.0
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_2,2,I1,0.0677564106279829,677.564106279829,0.0,0,0,0,0,,0,0,0.0153,0.0,0.07981220657276995,,,,{},0.25,0.25,1.0
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_3,3,I1,0.06848246102888356,684.8246102888356,0.0,0,0,0,0,,0,0,0.0173,0.0,0.0892672858617131,,,,{},0.25,0.25,1.0
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_0,0,J1,0.06143415369230112,614.3415369230112,0.0,0,0,0,0,,0,0,0.0001,0.0,0.000502008032128514,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.20482199999999998,0.495,1.0
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_1,1,J1,0.0613314384482549,613.314384482549,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.2055455,0.495,1.0
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_2,2,J1,0.06069923933124803,606.9923933124803,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.2043845,0.515,1.0
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_3,3,J1,0.060753238375435226,607.5323837543523,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.20484900000000003,0.5,1.0
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_0,0,I2,0.040083669717248145,400.8366971724815,0.15,1500,23,295,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_1,1,I2,0.040188169141161835,401.88169141161836,0.15,1500,25,297,396,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_2,2,I2,0.039300114832963945,393.0011483296395,0.15,1500,24,276,348,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_3,3,I2,0.03960704292228316,396.07042922283165,0.15,1500,34,273,368,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_0,0,J2,0.03612038927985724,361.2038927985724,0.15,1500,23,291,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.170666,0.8,0.85
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_1,1,J2,0.03605782490118452,360.5782490118452,0.15,1500,17,301,400,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.171362,0.805,0.85
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_2,2,J2,0.035397888287829846,353.97888287829846,0.15,1500,24,280,353,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.17005549999999997,0.825,0.85
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,device_3,3,J2,0.03551696536082748,355.16965360827476,0.15,1500,38,271,373,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.17015149999999998,0.8,0.85
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_0,0,I1,0.06935008360097877,693.5008360097878,0.0,0,0,0,0,,0,0,0.0197,0.0,0.10056151097498724,,,,{},0.25,0.25,1.0
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_1,1,I1,0.06820651788653374,682.0651788653374,0.0,0,0,0,0,,0,0,0.0165,0.0,0.0840122199592668,,,,{},0.25,0.25,1.0
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_2,2,I1,0.06969685743621587,696.9685743621587,0.0,0,0,0,0,,0,0,0.0184,0.0,0.09077454366058214,,,,{},0.25,0.25,1.0
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_3,3,I1,0.07063311185248194,706.3311185248194,0.0,0,0,0,0,,0,0,0.0192,0.0,0.09221902017291066,,,,{},0.25,0.25,1.0
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_0,0,J1,0.06117092976172521,611.7092976172521,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.205121,0.505,1.0
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_1,1,J1,0.060877276434894725,608.7727643489472,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.2043555,0.51,1.0
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_2,2,J1,0.0619468295053927,619.468295053927,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.205506,0.48,1.0
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_3,3,J1,0.06254490062380716,625.4490062380717,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.20585,0.5,1.0
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_0,0,I2,0.039853194521895965,398.53194521895966,0.15,1500,27,282,379,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_1,1,I2,0.03949175833300395,394.9175833300395,0.15,1500,27,275,357,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_2,2,I2,0.04049705540240286,404.97055402402856,0.15,1500,30,275,418,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_3,3,I2,0.04121050108744036,412.1050108744036,0.15,1500,21,315,445,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_0,0,J2,0.03581292668307607,358.1292668307607,0.15,1500,24,277,379,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.17097649999999998,0.81,0.85
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_1,1,J2,0.03560181540359457,356.0181540359457,0.15,1500,27,277,360,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.170294,0.775,0.85
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_2,2,J2,0.036664154195623314,366.64154195623314,0.15,1500,30,280,425,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1716625,0.675,0.85
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,device_3,3,J2,0.03708740103730339,370.8740103730339,0.15,1500,19,312,449,0.9993333333333333,1,1499,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.172596,0.655,0.85
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_0,0,I1,0.06981838134397776,698.1838134397776,0.0,0,0,0,0,,0,0,0.0171,0.0,0.08378245957863792,,,,{},0.25,0.25,1.0
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_1,1,I1,0.06981838134397776,698.1838134397776,0.0,0,0,0,0,,0,0,0.0171,0.0,0.08378245957863792,,,,{},0.25,0.25,1.0
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_2,2,I1,0.06981838134397776,698.1838134397776,0.0,0,0,0,0,,0,0,0.0171,0.0,0.08378245957863792,,,,{},0.25,0.25,1.0
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_3,3,I1,0.06981838134397776,698.1838134397776,0.0,0,0,0,0,,0,0,0.0171,0.0,0.08378245957863792,,,,{},0.25,0.25,1.0
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_0,0,J1,0.06597265434086308,659.7265434086308,0.0,0,0,0,0,,0,0,0.0086,0.0,0.042136207741303285,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.19726849999999999,0.46,1.0
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_1,1,J1,0.06596872822206751,659.6872822206751,0.0,0,0,0,0,,0,0,0.0083,0.0,0.040666340029397355,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1974815,0.45,1.0
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_2,2,J1,0.06632871369155911,663.2871369155911,0.0,0,0,0,0,,0,0,0.0096,0.0,0.04703576678098971,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.19758900000000001,0.455,1.0
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_3,3,J1,0.06592030207730006,659.2030207730006,0.0,0,0,0,0,,0,0,0.0089,0.0,0.043606075453209214,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.197695,0.46,1.0
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_0,0,I2,0.040905706105492996,409.05706105493,0.15,1500,4,187,1284,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_1,1,I2,0.040905706105492996,409.05706105493,0.15,1500,4,187,1284,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_2,2,I2,0.040905706105492996,409.05706105493,0.15,1500,4,187,1284,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_3,3,I2,0.040905706105492996,409.05706105493,0.15,1500,4,187,1284,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_0,0,J2,0.040244939451992943,402.44939451992946,0.15,1500,4,202,1265,0.868,198,1302,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1816935,0.69,0.85
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_1,1,J2,0.039785264725192004,397.8526472519201,0.15,1500,5,197,1266,0.886,171,1329,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1734515,0.55,0.85
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_2,2,J2,0.03736994137276252,373.6994137276252,0.15,1500,4,187,1284,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.17061600000000002,0.815,0.85
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,device_3,3,J2,0.03707169448853316,370.7169448853316,0.15,1500,4,187,1284,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.17185350000000002,0.815,0.85
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_0,0,I1,0.06992182837590412,699.2182837590412,0.0,0,0,0,0,,0,0,0.0188,0.0,0.09197651663405088,,,,{},0.25,0.25,1.0
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_1,1,I1,0.06992182837590412,699.2182837590412,0.0,0,0,0,0,,0,0,0.0188,0.0,0.09197651663405088,,,,{},0.25,0.25,1.0
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_2,2,I1,0.06992182837590412,699.2182837590412,0.0,0,0,0,0,,0,0,0.0188,0.0,0.09197651663405088,,,,{},0.25,0.25,1.0
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_3,3,I1,0.06992182837590412,699.2182837590412,0.0,0,0,0,0,,0,0,0.0188,0.0,0.09197651663405088,,,,{},0.25,0.25,1.0
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_0,0,J1,0.06597101446485061,659.7101446485061,0.0,0,0,0,0,,0,0,0.0092,0.0,0.04500978473581213,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1974715,0.465,1.0
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_1,1,J1,0.06613617870903767,661.3617870903767,0.0,0,0,0,0,,0,0,0.0099,0.0,0.048434442270058706,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.19727050000000002,0.465,1.0
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_2,2,J1,0.06617354770045145,661.7354770045145,0.0,0,0,0,0,,0,0,0.0093,0.0,0.045499021526418784,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1970095,0.465,1.0
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_3,3,J1,0.06598296888301829,659.8296888301829,0.0,0,0,0,0,,0,0,0.0089,0.0,0.04354207436399217,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1975285,0.455,1.0
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_0,0,I2,0.0405893826799048,405.893826799048,0.15,1500,5,187,1277,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_1,1,I2,0.0405893826799048,405.893826799048,0.15,1500,5,187,1277,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_2,2,I2,0.0405893826799048,405.893826799048,0.15,1500,5,187,1277,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_3,3,I2,0.0405893826799048,405.893826799048,0.15,1500,5,187,1277,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_0,0,J2,0.037124197287828516,371.24197287828514,0.15,1500,5,187,1277,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.170646,0.815,0.85
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_1,1,J2,0.03681057292237486,368.10572922374854,0.15,1500,5,187,1277,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.17280600000000002,0.81,0.85
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_2,2,J2,0.040314679576262044,403.14679576262046,0.15,1500,5,211,1256,0.8673333333333333,199,1301,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1835145,0.785,0.85
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,device_3,3,J2,0.03975164398287378,397.5164398287378,0.15,1500,5,196,1263,0.8913333333333333,163,1337,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.17335799999999998,0.55,0.85
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_0,0,I1,0.0692808407610244,692.8084076102441,0.0,0,0,0,0,,0,0,0.0183,0.0,0.09186746987951808,,,,{},0.25,0.25,1.0
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_1,1,I1,0.0692808407610244,692.8084076102441,0.0,0,0,0,0,,0,0,0.0183,0.0,0.09186746987951808,,,,{},0.25,0.25,1.0
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_2,2,I1,0.0692808407610244,692.8084076102441,0.0,0,0,0,0,,0,0,0.0183,0.0,0.09186746987951808,,,,{},0.25,0.25,1.0
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_3,3,I1,0.0692808407610244,692.8084076102441,0.0,0,0,0,0,,0,0,0.0183,0.0,0.09186746987951808,,,,{},0.25,0.25,1.0
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_0,0,J1,0.06533414985522107,653.3414985522107,0.0,0,0,0,0,,0,0,0.0095,0.0,0.04769076305220884,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1971045,0.465,1.0
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_1,1,J1,0.06537317268836361,653.7317268836362,0.0,0,0,0,0,,0,0,0.0089,0.0,0.04467871485943775,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.19704000000000002,0.465,1.0
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_2,2,J1,0.06520166767898501,652.0166767898502,0.0,0,0,0,0,,0,0,0.0081,0.0,0.04066265060240964,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.19667150000000003,0.465,1.0
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_3,3,J1,0.06524470098832667,652.4470098832667,0.0,0,0,0,0,,0,0,0.009,0.0,0.045180722891566265,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1970055,0.465,1.0
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_0,0,I2,0.040083669717248145,400.8366971724815,0.15,1500,23,295,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_1,1,I2,0.040083669717248145,400.8366971724815,0.15,1500,23,295,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_2,2,I2,0.040083669717248145,400.8366971724815,0.15,1500,23,295,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_3,3,I2,0.040083669717248145,400.8366971724815,0.15,1500,23,295,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_0,0,J2,0.03870953822090886,387.0953822090886,0.15,1500,17,307,601,0.894,159,1341,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1726495,0.55,0.85
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_1,1,J2,0.03956596656588566,395.65966565885657,0.15,1500,13,305,671,0.8653333333333333,202,1298,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1799465,0.68,0.85
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_2,2,J2,0.03684236262040764,368.4236262040764,0.15,1500,23,295,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1681895,0.795,0.85
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,device_3,3,J2,0.03651723706583731,365.1723706583731,0.15,1500,23,295,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.170281,0.815,0.85
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_0,0,I1,0.06935008360097877,693.5008360097878,0.0,0,0,0,0,,0,0,0.0197,0.0,0.10056151097498724,,,,{},0.25,0.25,1.0
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_1,1,I1,0.06935008360097877,693.5008360097878,0.0,0,0,0,0,,0,0,0.0197,0.0,0.10056151097498724,,,,{},0.25,0.25,1.0
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_2,2,I1,0.06935008360097877,693.5008360097878,0.0,0,0,0,0,,0,0,0.0197,0.0,0.10056151097498724,,,,{},0.25,0.25,1.0
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_3,3,I1,0.06935008360097877,693.5008360097878,0.0,0,0,0,0,,0,0,0.0197,0.0,0.10056151097498724,,,,{},0.25,0.25,1.0
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_0,0,J1,0.0651324515312171,651.3245153121711,0.0,0,0,0,0,,0,0,0.0093,0.0,0.04747320061255743,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1972395,0.465,1.0
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_1,1,J1,0.06561835109346408,656.1835109346407,0.0,0,0,0,0,,0,0,0.0107,0.0,0.05461970393057682,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.196984,0.455,1.0
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_2,2,J1,0.06522603428576429,652.2603428576429,0.0,0,0,0,0,,0,0,0.0098,0.0,0.050025523226135786,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1975905,0.465,1.0
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_3,3,J1,0.06483830498283737,648.3830498283737,0.0,0,0,0,0,,0,0,0.0082,0.0,0.04185809086268504,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.197273,0.455,1.0
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_0,0,I2,0.039853194521895965,398.53194521895966,0.15,1500,27,282,379,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_1,1,I2,0.039853194521895965,398.53194521895966,0.15,1500,27,282,379,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_2,2,I2,0.039853194521895965,398.53194521895966,0.15,1500,27,282,379,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_3,3,I2,0.039853194521895965,398.53194521895966,0.15,1500,27,282,379,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.2125,0.25,0.85
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_0,0,J2,0.036260541848734534,362.60541848734533,0.15,1500,27,282,379,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1702945,0.815,0.85
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_1,1,J2,0.039396244872100736,393.9624487210074,0.15,1500,13,297,671,0.856,216,1284,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1783245,0.635,0.85
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_2,2,J2,0.03615505044407196,361.5505044407196,0.15,1500,27,282,379,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.17010050000000002,0.81,0.85
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,device_3,3,J2,0.038775975118384695,387.75975118384696,0.15,1500,17,307,658,0.8753333333333333,187,1313,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.173051,0.5,0.85
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,device_0,0,I1,0.06981838134397776,698.1838134397776,0.0,0,0,0,0,,0,0,0.0171,0.0,0.08378245957863792,,,,{},0.25,0.25,1.0
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,device_1,1,I1,0.07052754613378644,705.2754613378644,0.0,0,0,0,0,,0,0,0.0187,0.0,0.09038182696955051,,,,{},0.25,0.25,1.0
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,device_2,2,I1,0.0685844096720739,685.8440967207389,0.0,0,0,0,0,,0,0,0.0167,0.0,0.08511722731906218,,,,{},0.25,0.25,1.0
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,device_3,3,I1,0.06853390462467503,685.3390462467503,0.0,0,0,0,0,,0,0,0.0173,0.0,0.08890030832476875,,,,{},0.25,0.25,1.0
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,device_0,0,J1,0.06220587708170453,622.0587708170453,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.20540299999999997,0.525,1.0
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,device_1,1,J1,0.06257188403815826,625.7188403815826,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.2057025,0.485,1.0
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,device_2,2,J1,0.06113896516074345,611.3896516074345,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.2047365,0.505,1.0
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,device_3,3,J1,0.060888223147425424,608.8822314742542,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.20437550000000002,0.5,1.0
