N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,I1_energy_j,J1_energy_j,I2_energy_j,J2_energy_j,server_only_percent,targeting_indep_percent,targeting_joint_percent,interaction_percent_points,total_percent,identity_error_percent_points,I1_violation_rate_mean,J1_violation_rate_mean,I2_violation_rate_mean,J2_violation_rate_mean,I1_violation_set_sha256_by_device_json,J1_violation_set_sha256_by_device_json,I2_violation_set_sha256_by_device_json,J2_violation_set_sha256_by_device_json,I2_violation_spread,J2_violation_spread,I2_jain_index,J2_jain_index,J2_source,J2_heuristic_selected,J2_I2_guard_selected,J2_J1_guard_selected,J2_repair_success,J2_lambda_initial_json,J2_lambda_final_json,J2_iterations
2,common,0.75,1701,1.2,53.988,44.99,0.15,late,0.23824136581478542,0.21499465142870672,0.16867907702972523,0.1454822952425738,9.75763142835206,29.198241265599354,29.177282437246223,-0.020958828353130343,38.93491386559828,0.0,0.0218,0.0218,0.15,0.1395,"[""ff57173ceca6b76a6e9eac56a4a2b804cdb2d60b33e5bbf16cbdf08afaf63882"", ""ff57173ceca6b76a6e9eac56a4a2b804cdb2d60b33e5bbf16cbdf08afaf63882""]","[""ff57173ceca6b76a6e9eac56a4a2b804cdb2d60b33e5bbf16cbdf08afaf63882"", ""ff57173ceca6b76a6e9eac56a4a2b804cdb2d60b33e5bbf16cbdf08afaf63882""]","[""a985a143399c62c2a87be265cd4323b69a796c5d3233981d1172912d8469da00"", ""a985a143399c62c2a87be265cd4323b69a796c5d3233981d1172912d8469da00""]","[""66ea04d445561ffe9ae294a9dce481375bb304b992ae81db643ce2119571309e"", ""30613bb805351c5dab698259f132ec374992ddcc966e2ca83649d2a8971da167""]",0,0.02099999999999999,1,0.9943665210393198,heuristic,True,False,False,True,"[0.09904145332237771, 0.09904145332237771]","[0.1326594018716586, 0.12256103058432669]",20
2,common,0.75,1702,1.2,53.988,44.99,0.15,late,0.24176937697954248,0.21849886208671432,0.17298903635575005,0.14816356413011816,9.625087835171623,28.448739655565365,29.09189692892646,0.6431572733610942,38.716984764098086,3.552713678800501e-15,0.0234,0.0234,0.15,0.14065,"[""5691672742c7037654616d4d1a87484a197bc8f408a37fe51f9df9a2379f6e9d"", ""5691672742c7037654616d4d1a87484a197bc8f408a37fe51f9df9a2379f6e9d""]","[""5691672742c7037654616d4d1a87484a197bc8f408a37fe51f9df9a2379f6e9d"", ""5691672742c7037654616d4d1a87484a197bc8f408a37fe51f9df9a2379f6e9d""]","[""676b9c388cb1e890de90caa3fe2b6edbd2e77f99e339d034c2bd5cee07afacd9"", ""676b9c388cb1e890de90caa3fe2b6edbd2e77f99e339d034c2bd5cee07afacd9""]","[""0ea08ca86480671b0e94c4915a7d500bf6fb2c79d0e37274ffe0f2f725662b85"", ""bab2a76bb39c3c61c9b337d4e94411948b6946bbdff0f3f254b1c5d2c4b6727a""]",0,0.018699999999999994,1,0.9956002424779863,heuristic,True,False,False,True,"[0.09986137178973832, 0.09986137178973832]","[0.13097093966587225, 0.14988512236170767]",20
2,common,0.75,1703,1.2,53.988,44.99,0.15,late,0.23981562714797888,0.21698188397339432,0.17088202077896814,0.14662531460714973,9.521374168204199,28.74441803013741,29.337775107887733,0.5933570777503228,38.85914927609193,-3.552713678800501e-15,0.0233,0.0233,0.15,0.1382,"[""e5fbaf981f20757f7c0183366261e8f434942f6b10d12c0222be926f21831a23"", ""e5fbaf981f20757f7c0183366261e8f434942f6b10d12c0222be926f21831a23""]","[""e5fbaf981f20757f7c0183366261e8f434942f6b10d12c0222be926f21831a23"", ""e5fbaf981f20757f7c0183366261e8f434942f6b10d12c0222be926f21831a23""]","[""619ae0f9d4f84e114ba1755fa7e132d9a35d80c646bf79f8ddf97dd067d139db"", ""619ae0f9d4f84e114ba1755fa7e132d9a35d80c646bf79f8ddf97dd067d139db""]","[""e979bbc004387627baa8a0de80285b58d5a9cedb1f5c93e3d5e7c3b1a00f0804"", ""93ecda162de3b65bad20d88c3fcf2fe9a090e81695e0133d302a997da48964fb""]",0,0.023599999999999982,1,0.9927624219792829,heuristic,True,False,False,True,"[0.09993055773629325, 0.09993055773629325]","[0.12501371601575578, 0.13852695043726682]",20
2,common,0.975,1701,1.2,53.988,44.99,0.15,late,0.23610445348766726,0.2133889491418511,0.16699715066527152,0.14358864753406675,9.620955475540269,29.26980063339022,29.563314277521805,0.2935136441315862,39.184269753062075,0.0,0.0225,0.0225,0.15,0.1397,"[""1ee1f79893f0993f77e9a07a116c1f422b757b5b78875fac06f7f2825a82fe55"", ""1ee1f79893f0993f77e9a07a116c1f422b757b5b78875fac06f7f2825a82fe55""]","[""1ee1f79893f0993f77e9a07a116c1f422b757b5b78875fac06f7f2825a82fe55"", ""1ee1f79893f0993f77e9a07a116c1f422b757b5b78875fac06f7f2825a82fe55""]","[""6a37dc70abc431c64ed62b9105a5898ec3043645b8d8d7da114e45738fedfa94"", ""6a37dc70abc431c64ed62b9105a5898ec3043645b8d8d7da114e45738fedfa94""]","[""3a1dd32113defacda3520b74ca00e322502cb7a01374fbb8862d9f579e36b245"", ""595f1647c6d766dc81051011b3d255f260c218529db797f37062e9cfd4f58543""]",0,0.020600000000000007,1,0.9945933632246774,heuristic,True,False,False,True,"[0.099567424418366, 0.099567424418366]","[0.12342381237751515, 0.13357157907146333]",20
2,common,0.975,1702,1.2,53.988,44.99,0.15,late,0.23328990322936644,0.21039928045479392,0.16522719477135855,0.1424550713072705,9.812093218653732,29.17516254061362,29.12436766743475,-0.05079487317886944,38.93646088608848,0.0,0.0243,0.0243,0.15,0.14145,"[""a01546b1cdb147a492531a1b2c23493dda2580b0f43aad2f2130414f49091869"", ""a01546b1cdb147a492531a1b2c23493dda2580b0f43aad2f2130414f49091869""]","[""a01546b1cdb147a492531a1b2c23493dda2580b0f43aad2f2130414f49091869"", ""a01546b1cdb147a492531a1b2c23493dda2580b0f43aad2f2130414f49091869""]","[""e8442c6b1c7b1f6c1b08267a072e11d1d5366c133cb4bd96b1dfa644c22f57c2"", ""e8442c6b1c7b1f6c1b08267a072e11d1d5366c133cb4bd96b1dfa644c22f57c2""]","[""613cb8a14012ca62a21b302d8cdb4f82b4ca018e4e7de2ee656dbcea1774537c"", ""7af971bd69b9293caba55ca1c16cb3c8c901c61ecbce1b528787dcccfbbd141b""]",0,0.017100000000000004,1,0.9963596557079121,heuristic,True,False,False,True,"[0.099373701156836, 0.099373701156836]","[0.13340960001349222, 0.1232105514876025]",20
2,common,0.975,1703,1.2,53.988,44.99,0.15,late,0.23171621762147535,0.20881503731215662,0.16199982061675766,0.1391505891727693,9.883287645722499,30.08697350593056,30.06455433049968,-0.02241917543087979,39.94784197622218,3.552713678800501e-15,0.0207,0.0207,0.15,0.1434,"[""08eb0f32a71547de130887bd3bfe42df90e8802c4d0554b5cb622ce3efb045f2"", ""08eb0f32a71547de130887bd3bfe42df90e8802c4d0554b5cb622ce3efb045f2""]","[""08eb0f32a71547de130887bd3bfe42df90e8802c4d0554b5cb622ce3efb045f2"", ""08eb0f32a71547de130887bd3bfe42df90e8802c4d0554b5cb622ce3efb045f2""]","[""fc0194cdbe6668078763a6e7ff11ed031e6103ebd430190ac24ba249a9a7fccf"", ""fc0194cdbe6668078763a6e7ff11ed031e6103ebd430190ac24ba249a9a7fccf""]","[""5bf4eb14cfc0ce25f2bbcc70deacc465011814e1e66604499ce218d153e4baed"", ""da89e646b6d8f15ba576dfc8aa577a5be5a4dd6def4d364d5823dad1bfed92f9""]",0,0.01319999999999999,1,0.9978861674993886,heuristic,True,False,False,True,"[0.09943843532556104, 0.09943843532556104]","[0.13235104090337627, 0.12209435886361264]",20
2,independent,0.0,1701,1.35,60.73650000000001,44.99,0.05,drop,0.1707881554376455,0.1425661147416369,0.13438256568964388,0.11425993622816179,16.52458897028864,21.31622632419216,16.57385340390872,-4.74237292028344,33.09844237419736,0.0,0.0041,0.0041,0.05,0.04975,"[""6858cbfb7879b83ba4814f0a10d52559d9d5a00bf117a880d02c33c2c3346448"", ""576cf63ac56be2aab2420238c221db1556f0e46780897b9c88509a5c08a59298""]","[""6858cbfb7879b83ba4814f0a10d52559d9d5a00bf117a880d02c33c2c3346448"", ""576cf63ac56be2aab2420238c221db1556f0e46780897b9c88509a5c08a59298""]","[""4512fd316418c7f54c661e5f0de36ff32efb363402680c7f304d3cb854e20e4c"", ""606a71251447209cc44222c3dfdc4e5270322f467c478bd6d634e60445af25fb""]","[""7749e61736a0a37555d17b18047d70ce521805b52ddc28600f478a1cdd55a8ee"", ""c7a6ffda1219255e78ac27ce2061440d6f407dde6f431ebc1542a4550ae69b13""]",0,0.0005000000000000004,1,0.9999747487500631,heuristic,True,False,False,True,"[0.03900814813726937, 0.039057981633459894]","[0.17073390147710338, 0.1715588062069417]",20
2,independent,0.0,1702,1.35,60.73650000000001,44.99,0.05,drop,0.16994422871729584,0.14188875124982947,0.13330529882052752,0.11397304000708873,16.508637968599082,21.559384613005946,16.42639556132197,-5.132989051683975,32.93503352992105,-3.552713678800501e-15,0.0038,0.0038,0.05,0.0472,"[""309b94ed463358530ab1f2ddab29f5d5624d71bb73c1908f225f03cdba1094fe"", ""5b9bc8b15a9b0539c176591cf024ec274e4ec726ba423b6f3147df5fef5be0ac""]","[""309b94ed463358530ab1f2ddab29f5d5624d71bb73c1908f225f03cdba1094fe"", ""5b9bc8b15a9b0539c176591cf024ec274e4ec726ba423b6f3147df5fef5be0ac""]","[""759b2c07d87b4ee93af8676f100dc88677134e6071b5cf340ff377bb966b2187"", ""81814a508fad873e8fdf8cfc8f4fa73dc432a38309deb00eb48bddf83b91f46c""]","[""fd68d584f0cd43345e0c9b035989639da542d2042473bee0427195116b04d201"", ""300c34acc81cad508d48d31ae3a8b148a553c9a67f62dde112bc94a2d24b7c3d""]",0,0.001799999999999996,1,0.9996365512754358,heuristic,True,False,False,True,"[0.03896286739432139, 0.03872769109011798]","[0.17013631260888, 0.17159280428780513]",20
2,independent,0.0,1703,1.35,60.73650000000001,44.99,0.05,drop,0.16697047468321824,0.1413838928551187,0.12990663205558073,0.11311994778422454,15.324015743887188,22.197842281970047,16.92751076171846,-5.270331520251588,32.251526505605646,0.0,0.00325,0.00325,0.05,0.05,"[""fe0eb73d731ccb18d836ef8702fb63618e37a9de228100afe9412c553bf06462"", ""20dd19dfc0d368f72f8ae149ef3765fcc1c125509590a064aa181b788ad7e7e2""]","[""fe0eb73d731ccb18d836ef8702fb63618e37a9de228100afe9412c553bf06462"", ""20dd19dfc0d368f72f8ae149ef3765fcc1c125509590a064aa181b788ad7e7e2""]","[""11f92394d7cd4892b6aa184e16aa6097ab40f7355d5231533ba085a7cf2552db"", ""6a55d3cd8527327e6cd810dd0df7f04039bf6081ae4d7c260ec6828ed96cc00f""]","[""f884ea847283ed930dfd64b5d22e000d3098c3339209cd0f53be389e9cc030c7"", ""8ef2046708306827f3d9dcaa23b31d1ffa8a6b50543a45381651ea5cb9cf4dca""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.038684854675007374, 0.038995170455150406]","[0.17069940679263415, 0.17048493886374794]",20
2,independent,0.75,1701,1.35,60.73650000000001,44.99,0.05,drop,0.17004963534322842,0.1426980816886248,0.1331325504291504,0.11425285975890488,16.084452988915388,21.70959369572568,16.72759948723562,-4.981994208490061,32.81205247615101,3.552713678800501e-15,0.00345,0.00345,0.05,0.0494,"[""3376fc122500846039136b96c44901936a7bba7f24a23567a3e57d05849c45f8"", ""ff5300f63ca1b9aa097443b968b59610898c2affc09a482029b05fb4a1d2a0f0""]","[""3376fc122500846039136b96c44901936a7bba7f24a23567a3e57d05849c45f8"", ""ff5300f63ca1b9aa097443b968b59610898c2affc09a482029b05fb4a1d2a0f0""]","[""2fb582ef657ad40f5a31aa569b807c0086efcaf5f463901613ede59ea970b547"", ""454b3bd577e8c281579b42039779609672f3c1ba82a2820239057fa2672a5d1c""]","[""29a629f520eedd17dbb45a4b3da4a935cedafe7d005c4cf637a8168f6795fe75"", ""35ad426619de6ade7b7310426bffc8258f38f3e110b4f41cf42e32a7c8521bb1""]",0,0.0011999999999999997,1,0.9998525025402338,heuristic,True,False,False,True,"[0.03914726551178184, 0.03886509146667051]","[0.17048666193118536, 0.17167226131386457]",20
2,independent,0.75,1702,1.35,60.73650000000001,44.99,0.05,drop,0.17339537458341628,0.1449162073674807,0.13645886048485464,0.11511361656963855,16.424409984612907,21.301902768341943,17.18765040269564,-4.114252365646305,33.612060387308546,0.0,0.00345,0.00345,0.05,0.0498,"[""edf6162243de1cec569736d2a3e2279b677c9e6bfdd582fca7a51040a88df3f3"", ""7acc334b1150589f37a354bfb2562a18de0b5558791091d183c3e36bb114e82b""]","[""edf6162243de1cec569736d2a3e2279b677c9e6bfdd582fca7a51040a88df3f3"", ""7acc334b1150589f37a354bfb2562a18de0b5558791091d183c3e36bb114e82b""]","[""eeb0519ef357f1c108d12c76c6d029d2a3e7e4c1755f0206614b529682c89959"", ""0d8bd017baba856930613c817a6965030601ac4f6e50ea53b6770308aac66c09""]","[""d3a5558c7fad626ae80b98db800ea648b173d1593ecd887ed16c7de5c2009141"", ""bf9f3b36a0d2180da0f76a355c5738f6fd75f3cf974ff734c92c68f744c2598a""]",0,0.0004000000000000045,1,0.9999838714880165,heuristic,True,False,False,True,"[0.039109235108561034, 0.03925032146488641]","[0.17185335178201203, 0.17129257161968442]",20
2,independent,0.75,1703,1.35,60.73650000000001,44.99,0.05,drop,0.16913629863742657,0.14163464040084237,0.13176775709385463,0.11451614751870574,16.26005680515621,22.093744420692325,16.033514449946598,-6.060229970745727,32.29357125510281,3.552713678800501e-15,0.00285,0.00285,0.05,0.04875,"[""78043e9151932163a5460dbb56868c45130486ca0e49aa53f1f3db4d4d0713c5"", ""47617edbc3b38f7690290b2cb1c5569d468762de4b25d23ea2c7cda8e9318246""]","[""78043e9151932163a5460dbb56868c45130486ca0e49aa53f1f3db4d4d0713c5"", ""47617edbc3b38f7690290b2cb1c5569d468762de4b25d23ea2c7cda8e9318246""]","[""37f75ab53f67775f439c06ec635f493f9a2e45c334c6a179f130bd912ce49afe"", ""74c68b189592d98d543259136b4ee1911a9bd54cc9e97b28a16fe64984cebc20""]","[""1b990bee73c15b192e471c1d94ef01d20c9d7680e0b875c02b852a4e3e052075"", ""51dcbb6369962667b9aa04ff6c8e797f07f03f6dbfcdcc058ebc9ccb9323fc74""]",0,0.0025000000000000022,1,0.9993429697766097,heuristic,True,False,False,True,"[0.03884509144542908, 0.0387842219827212]","[0.17117645881866256, 0.16896111443887493]",20
2,independent,0.975,1701,1.35,60.73650000000001,44.99,0.05,drop,0.16708465372330242,0.14099617403684653,0.13005112795202559,0.11211262093203013,15.613929289795372,22.164528546472944,17.28677796624488,-4.877750580228064,32.90070725604025,-3.552713678800501e-15,0.0033,0.0033,0.05,0.05,"[""bdde46cd971d9b993e0f0f874b23a7e633e54495f0a76676e468be3ba6234858"", ""22769c3a59478dd42649be79db6bacc77f6d23a4e87c6d86a5530ee37f62fdd0""]","[""bdde46cd971d9b993e0f0f874b23a7e633e54495f0a76676e468be3ba6234858"", ""22769c3a59478dd42649be79db6bacc77f6d23a4e87c6d86a5530ee37f62fdd0""]","[""46d5e7b2355f3b36303a4ef3462f7f6ab231ab18a2945d85466925b65d1dcd28"", ""213ccb1118c23a3272be004fd2f9355b621e89c8880fefd773521c38b6bd25bf""]","[""1a04bd8da6432174cd2548451cd8a85c5aa9f29fe3df93bbd27a7a66d041d758"", ""c9318c50bb078e3c553d80eabfe2923596781390c16d90efd50f1af196a9d670""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03885159396419656, 0.03910074822463167]","[0.1708941280639733, 0.17063117535934566]",20
2,independent,0.975,1702,1.35,60.73650000000001,44.99,0.05,drop,0.16669972361350394,0.14058511037810278,0.1295835225950751,0.1122751040130966,15.665660787745702,22.265304473139594,16.982635454539448,-5.282669018600146,32.648296242285156,7.105427357601002e-15,0.0031999999999999997,0.0031999999999999997,0.05,0.05,"[""0e5a04a0124b95a05143a953a988bb87f1d84aa705d15c9c8a01379e9ae5d05b"", ""90daf1cdc83973725457d2daa9a04d0b710662881fbc1f1aa9417485cb0b9974""]","[""0e5a04a0124b95a05143a953a988bb87f1d84aa705d15c9c8a01379e9ae5d05b"", ""90daf1cdc83973725457d2daa9a04d0b710662881fbc1f1aa9417485cb0b9974""]","[""925e856f42b5b971e1c5c8a3b03ed391fd5413b1cf4be2939f00dc2bcee09ef6"", ""4696b008f517577f692927a38bf2e2fb1b204f4aa906821da8b404ab22c2a84c""]","[""1fdd25060f005416962fa2fb911d45f124eb87da6fdf4fcc4ea7e0855a73a934"", ""15a8e0ffd8d6b36f1fe1a74c9ff6b72bd3cef5c7324d4acdb3e838e315b027b6""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.038901565693501214, 0.03861770532100861]","[0.17085849454063667, 0.17118878266318227]",20
2,independent,0.975,1703,1.35,60.73650000000001,44.99,0.05,drop,0.16657697341932667,0.13943675066649852,0.12899833219647552,0.1117611587694425,16.292901831339957,22.559325248546738,16.614296279346995,-5.945028969199743,32.907198110686956,3.552713678800501e-15,0.0026,0.0026,0.05,0.05,"[""8d221c8cd72f5547e8c516dac685112e0d7c927b4286d62fa8032879666e3e42"", ""b962d189c0cdf803060ed4e005e7c4e594d64edf3e76278838dd00c79ec6009a""]","[""8d221c8cd72f5547e8c516dac685112e0d7c927b4286d62fa8032879666e3e42"", ""b962d189c0cdf803060ed4e005e7c4e594d64edf3e76278838dd00c79ec6009a""]","[""d237c3b7042d2023b9411c772fc72db62bc989b74ccbd816459b719889d2fd3f"", ""9caa1da10bcd113b12f77d95b261025ef3c4850b65e86de47dbf674b8b9500fd""]","[""5a8bf302dc305ed1c37f4913c2c9ef7664c7fdbac3cd9de7526dd75361611df3"", ""3519470186a9ad5dc8471a1a3a680a39ad9607894317738ed4d0b7792d80015b""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.038808202607264426, 0.03867497774161733]","[0.17103525818221368, 0.16953241996539548]",20
2,common,0.0,1701,1.35,60.73650000000001,44.99,0.05,drop,0.1697505756995429,0.15606650371491856,0.1331181534189088,0.11932771670531134,8.061281635265283,21.58014612302298,21.642805544668413,0.06265942164543148,29.704087179933698,0.0,0.0038,0.0038,0.05,0.04865,"[""6858cbfb7879b83ba4814f0a10d52559d9d5a00bf117a880d02c33c2c3346448"", ""6858cbfb7879b83ba4814f0a10d52559d9d5a00bf117a880d02c33c2c3346448""]","[""6858cbfb7879b83ba4814f0a10d52559d9d5a00bf117a880d02c33c2c3346448"", ""6858cbfb7879b83ba4814f0a10d52559d9d5a00bf117a880d02c33c2c3346448""]","[""4512fd316418c7f54c661e5f0de36ff32efb363402680c7f304d3cb854e20e4c"", ""4512fd316418c7f54c661e5f0de36ff32efb363402680c7f304d3cb854e20e4c""]","[""27f69fd483449becf65355323532329e34f81f4a9736cd5fa3c88553634c4b19"", ""c565dce349442a301cc89266490696291b9042b1abb6d9a50d3068cd1b5ae8ff""]",0,0.002700000000000001,1,0.9992305727536206,heuristic,True,False,False,True,"[0.03900814813726937, 0.03900814813726937]","[0.1786093717669887, 0.19572169391687547]",20
2,common,0.0,1702,1.35,60.73650000000001,44.99,0.05,drop,0.17121943853492388,0.156080580386876,0.13499379428931776,0.11862435372420291,8.841787052677427,21.15743665297508,21.876153188665604,0.7187165356905254,30.71794024134303,0.0,0.0043,0.0043,0.05,0.05,"[""309b94ed463358530ab1f2ddab29f5d5624d71bb73c1908f225f03cdba1094fe"", ""309b94ed463358530ab1f2ddab29f5d5624d71bb73c1908f225f03cdba1094fe""]","[""309b94ed463358530ab1f2ddab29f5d5624d71bb73c1908f225f03cdba1094fe"", ""309b94ed463358530ab1f2ddab29f5d5624d71bb73c1908f225f03cdba1094fe""]","[""759b2c07d87b4ee93af8676f100dc88677134e6071b5cf340ff377bb966b2187"", ""759b2c07d87b4ee93af8676f100dc88677134e6071b5cf340ff377bb966b2187""]","[""79a4ca5b136aa8f7c4037d2b0a65c5897b8d79a6160f3a053a5088a6ccfc5d49"", ""e32c67b5372c7d1ca85c43a1934c2ce85630dccb18c534c6cc752c911efd619f""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03896286739432139, 0.03896286739432139]","[0.18880342497831454, 0.21094642594700144]",20
2,common,0.0,1703,1.35,60.73650000000001,44.99,0.05,drop,0.166535265479691,0.15370322556633345,0.12974876936304242,0.11706563849997258,7.70529886051217,22.089313041708095,21.99989711538235,-0.08941592632574569,29.70519597589452,0.0,0.0036,0.0036,0.05,0.0497,"[""fe0eb73d731ccb18d836ef8702fb63618e37a9de228100afe9412c553bf06462"", ""fe0eb73d731ccb18d836ef8702fb63618e37a9de228100afe9412c553bf06462""]","[""fe0eb73d731ccb18d836ef8702fb63618e37a9de228100afe9412c553bf06462"", ""fe0eb73d731ccb18d836ef8702fb63618e37a9de228100afe9412c553bf06462""]","[""11f92394d7cd4892b6aa184e16aa6097ab40f7355d5231533ba085a7cf2552db"", ""11f92394d7cd4892b6aa184e16aa6097ab40f7355d5231533ba085a7cf2552db""]","[""0ed3020d4d6e8482584cf2bf00c77d6be86ccbeeaf21d035469571adfc61dfd6"", ""14ea3a1584f26c6998d1ae83f78a5d0db5a01f7a35b4516d1eeda7ce3f297966""]",0,0.0006000000000000033,1,0.9999635654081889,heuristic,True,False,False,True,"[0.038684854675007374, 0.038684854675007374]","[0.1930996396365571, 0.17557634891467147]",20
2,common,0.75,1701,1.35,60.73650000000001,44.99,0.05,drop,0.17069054653646232,0.15733347279697474,0.13325315802106794,0.11883664571756819,7.825315467388399,21.932900957345716,22.553578894999315,0.6206779376535998,30.37889436238771,-3.552713678800501e-15,0.0028,0.0028,0.05,0.04975,"[""3376fc122500846039136b96c44901936a7bba7f24a23567a3e57d05849c45f8"", ""3376fc122500846039136b96c44901936a7bba7f24a23567a3e57d05849c45f8""]","[""3376fc122500846039136b96c44901936a7bba7f24a23567a3e57d05849c45f8"", ""3376fc122500846039136b96c44901936a7bba7f24a23567a3e57d05849c45f8""]","[""2fb582ef657ad40f5a31aa569b807c0086efcaf5f463901613ede59ea970b547"", ""2fb582ef657ad40f5a31aa569b807c0086efcaf5f463901613ede59ea970b547""]","[""acf93e4e9277cf7c08436aa6a78055d86bc0cd6df86de9b679052973d7aa7668"", ""3c8e60567674a2659bbf3281e17cdc5625d081d5bb8e0132dd4061b6a55f562b""]",0,0.0005000000000000004,1,0.9999747487500631,heuristic,True,False,False,True,"[0.03914726551178184, 0.03914726551178184]","[0.17963825712036394, 0.19745339567667056]",20
2,common,0.75,1702,1.35,60.73650000000001,44.99,0.05,drop,0.17357400755298158,0.15943080829842513,0.13634804065715844,0.12152596675960563,8.148224180535438,21.44674045418944,21.837855836363897,0.39111538217445485,29.986080016899336,3.552713678800501e-15,0.0031,0.0031,0.05,0.043899999999999995,"[""edf6162243de1cec569736d2a3e2279b677c9e6bfdd582fca7a51040a88df3f3"", ""edf6162243de1cec569736d2a3e2279b677c9e6bfdd582fca7a51040a88df3f3""]","[""edf6162243de1cec569736d2a3e2279b677c9e6bfdd582fca7a51040a88df3f3"", ""edf6162243de1cec569736d2a3e2279b677c9e6bfdd582fca7a51040a88df3f3""]","[""eeb0519ef357f1c108d12c76c6d029d2a3e7e4c1755f0206614b529682c89959"", ""eeb0519ef357f1c108d12c76c6d029d2a3e7e4c1755f0206614b529682c89959""]","[""05717870fb742b95aaf293a50e3609b2155838417432715546d75adf02d0d2ec"", ""353c76430543842629350cf1c708e4236fdd8e8358d0f9ac5d81aeeb61069aab""]",0,0.0022000000000000006,1,0.999372543325624,heuristic,True,False,False,True,"[0.039109235108561034, 0.039109235108561034]","[0.18822691280274648, 0.2047611493067552]",20
2,common,0.75,1703,1.35,60.73650000000001,44.99,0.05,drop,0.1708623465786007,0.1570459489383184,0.1335082695876705,0.11961986209563556,8.086274077903065,21.86208824759786,21.904233198310884,0.04214495071302338,29.990507276213947,0.0,0.0029,0.0029,0.05,0.048600000000000004,"[""78043e9151932163a5460dbb56868c45130486ca0e49aa53f1f3db4d4d0713c5"", ""78043e9151932163a5460dbb56868c45130486ca0e49aa53f1f3db4d4d0713c5""]","[""78043e9151932163a5460dbb56868c45130486ca0e49aa53f1f3db4d4d0713c5"", ""78043e9151932163a5460dbb56868c45130486ca0e49aa53f1f3db4d4d0713c5""]","[""37f75ab53f67775f439c06ec635f493f9a2e45c334c6a179f130bd912ce49afe"", ""37f75ab53f67775f439c06ec635f493f9a2e45c334c6a179f130bd912ce49afe""]","[""c966747c5be7e9e278941146bdf016e5348dc90eb3223d8720e8f36a65fac3b6"", ""f5fd92ac72aa475b3bcc0eb2a38baea6d9642bf3bdba49952a145fd29c942db1""]",0,0.002800000000000004,1,0.9991708687265222,heuristic,True,False,False,True,"[0.03884509144542908, 0.03884509144542908]","[0.19687269018720022, 0.17738712904566498]",20
2,common,0.975,1701,1.35,60.73650000000001,44.99,0.05,drop,0.16800933431441412,0.15471487699933964,0.13104311730393756,0.11695903282144902,7.912927796139657,22.002478113089634,22.472468170866033,0.4699900577763998,30.385395967005692,3.552713678800501e-15,0.0034,0.0034,0.05,0.049049999999999996,"[""bdde46cd971d9b993e0f0f874b23a7e633e54495f0a76676e468be3ba6234858"", ""bdde46cd971d9b993e0f0f874b23a7e633e54495f0a76676e468be3ba6234858""]","[""bdde46cd971d9b993e0f0f874b23a7e633e54495f0a76676e468be3ba6234858"", ""bdde46cd971d9b993e0f0f874b23a7e633e54495f0a76676e468be3ba6234858""]","[""46d5e7b2355f3b36303a4ef3462f7f6ab231ab18a2945d85466925b65d1dcd28"", ""46d5e7b2355f3b36303a4ef3462f7f6ab231ab18a2945d85466925b65d1dcd28""]","[""02fb6d126313d6dc864757e7bc913b3835c2448a2129f20e248f4973b56d3f2b"", ""00646abfe501c4b7547f8a075272b0fb1eda1c2e98b3572ac729923ab5a53eac""]",0,0.0019000000000000059,1,0.99962502155347,heuristic,True,False,False,True,"[0.03885159396419656, 0.03885159396419656]","[0.18857217560831707, 0.19932301227799304]",20
2,common,0.975,1702,1.35,60.73650000000001,44.99,0.05,drop,0.16810125305528645,0.1550247983823703,0.13110627089689023,0.11698002849571622,7.7789156447367285,22.007558828980905,22.632056094276475,0.6244972652955703,30.4109717390132,-3.552713678800501e-15,0.0034,0.0034,0.05,0.049049999999999996,"[""0e5a04a0124b95a05143a953a988bb87f1d84aa705d15c9c8a01379e9ae5d05b"", ""0e5a04a0124b95a05143a953a988bb87f1d84aa705d15c9c8a01379e9ae5d05b""]","[""0e5a04a0124b95a05143a953a988bb87f1d84aa705d15c9c8a01379e9ae5d05b"", ""0e5a04a0124b95a05143a953a988bb87f1d84aa705d15c9c8a01379e9ae5d05b""]","[""925e856f42b5b971e1c5c8a3b03ed391fd5413b1cf4be2939f00dc2bcee09ef6"", ""925e856f42b5b971e1c5c8a3b03ed391fd5413b1cf4be2939f00dc2bcee09ef6""]","[""4948dc715a1bffe6c7a08c60b1281956444638bc6e45eb21b0584820658e23e4"", ""a3df94a12ead262164760da78acf2e29a243f82a30cd1c787e422168c4b8d009""]",0,0.0019000000000000059,1,0.99962502155347,heuristic,True,False,False,True,"[0.038901565693501214, 0.038901565693501214]","[0.18575304958455896, 0.19957208005736665]",20
