N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,I1_energy_j,J1_energy_j,I2_energy_j,J2_energy_j,server_only_percent,targeting_indep_percent,targeting_joint_percent,interaction_percent_points,total_percent,identity_error_percent_points,I1_violation_rate_mean,J1_violation_rate_mean,I2_violation_rate_mean,J2_violation_rate_mean,I1_violation_set_sha256_by_device_json,J1_violation_set_sha256_by_device_json,I2_violation_set_sha256_by_device_json,J2_violation_set_sha256_by_device_json,I2_violation_spread,J2_violation_spread,I2_jain_index,J2_jain_index,J2_source,J2_heuristic_selected,J2_I2_guard_selected,J2_J1_guard_selected,J2_repair_success,J2_lambda_initial_json,J2_lambda_final_json,J2_iterations
2,independent,0.75,1701,1.2,53.988,44.99,0.05,drop,0.2300687914425601,0.1885582649970887,0.20811116793891796,0.1726965081421168,18.042658539298273,9.543938300351426,6.894353969313571,-2.649584331037855,24.937012508611843,-8.881784197001252e-16,0.02216,0.02216,0.05,0.03698,"[""47e8a5e298dcda33612f19aef7c1703414eff31cb1287803cd155de9d138cf35"", ""cd984dd6229972b532f129061d5689ef932d18fdc91fa54a57e59e9b7f53d38f""]","[""47e8a5e298dcda33612f19aef7c1703414eff31cb1287803cd155de9d138cf35"", ""cd984dd6229972b532f129061d5689ef932d18fdc91fa54a57e59e9b7f53d38f""]","[""3c0dacb71cc92322f91964c1c2eabd3482c99e89ea43ca03c0eb41c51225198c"", ""f37da519a1e431402a6609859333fff32604547026c5c5dcd974fd074bbf31c0""]","[""f2c9c864029c58451103092f621b6c2c076205859559887beec5868fdd14051d"", ""61dc5d883ce15c9c5f5d502d8410a2de08c07b1ab7f0284c4a30908abcbecdc9""]",0,0.007760000000000003,1,0.9891113305406696,heuristic,True,False,False,True,"[0.03881659846943528, 0.038495809154334155]","[0.38752357042178287, 0.3879575952834279]",20
2,independent,0.75,1702,1.2,53.988,44.99,0.05,drop,0.22764929857487437,0.18658008366142306,0.2049958957687764,0.16203769080298164,18.040562905553408,9.951009270800466,10.780790018717925,0.829780747917459,28.82135292427133,-1.7763568394002505e-15,0.02127,0.02127,0.05,0.05,"[""41add336aed52e62490f276840681eaa7bcacbe23998694a1f485a9ea221c168"", ""93c1b6571c6c318cf8734b040ae78da2148a8a8f2e125ef217ae4ae57f5367d3""]","[""41add336aed52e62490f276840681eaa7bcacbe23998694a1f485a9ea221c168"", ""93c1b6571c6c318cf8734b040ae78da2148a8a8f2e125ef217ae4ae57f5367d3""]","[""b38e5b93e0485d5596b85154ddd18ad3e6f15d244ce6e255ceb19709de296158"", ""53529757de2e1d593dd83fec7330673dd9ca923487ce55008e503cc2c69e6d68""]","[""9432c663809ea00b3da1a9df824a1bcf58b57b172377e0056ec6352ff14add3e"", ""34f84426091a138ec8719860709d4ae687e424ab7e28e9109c745662aa1587e3""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.038550393376511755, 0.03862673890384818]","[0.40647988388814316, 0.39872261873698783]",20
2,independent,0.75,1703,1.2,53.988,44.99,0.05,drop,0.23059641179406146,0.18881891012844645,0.20902049689092259,0.1675382960907543,18.117151667964894,9.356570093730538,9.228510483804587,-0.1280596099259501,27.34566215176948,0.0,0.02264,0.02264,0.05,0.05,"[""fdf719db79bac9cb239bc79009dab95c12f0872eabf068d71001f05dd9628452"", ""3b92f247b37c71b78db547ae1f87b72894d58ab10794e958b1954dd53d2d47c4""]","[""fdf719db79bac9cb239bc79009dab95c12f0872eabf068d71001f05dd9628452"", ""3b92f247b37c71b78db547ae1f87b72894d58ab10794e958b1954dd53d2d47c4""]","[""ccb1853d7d1dd5b87f5dc1e479c52f475dba7bdee17af2f9b01ee61b7584d726"", ""0d9e5d7c87bf9a02354f7435c09e787d3ae0c8a6bacbb05b437d16fee5d53ab6""]","[""57dc971be0b6e2b7ddc093a8d2570217207fe1fb6950789ccfde1f8d6d92c0c6"", ""cc9c8dc3740ca300aed08bfe77b5150a2185eacc0e511da727aa39b5863da524""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03870926549211273, 0.03861228344496226]","[0.4384661949174027, 0.40687638137803467]",20
2,independent,0.75,1704,1.2,53.988,44.99,0.05,drop,0.23085591290018548,0.18933134403098167,0.20825268367183897,0.1671172150616393,17.987223436272853,9.791054924427863,9.622508122175343,-0.1685468022525196,27.609731558448193,-3.552713678800501e-15,0.021339999999999998,0.021339999999999998,0.05,0.05,"[""6365e19a7387edc5efe21bb816c6db8700a81585c048de5a01cab0b4ee5d6a40"", ""adf302c884428d996a6d46e1be79f897a31ce11985853aeeb952e51e5f7f89e4""]","[""6365e19a7387edc5efe21bb816c6db8700a81585c048de5a01cab0b4ee5d6a40"", ""adf302c884428d996a6d46e1be79f897a31ce11985853aeeb952e51e5f7f89e4""]","[""5df69b76ef7262e8a1286b7eeb690939d2f13372ce8e108e37d5dd96752b22d6"", ""288cb99b6e37ee441457f8aae915b0097d358dd38fab6d922ee2af646d06a760""]","[""0bfd0dd4674cee66d7fa254c8675c30c851eeacfb894c12c5627a9781f3dcb32"", ""90d699392713cb9dbb28f8b677b84978e6abc0de92d38bd5ffebf543a977689c""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.038659896180376754, 0.038746116539408335]","[0.4272230997347032, 0.42473716037771275]",20
2,independent,0.75,1705,1.2,53.988,44.99,0.05,drop,0.2320558258368813,0.19050196739724762,0.2094744278546366,0.17510950344938753,17.906836981909297,9.731019637540932,6.633086625750088,-3.097933011790844,24.539923607659382,-2.6645352591003757e-15,0.02137,0.02137,0.05,0.035500000000000004,"[""0b33854cb4cd317d58535cd7d3df7d47ef554a8e3cfdaeb2efc1a9c1f177a8f9"", ""349b495ddf46c679320d12b0974b0eafa2990a07f088a4e5c62cb072f93cc0d4""]","[""0b33854cb4cd317d58535cd7d3df7d47ef554a8e3cfdaeb2efc1a9c1f177a8f9"", ""349b495ddf46c679320d12b0974b0eafa2990a07f088a4e5c62cb072f93cc0d4""]","[""409978bd268d64d2b53e46f0f46f7580321d70f27490f51c8e262a63799cf6cb"", ""bed48855e738327573da2711dd43e72ba3781948a263343e9f0fc182a5bfcf8d""]","[""858e893beff233daab7870bcd0aeee4f7aad696732fcb463d6e3f98907a43b05"", ""cb79bd246acd6fc68774ccf7493b2481cd398130484cc691dc2cd6b320363903""]",0,0.008039999999999999,1,0.9873391818180111,heuristic,True,False,False,True,"[0.03877454079447244, 0.03870427429961524]","[0.39081552897942406, 0.3899541111352582]",20
2,independent,0.75,1706,1.2,53.988,44.99,0.05,drop,0.22950305675475371,0.18850865678788722,0.20771035326325268,0.16563018733838455,17.862245734998197,9.495604895053162,9.968699229113334,0.4730943340601712,27.83094496411153,0.0,0.02237,0.02237,0.05,0.05,"[""df45b8c48b75d9fd38f869a851bab4bbc40184080d73339882a41166f4d9b426"", ""0851032e1f95ce578080fc6af6666a9d2e2e5f9b9607a8b059f5360e51da4074""]","[""df45b8c48b75d9fd38f869a851bab4bbc40184080d73339882a41166f4d9b426"", ""0851032e1f95ce578080fc6af6666a9d2e2e5f9b9607a8b059f5360e51da4074""]","[""510c84a32be6552d7525edf39aa6049680f8716624ea702643ba5970c8e8724c"", ""e70ccbee343c5f1989d5e259373bb6cf13619aa8200f7a353b7650167dd6238a""]","[""cd528ae7ef1f59379d1288900c558b671d55dfb6dc95b46908167989187bf5a3"", ""a21c2bcb6df73b1829a71dd5695e5a5701bb7d7d7a9a3839bfa1345eb9d95a67""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03876069724340378, 0.03852039456925975]","[0.3967554393849942, 0.43563377130757125]",20
2,independent,0.75,1707,1.2,53.988,44.99,0.05,drop,0.23153303209388953,0.19002727045225046,0.20966372582709197,0.17114117914384624,17.92649682262528,9.445436821269324,8.156974897968627,-1.2884619233006962,26.083471720593906,0.0,0.02228,0.02228,0.05,0.05,"[""837a2a7be1454832ddfeac966f84f4b72fa86de6baebfdbe83158f33bb6612fd"", ""7554064e8ef81f34882a443e3a3d780da5046351a75e3d7cb4bc99e1adc066df""]","[""837a2a7be1454832ddfeac966f84f4b72fa86de6baebfdbe83158f33bb6612fd"", ""7554064e8ef81f34882a443e3a3d780da5046351a75e3d7cb4bc99e1adc066df""]","[""9e6b39a9ebdbaf301622bef225b0da2a3a3a9fca86355842bf14a971369c51fb"", ""48cd34b0cdfd21c9dc7ad5ceac9f5ee8fbb3976176e9aa9ad0e38295f339d926""]","[""0573a3400d06a0e4c0ead2abf3837bbe17c64e99f84891c43c4951e104768f9e"", ""ab1ac43f4bc49a13b36df8fb26013be25a453407098382c04c0c94d905616360""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.038650514511202674, 0.03871155984147424]","[0.4140416035979472, 0.4020836654004733]",20
2,independent,0.75,1708,1.2,53.988,44.99,0.05,drop,0.22982585473445258,0.1882505769789992,0.20772781863989742,0.16651329907151183,18.08990455120494,9.615121901792932,9.458151665574459,-0.1569702362184735,27.548056216779397,0.0,0.02198,0.02198,0.05,0.05,"[""fc398f316e5ee5ea776911e8f7ad0af2ca5048b2454620c9ab7b427cac56f36d"", ""0ad8dbeff2b6008c3441494f7344bc888e87d78936cfd6897f5ce7201bd76ab4""]","[""fc398f316e5ee5ea776911e8f7ad0af2ca5048b2454620c9ab7b427cac56f36d"", ""0ad8dbeff2b6008c3441494f7344bc888e87d78936cfd6897f5ce7201bd76ab4""]","[""83609d44d4b205c1868515568da17f71fe43339e6064447523c4463dc908a355"", ""79fae402569059f8afe6913f819e6b63386a7c8c0d9e9d390dec4b1987b29c45""]","[""a74dc67e297d5ada3e706d7714cd19aad41652e5c3fe96b9f05c72e1891e9a98"", ""8cb8005dc663198213311cbca04ca4fb384158a958f597bcaeb3d2d6c271e43d""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03862141588188011, 0.03862859512957479]","[0.43743502791295324, 0.40661963557327535]",20
2,independent,0.75,1709,1.2,53.988,44.99,0.05,drop,0.2297162136647677,0.18827387267235757,0.20746889678957334,0.1675930146406014,18.04066867168909,9.684695964761364,9.00278552472418,-0.6819104400371838,27.043454196413272,1.7763568394002505e-15,0.02179,0.02179,0.05,0.042609999999999995,"[""fb07896b39514e67c92d907c8a63f8216c622e3f54b38f1afaf1a71c78bf7f4c"", ""ebb299698fd247e8447ab4197d295116c515691868c6140522c0e2641cd6fbc5""]","[""fb07896b39514e67c92d907c8a63f8216c622e3f54b38f1afaf1a71c78bf7f4c"", ""ebb299698fd247e8447ab4197d295116c515691868c6140522c0e2641cd6fbc5""]","[""20ce1fb00932a3301d18a7cd7c7f94a40192e169fe041bb335ed36c66f51c6f2"", ""bdb64fba589ac6d0508ec6c4d75911244f56209364315d53ee975064725231c4""]","[""142433a644ea96d4b3d0e379399da6321fc2030fca0acfc5469c901dddd49642"", ""1ae6890246cd5d6fde7bab2572fb0d9a3c2241110a246b07e943b2e7780f5a90""]",0,0.013699999999999997,1,0.974807179420989,heuristic,True,False,False,True,"[0.0386533543069807, 0.03866584779137376]","[0.40996708496318274, 0.4162182192222445]",20
2,independent,0.75,1710,1.2,53.988,44.99,0.05,drop,0.23007020376124798,0.18858777803209134,0.20807295869929257,0.17308396733805045,18.030333807242776,9.561101221426629,6.738730370374141,-2.8223708510524883,24.76906417761692,1.7763568394002505e-15,0.02211,0.02211,0.05,0.03634,"[""1fda4693270232fe7c2197736f7965bb8c0283396d686d3ba0da87dbc882f20a"", ""9a7d589aa7c34cef2c75a9f7a382b70077928293e11991ed1458120414490aec""]","[""1fda4693270232fe7c2197736f7965bb8c0283396d686d3ba0da87dbc882f20a"", ""9a7d589aa7c34cef2c75a9f7a382b70077928293e11991ed1458120414490aec""]","[""5de3d5d2c16bc5791cf388abbc3bf805faaaa7e20869a257d7d77e936778f066"", ""8db86b5b35ea4a8a320efaeb40835a9420d4e6508bdef7e0c3f3d4bc923da5d8""]","[""dfa807fb60c52ce334cc6831ee2cd8e4956da2de161f0e0c0554323367bb44ae"", ""f99a96639f743641c21fc02077d14b95de17d5b8aecbca3d9a8f9b40012813cc""]",0,0.014639999999999997,1,0.96100767149525,heuristic,True,False,False,True,"[0.03864794812046364, 0.03874103749888371]","[0.39173322645832437, 0.4002100383912066]",20
