N,channel_sync,rho,deadline_ratio,epsilon,skip_mode,device,device_index,policy,mean_energy_j_mean,mean_energy_j_std,violation_rate_mean,violation_rate_std,max_violation_run_mean,max_violation_run_std,burst_count_ge2_mean,burst_count_ge2_std,violation_run_count_mean,violation_run_count_std,violation_state_bad_share_mean,violation_state_bad_share_std,boost_use_rate_mean,boost_use_rate_std,allocation_mean_mean,allocation_mean_std,allocation_max_mean,allocation_max_std,allocation_nonzero_rate_mean,allocation_nonzero_rate_std
2,independent,0.75,1.2,0.15,drop,device_0,0,J1,0.0949355587335755,0.0009424993783668196,0.022833333333333334,0.0008962886439832497,3.0,0.0,19.0,5.291502622129181,207.66666666666666,8.621678104251707,1.0,0.0,0.0949,0.0037509998667022175,0.41597066666666666,0.001565156089127629,1.0,0.0,0.9771666666666666,0.0008962886439832619
2,independent,0.75,1.2,0.15,drop,device_0,0,J2,0.04891599135987177,0.0008237468169164657,0.14953333333333332,0.0004509249752822757,12.333333333333334,1.5275252316519468,355.0,19.078784028338912,726.6666666666666,13.57694123627752,0.9400220647556838,0.009884759764274094,0.0013333333333333333,0.002309401076758503,0.3739693333333333,5.1774350148854324e-05,1.0,0.0,0.8504666666666667,0.0004509249752822726
2,independent,0.75,1.2,0.15,drop,device_1,1,I1,0.11537247089504844,0.0017509239621519546,0.021466666666666665,0.0019604421270043478,3.0,0.0,18.666666666666668,1.5275252316519465,193.66666666666666,20.008331597945222,1.0,0.0,0.15583333333333335,0.0050212880153734755,0.4892666666666667,0.0009802210635021708,0.5,0.0,0.9785333333333334,0.0019604421270043417
2,independent,0.75,1.2,0.15,drop,device_1,1,I2,0.06529870619640323,0.0024572156214103715,0.15,0.0,13.666666666666666,2.081665999466133,358.0,7.810249675906654,603.0,26.457513110645905,1.0,0.0,0.0273,0.006954854419756029,0.425,0.0,0.5,0.0,0.85,0.0
2,independent,0.75,1.2,0.15,drop,device_1,1,J1,0.09513419041558059,0.0018429187077946259,0.021466666666666665,0.0019604421270043478,3.0,0.0,18.666666666666668,1.5275252316519465,193.66666666666666,20.008331597945222,1.0,0.0,0.09523333333333334,0.004454585652261428,0.41543100000000005,0.0010963431260331306,0.9700000000000001,0.024999999999999994,0.9785333333333334,0.0019604421270043417
2,independent,0.75,1.2,0.15,drop,device_1,1,J2,0.048828059075439995,0.0013537541979372551,0.14956666666666665,0.00040414518843273075,13.0,2.6457513110645907,349.0,1.0,710.3333333333334,22.854612955229257,0.9342547205808658,0.012138886096899212,0.0013,0.0022516660498395403,0.3724723333333333,0.001466342843039573,0.9966666666666667,0.0057735026918962545,0.8504333333333333,0.0004041451884327759
2,independent,0.75,1.2,0.15,late,device_0,0,I1,0.11997106165705113,0.0008837019654124894,0.022833333333333334,0.0008962886439832497,3.0,0.0,19.0,5.291502622129181,207.66666666666666,8.621678104251707,1.0,0.0,0.15813333333333332,0.002802379940931146,0.4885833333333333,0.00044814432199163093,0.5,0.0,0.9771666666666666,0.0008962886439832619
2,independent,0.75,1.2,0.15,late,device_0,0,I2,0.08542502236074057,0.0010775787905283722,0.15,0.0,12.333333333333334,2.081665999466133,363.0,10.535653752852738,645.3333333333334,16.92138686199606,1.0,0.0,0.03096666666666667,0.0036855573979159943,0.425,0.0,0.5,0.0,0.85,0.0
2,independent,0.75,1.2,0.15,late,device_0,0,J1,0.09892369642113931,0.0010942984549440257,0.022833333333333334,0.0008962886439832497,3.0,0.0,19.0,5.291502622129181,207.66666666666666,8.621678104251707,1.0,0.0,0.0949,0.0037509998667022175,0.41597066666666666,0.001565156089127629,1.0,0.0,0.9771666666666666,0.0008962886439832619
2,independent,0.75,1.2,0.15,late,device_0,0,J2,0.06822799725115768,0.0014519339208825983,0.14936666666666668,0.0007094598884597541,12.0,3.605551275463989,346.3333333333333,16.441816606851372,794.0,43.965895873961216,0.8925417600065618,0.035951044427919056,0.0030333333333333336,0.005253887449625594,0.37623083333333335,0.0012270556561677878,1.0,0.0,0.8506333333333332,0.0007094598884597954
2,independent,0.75,1.2,0.15,late,device_1,1,I1,0.11913165274249,0.0020826652743201027,0.021466666666666665,0.0019604421270043478,3.0,0.0,18.666666666666668,1.5275252316519465,193.66666666666666,20.008331597945222,1.0,0.0,0.15583333333333335,0.0050212880153734755,0.4892666666666667,0.0009802210635021708,0.5,0.0,0.9785333333333334,0.0019604421270043417
2,independent,0.75,1.2,0.15,late,device_1,1,I2,0.08429046028732119,0.002487609866228601,0.15,0.0,15.666666666666666,5.507570547286102,359.3333333333333,9.018499505645782,607.3333333333334,31.564748269760273,1.0,0.0,0.0273,0.006954854419756029,0.425,0.0,0.5,0.0,0.85,0.0
2,independent,0.75,1.2,0.15,late,device_1,1,J1,0.09889337226302215,0.0021725881834813577,0.021466666666666665,0.0019604421270043478,3.0,0.0,18.666666666666668,1.5275252316519465,193.66666666666666,20.008331597945222,1.0,0.0,0.09523333333333334,0.004454585652261428,0.41543100000000005,0.0010963431260331306,0.9700000000000001,0.024999999999999994,0.9785333333333334,0.0019604421270043417
2,independent,0.75,1.2,0.15,late,device_1,1,J2,0.06784397672502766,0.0012084061312990487,0.14716666666666667,0.00482113402980392,11.666666666666666,1.5275252316519468,333.3333333333333,16.16580753730952,773.0,62.36184731067546,0.8956506170466438,0.05296674221829896,0.00046666666666666666,0.0008082903768654761,0.37644083333333334,0.0026203046737608895,1.0,0.0,0.8528333333333333,0.004821134029803992
2,independent,0.75,1.35,0.05,drop,device_0,0,I1,0.0858544834446741,0.0008087275995930619,0.002933333333333333,0.00015275252316519465,1.3333333333333333,0.5773502691896257,0.6666666666666666,1.1547005383792517,28.666666666666668,0.5773502691896255,1.0,0.0,0.07343333333333334,0.002400694344004112,0.49853333333333333,7.637626158258892e-05,0.5,0.0,0.9970666666666667,0.00015275252316517785
2,independent,0.75,1.35,0.05,drop,device_0,0,I2,0.06718491137764948,0.0008589644969790053,0.05000000000000001,0.0,5.666666666666667,1.5275252316519468,82.0,6.244997998398398,400.6666666666667,6.5064070986477045,1.0,0.0,0.026366666666666667,0.0025423086620891123,0.4749999999999999,0.0,0.5,0.0,0.9499999999999998,0.0
