N,channel_sync,rho,deadline_ratio,epsilon,skip_mode,I1_energy_j_mean,I1_energy_j_std,J1_energy_j_mean,J1_energy_j_std,I2_energy_j_mean,I2_energy_j_std,J2_energy_j_mean,J2_energy_j_std,server_only_percent_mean,server_only_percent_std,targeting_indep_percent_mean,targeting_indep_percent_std,targeting_joint_percent_mean,targeting_joint_percent_std,interaction_percent_points_mean,interaction_percent_points_std,total_percent_mean,total_percent_std,identity_error_percent_points_mean,identity_error_percent_points_std,I1_violation_rate_mean_mean,I1_violation_rate_mean_std,J1_violation_rate_mean_mean,J1_violation_rate_mean_std,I2_violation_rate_mean_mean,I2_violation_rate_mean_std,J2_violation_rate_mean_mean,J2_violation_rate_mean_std,I2_violation_spread_mean,I2_violation_spread_std,J2_violation_spread_mean,J2_violation_spread_std,I2_jain_index_mean,I2_jain_index_std,J2_jain_index_mean,J2_jain_index_std,J2_heuristic_selected_mean,J2_heuristic_selected_std,J2_I2_guard_selected_mean,J2_I2_guard_selected_std,J2_J1_guard_selected_mean,J2_J1_guard_selected_std,J2_repair_success_mean,J2_repair_success_std,seed_count
2,common,0.0,1.2,0.05,drop,0.23050269337221985,0.0028449855261944174,0.2070753725831468,0.002331647027110932,0.20796900767351612,0.002923532067813362,0.17459389146236448,0.0034772853900399306,10.162488203155611,0.2941935315954674,9.777165088439434,0.16072911877437657,14.097414068333757,0.7758408020477385,4.320248979894323,0.6590566189767262,24.259902271489366,0.5785516319498195,5.921189464667501e-16,2.713429892601387e-15,0.021433333333333332,0.00015275252316519544,0.021433333333333332,0.00015275252316519544,0.05000000000000001,0.0,0.047749999999999994,0.0038971143170299775,0.0,0.0,0.004500000000000001,0.0077942286340599515,1.0,0.0,0.9920738469567486,0.013728499779478147,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.2,0.05,late,0.23801677652556122,0.002893755433762274,0.21458945573648816,0.0023928915014189574,0.22164571300817973,0.0029678013589371213,0.18566273021469104,0.0024440750663967457,9.841703100234666,0.28778380059670083,6.87904597835486,0.12044371835214746,12.154595073072729,0.5486278071654642,5.275549094717871,0.5602354256291531,21.996298173307395,0.2665520682022437,0.0,0.0,0.021433333333333332,0.00015275252316519544,0.021433333333333332,0.00015275252316519544,0.05000000000000001,0.0,0.047683333333333335,0.0020738450601077555,0.0,0.0,0.004633333333333334,0.004147690120215508,1.0,0.0,0.9961931688810903,0.0037535317714337746,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.2,0.15,drop,0.23050269337221985,0.0028449855261944174,0.2070753725831468,0.002331647027110932,0.13032774878373785,0.002883963711835877,0.11076557965908025,0.0021151103880558235,10.162488203155611,0.2941935315954674,43.46391864158054,0.5572128570957806,41.78625262684815,0.5651878806899494,-1.6776660147323952,0.372237489460529,51.94874083000377,0.3311725436985563,4.736951571734001e-15,4.10232039761827e-15,0.021433333333333332,0.00015275252316519544,0.021433333333333332,0.00015275252316519544,0.15,0.0,0.14575000000000002,0.0036827299656640574,0.0,0.0,0.008499999999999988,0.007365459931328109,1.0,0.0,0.9986885552696063,0.0011385848865397882,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.2,0.15,late,0.23801677652556122,0.002893755433762274,0.21458945573648816,0.0023928915014189574,0.16826962260481126,0.002923166817075388,0.14467916174969733,0.0023527660510830185,9.841703100234666,0.28778380059670083,29.306441975390957,0.37940518295362946,29.375049088303275,0.43802457595992694,0.06860711291231425,0.31834380731188505,39.216752188537946,0.25292509658719814,2.3684757858670005e-15,2.051160198809135e-15,0.021433333333333332,0.00015275252316519544,0.021433333333333332,0.00015275252316519544,0.15,0.0,0.13923333333333332,0.0014868871286460633,0.0,0.0,0.02153333333333333,0.002973774257292119,1.0,0.0,0.9939591884387303,0.0016762266522292479,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.35,0.05,drop,0.16916842657138595,0.0023957342315880834,0.15528343655604268,0.0013685209597122424,0.13262023902375633,0.0026577265995559947,0.11833923630982894,0.0011576780237836553,8.202789182818293,0.5813085602703731,21.60896527256872,0.4666061599517582,21.83961861623879,0.181327545357964,0.2306533436700704,0.429460111557564,30.042407799057084,0.5850285187858228,0.0,0.0,0.0038999999999999994,0.000360555127546399,0.0038999999999999994,0.000360555127546399,0.05000000000000001,0.0,0.04945,0.0007088723439378933,0.0,0.0,0.0011000000000000014,0.0014177446878757825,1.0,0.0,0.9997313793872697,0.0004340936916155407,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.35,0.05,late,0.1706044661929351,0.00251808683108304,0.15671947617759183,0.0014697416929015054,0.14754398270374405,0.002578056110317769,0.1330529580255132,0.0013228868460681649,8.133529803660435,0.5707274920244881,13.519245761732742,0.23619480490743996,13.872745897833516,0.1488520735545864,0.3535001361007731,0.23369974699696622,22.00627570149395,0.587742970826385,0.0,1.7763568394002505e-15,0.0038999999999999994,0.000360555127546399,0.0038999999999999994,0.000360555127546399,0.05000000000000001,0.0,0.04705,0.0006264982043070841,0.0,0.0,0.0059000000000000025,0.001252996408614168,1.0,0.0,0.9959377851528316,0.0017957278682305907,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.35,0.15,drop,0.16916842657138595,0.0023957342315880834,0.15528343655604268,0.0013685209597122424,0.08844458013397805,0.0010457016942264983,0.08513747307488,0.0010478960978500512,8.202789182818293,0.5813085602703731,47.71590568768644,0.4082080427049539,41.46885441998223,0.39106528750286207,-6.247051267704204,0.7072784962423926,49.67164360280052,0.2710625258216935,2.3684757858670005e-15,4.10232039761827e-15,0.0038999999999999994,0.000360555127546399,0.0038999999999999994,0.000360555127546399,0.15,0.0,0.14976666666666666,0.00040414518843274555,0.0,0.0,0.0004666666666666615,0.0008082903768654671,1.0,0.0,0.9999926726714871,1.269130526814501e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.35,0.15,late,0.1706044661929351,0.00251808683108304,0.15671947617759183,0.0014697416929015054,0.1247512781954404,0.0013161481075584722,0.11950147799741573,0.0010516640601993797,8.133529803660435,0.5707274920244881,26.873397231230985,0.4433233514962042,21.81604219170791,0.06880332479317218,-5.057355039523071,0.5047231477581008,29.94957199536835,0.5045991650147527,0.0,3.552713678800501e-15,0.0038999999999999994,0.000360555127546399,0.0038999999999999994,0.000360555127546399,0.15,0.0,0.13403333333333334,0.0009543758868146845,0.0,0.0,0.03193333333333333,0.0019087517736293847,1.0,0.0,0.9859600433146912,0.0018816782938953368,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.5,0.05,drop,0.13585293544173502,0.0010375347894523471,0.13212293669095385,0.0010252619293092515,0.11145804160588961,0.0006924294883415768,0.11125818136411277,0.0010380551586733377,2.7456139115738663,0.13708131189271874,17.956086010401545,0.2290706295164209,15.358843408232433,0.14768167138074015,-2.5972426021691106,0.25541329480456054,18.104457319806297,0.2657348897991959,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.05000000000000001,0.0,0.048966666666666665,0.001789785834487842,0.0,0.0,0.002066666666666668,0.0035795716689756823,1.0,0.0,0.9985500161444611,0.0025114457079478993,0.3333333333333333,0.5773502691896258,0.6666666666666666,0.5773502691896258,0.0,0.0,1.0,0.0,3
2,common,0.0,1.5,0.05,late,0.13585293544173502,0.0010375347894523471,0.13212293669095385,0.0010252619293092515,0.12400172964205787,0.0007910109751683877,0.12140767145342306,0.0009109590536720398,2.7456139115738663,0.13708131189271874,8.722891328693473,0.1863047067715711,7.887244353976201,0.03803813162831674,-0.8356469747172719,0.14890193671756047,10.632858265550068,0.16252773554623914,2.9605947323337506e-16,5.127900497022838e-16,0.0,0.0,0.0,0.0,0.05000000000000001,0.0,0.05000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.5,0.15,drop,0.13585293544173502,0.0010375347894523471,0.13212293669095385,0.0010252619293092515,0.07861678271611132,0.0006507544495308486,0.07698769836589672,0.0008853215259498349,2.7456139115738663,0.13708131189271874,42.130950822283864,0.1921682612186102,40.58519505983219,0.22842772777317677,-1.545755762451672,0.13903103386771679,43.330808971406064,0.34817760797593605,2.3684757858670005e-15,4.10232039761827e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.1497,0.000519615242270646,0.0,0.0,0.0005999999999999986,0.001039230484541324,1.0,0.0,0.9999878551360629,2.1035521389953863e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.0,1.5,0.15,late,0.13585293544173502,0.0010375347894523471,0.13212293669095385,0.0010252619293092515,0.11295013280776567,0.00085383033129171,0.11223279434710663,0.0008881975801464439,2.7456139115738663,0.13708131189271874,16.85845876897253,0.09436870744383655,14.64102683274711,0.053809845949297525,-2.2174319362254202,0.14753180017512954,17.386640744320975,0.08801170825563598,-5.921189464667501e-16,1.0255800994045676e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.14029999999999998,0.00014999999999998695,0.0,0.0,0.0194,0.0002999999999999947,1.0,0.0,0.9952417792464948,0.0001565605269989564,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.75,1.2,0.05,drop,0.2319658479389746,0.001497682897032002,0.20884885712114412,0.0014664344611279366,0.21053173333477002,0.002103064472837757,0.17515175712053097,0.001216807508393866,9.965870576003768,0.1122763034262022,9.24150318508031,0.35376377808663234,14.524195246138293,0.8637448249730659,5.2826920610579835,1.2086536345904562,24.49006582214206,0.7600856831811756,-1.1842378929335002e-15,2.7134298926013876e-15,0.022833333333333334,0.0008962886439832497,0.022833333333333334,0.0008962886439832497,0.05000000000000001,0.0,0.046966666666666664,0.002929305947376158,0.0,0.0,0.006066666666666669,0.005858611894752317,1.0,0.0,0.9924556458362158,0.011435166434245086,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.75,1.2,0.05,late,0.23994212331410225,0.0017674039308249788,0.21682513249627178,0.0017573563534777428,0.22434759920314465,0.002235857309946229,0.1881091225926758,0.0015694441435758705,9.63469781057596,0.11842143793924102,6.500452550639918,0.25955713429852006,11.96785062643598,0.2771136410896496,5.467398075796059,0.453711043030011,21.602548437011936,0.18250084545423104,-1.7763568394002505e-15,1.7763568394002505e-15,0.022833333333333334,0.0008962886439832497,0.022833333333333334,0.0008962886439832497,0.05000000000000001,0.0,0.05000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.75,1.2,0.15,drop,0.2319658479389746,0.001497682897032002,0.20884885712114412,0.0014664344611279366,0.13284801235176716,0.002053617632328774,0.11255279426304153,0.00036001986009018847,9.965870576003768,0.1122763034262022,42.731634623311464,0.5288840845790113,41.51191237239588,0.2614147575733652,-1.2197222509155854,0.7748922668485182,51.47778294839964,0.2502801544953241,0.0,0.0,0.022833333333333334,0.0008962886439832497,0.022833333333333334,0.0008962886439832497,0.15,0.0,0.14498333333333333,0.0017119676788226205,0.0,0.0,0.01003333333333332,0.003423935357645254,1.0,0.0,0.998699160363731,0.0008195209225176775,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.75,1.2,0.15,late,0.23994212331410225,0.0017674039308249788,0.21682513249627178,0.0017573563534777428,0.17085004472148113,0.0021551575810567444,0.14675705799328057,0.0013454805653261113,9.63469781057596,0.11842143793924102,28.79713298376738,0.3775212783579784,29.202318158020137,0.12483633368667267,0.4051851742527622,0.369890589348318,38.8370159685961,0.11063763281858369,0.0,3.552713678800501e-15,0.022833333333333334,0.0008962886439832497,0.022833333333333334,0.0008962886439832497,0.15,0.0,0.13945,0.001225765067213127,0.0,0.0,0.02109999999999999,0.002451530134426246,1.0,0.0,0.9942430618321962,0.0014229328612352097,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.75,1.35,0.05,drop,0.1717089668893482,0.0016174551991861238,0.15793674334457275,0.0013018602294684188,0.13436982275529896,0.0017179289939580106,0.11999415819093646,0.001383179341952608,8.019937908608968,0.17137057732887148,21.747243219711006,0.2626405224447286,22.098555976558032,0.39545654726515467,0.351312756847026,0.2913130463638953,30.118493885167,0.22552429261354784,0.0,3.552713678800501e-15,0.002933333333333333,0.00015275252316519465,0.002933333333333333,0.00015275252316519465,0.05000000000000001,0.0,0.04741666666666666,0.003099327884128003,0.0,0.0,0.001833333333333335,0.0011930353445448868,1.0,0.0,0.9995060536007364,0.0004182397855685931,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.75,1.35,0.05,late,0.17278933747719463,0.0016750113420917008,0.15901711393241924,0.0013563392315988705,0.14927220386197304,0.0017436339940183996,0.13412473648278592,0.000406010473818952,7.969778554634708,0.16831522714096392,13.611395441701946,0.17077192318621762,14.40362357623065,0.4174521591603159,0.7922281345287038,0.5818138074232293,22.373402130865358,0.5147179281965782,-1.1842378929335002e-15,1.0255800994045676e-15,0.002933333333333333,0.00015275252316519465,0.002933333333333333,0.00015275252316519465,0.05000000000000001,0.0,0.04795,0.0012619429464123995,0.0,0.0,0.004100000000000004,0.0025238858928247937,1.0,0.0,0.9976469501141331,0.002094235589879111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2,common,0.75,1.35,0.15,drop,0.1717089668893482,0.0016174551991861238,0.15793674334457275,0.0013018602294684188,0.08967383510562943,0.000552743638592226,0.08609129087230179,0.00048128719847886903,8.019937908608968,0.17137057732887148,47.77457497430144,0.1894257242667185,41.84083857586674,0.24144594779446882,-5.933736398434692,0.17679712594142385,49.86077648447571,0.23122160409960474,-2.3684757858670005e-15,4.10232039761827e-15,0.002933333333333333,0.00015275252316519465,0.002933333333333333,0.00015275252316519465,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
