N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,sha256
2,independent,0.75,1702,1.5,67.485,44.99,0.15,drop,0f64685164ef36120e1ead03145bb8d2a3df690d15c1df1ee010575093e25413
2,independent,0.75,1703,1.5,67.485,44.99,0.15,drop,2903f4746ac1f58d095c9450c4f6c3347d1a76f99a3a611d4197cf0c6f95c72c
2,independent,0.975,1701,1.5,67.485,44.99,0.15,drop,683a133c7db114184cef24e1ad1134d3a5a5664446fb83ce90f22769d834f43c
2,independent,0.975,1702,1.5,67.485,44.99,0.15,drop,a83849bff1e1c3179395ddeeb4ff8540b5769917bf6faa9f0870576f104e3716
2,independent,0.975,1703,1.5,67.485,44.99,0.15,drop,0014c410511a0766adaa0edeff98da18016f389213912e1314bf16fd763aface
2,common,0.0,1701,1.5,67.485,44.99,0.15,drop,49c555cf832c2170091ef5520a584d8a3f29b4d0a2e55d7c1fa61aaf0a04c59c
2,common,0.0,1702,1.5,67.485,44.99,0.15,drop,7d2a8481c833a578a715b841d55e425ae697ea8344d5ba1f7970127fc620b070
2,common,0.0,1703,1.5,67.485,44.99,0.15,drop,99f041bf8b162f067eb75263339f2acebe810f32f6f2af1b7816b5ae66f9e57e
2,common,0.75,1701,1.5,67.485,44.99,0.15,drop,c801ab536bcee41cc9217e29156057f9ae512442545c3cbdb2d8486f6442dd69
2,common,0.75,1702,1.5,67.485,44.99,0.15,drop,dc2cc1a8f249f3f9a6d310fc83ada63e45343bbf34ef96179545dc86b2e50a29
2,common,0.75,1703,1.5,67.485,44.99,0.15,drop,b559decedaab5d1d0aac4bcdaed7d74ccd11f550ebbb0b9fd1b5c8051e32a8f5
2,common,0.975,1701,1.5,67.485,44.99,0.15,drop,9be3996988b58669230bf71a6cd2eec786c98d58799bc1855683b48be9c208aa
2,common,0.975,1702,1.5,67.485,44.99,0.15,drop,a3886670714f6e3c91a81a7c7cd4d0e7fa2e953eec9d0f0547258ca75e092541
2,common,0.975,1703,1.5,67.485,44.99,0.15,drop,0baa36dff5ed1f275c62d07cdc7ff15c336ea45afb3e921bcdfecdc8d05f25bd
2,independent,0.0,1701,1.5,67.485,44.99,0.15,late,011e0d9aa18d520e7f0ef5284455ee2d26e86ee9d9384ffd5f2897a40fc33eff
2,independent,0.0,1702,1.5,67.485,44.99,0.15,late,d0ad959e250f26df996453e9a7bffe68e03d5c3d1c11b9418d47b8d4c806b72e
2,independent,0.0,1703,1.5,67.485,44.99,0.15,late,e22c4f402fec1bb99b27ef97082268d7b7e5f586771bc45f4548084417f6dfe7
2,independent,0.75,1701,1.5,67.485,44.99,0.15,late,9c72289c4839f89a126d861e0fbe477dae3a77b6314e6d79e698a97d9425c259
2,independent,0.75,1702,1.5,67.485,44.99,0.15,late,5612fa09cc97a98208c68ff1b83ed89e0b5b63705e9439c5c2cf21cb6187f1cf
2,independent,0.75,1703,1.5,67.485,44.99,0.15,late,d54764b4b1c8e7d671117ff4b159e5061dd2fc0cba5dc8ceded5cdecac611c25
2,independent,0.975,1701,1.5,67.485,44.99,0.15,late,be923e1e8fd65c06b6989ebe2e10ebf5a0ddb5ed0fcf7e268fe9f23971f9778c
2,independent,0.975,1702,1.5,67.485,44.99,0.15,late,8fe637f8f67bb5dae5c3317fb0827057f8b9ed5939413bc21db97f3c727c42a6
2,independent,0.975,1703,1.5,67.485,44.99,0.15,late,4470d5dc69693085dc429d25221ae71bac7b1b9e54b5f70dd5ce3103edef1132
2,common,0.0,1701,1.5,67.485,44.99,0.15,late,070a375a1c88da971a8673488e86246d038e815e15daf1c11d32d7c443adf857
2,common,0.0,1702,1.5,67.485,44.99,0.15,late,b52ea8b6e306daabf694312be2e864c33543f3d03ef934ebbc071efa5cb393ec
2,common,0.0,1703,1.5,67.485,44.99,0.15,late,cd0325c4188acc4ef9558356ec44e3e57b8843b5089c1ee919d2a616e1e9bc3e
2,common,0.75,1701,1.5,67.485,44.99,0.15,late,b0076d3862b0ff8cb0f2ee9b89988b90c0afd492ba8bbef4c94e7e1c5a73c29a
2,common,0.75,1702,1.5,67.485,44.99,0.15,late,b9c5e5bcba1e918160b5ad3d2fae789051ef2578aca92f6cec521c88c2650a1c
2,common,0.75,1703,1.5,67.485,44.99,0.15,late,f4c391415aa95e02643098c2bfa5576664ecded08a94394e9c66ffeddc43eab6
2,common,0.975,1701,1.5,67.485,44.99,0.15,late,3aeed85f0daabaefe5552f9730bcc7b9344d9aadc4e55243b916ee300ffed2d7
2,common,0.975,1702,1.5,67.485,44.99,0.15,late,2ee0da01f4e70bc181ebaae7e0345b83afb9f7b65d5fd1072fac232775207d99
2,common,0.975,1703,1.5,67.485,44.99,0.15,late,11fc2245013a487045152cd5ec2d0c511ca98fbfaa4a5a96805a9bf6d2feff9f
4,independent,0.0,1701,1.2,75.456,62.88,0.05,drop,9d923b7c8c2b25f862b178e451b24e1b917b9eeda945abe322ebab3111ad280f
4,independent,0.0,1702,1.2,75.456,62.88,0.05,drop,c34e8456e0f5e21dd597bbfcd6f01a8bcbb4c7f8d30eb4aba23580f1b62ad5f7
4,independent,0.0,1703,1.2,75.456,62.88,0.05,drop,048f82f072d8a0b1321c166bf4dba1264b501197223b9ffbd5e758f34bcb16d0
4,independent,0.75,1701,1.2,75.456,62.88,0.05,drop,94090768067457d7dee44f43248b7c69cfc82e742acc3fd427d260c5ec29a888
4,independent,0.75,1702,1.2,75.456,62.88,0.05,drop,f7de403000e88d6ed7702ddbd9048ae83a81c9b4c4a34ad59e53391cf7a76cf1
4,independent,0.75,1703,1.2,75.456,62.88,0.05,drop,07707f0506cba1ebc5c35b2c3b6ff6bfb3bf4c2e25ca3b0eee24bb8eaf34a5c9
4,independent,0.975,1701,1.2,75.456,62.88,0.05,drop,00109d9fef9d4fbbfa24ef94ba7977e88c7d25da5d915da6c8c29675cdd0f37b
4,independent,0.975,1702,1.2,75.456,62.88,0.05,drop,50716242a73f6cd4f03391faeb2b895ac75a87557d55d914a614e68932924621
4,independent,0.975,1703,1.2,75.456,62.88,0.05,drop,50abd50cb86b0f8c7afee1097a655d95f3518c29022be6c93051a5ace1a60879
4,common,0.0,1701,1.2,75.456,62.88,0.05,drop,0552674545ceea6d7cbd8b5d8cef9002863f57be8e3d56de5528496d3ffe50ff
4,common,0.0,1702,1.2,75.456,62.88,0.05,drop,843ddce3dfd48f9d0cf7c4e478e543981b0f22c484e5d0fe9388d332340efeae
4,common,0.0,1703,1.2,75.456,62.88,0.05,drop,6a0b7a9b1d867dc8a74b6b9546073fe5aa6a38f41a09167cef899e54535ae63c
4,common,0.75,1701,1.2,75.456,62.88,0.05,drop,c7b4a51aa4e052ee492eef475341525c9b1ab1d33ec1d545e9acff4eae5fefca
4,common,0.75,1702,1.2,75.456,62.88,0.05,drop,c571854e5e68aacd4710c9b1a014695bbfe1bc0ef8b87e058b07bb8c0640a6a5
4,common,0.75,1703,1.2,75.456,62.88,0.05,drop,44a545351d5812fa28d54b5393db57fd1b2021bae909ce76f8caf8261f701833
4,common,0.975,1701,1.2,75.456,62.88,0.05,drop,7c27c32adc7e8356a73803d4175db2dd231f7041625634162c2fa12e101d35b2
4,common,0.975,1702,1.2,75.456,62.88,0.05,drop,2317e04910a5d3cd829e437ebdac90fc93a67013f14dfe73b660c2bd14c1f472
4,common,0.975,1703,1.2,75.456,62.88,0.05,drop,e037aa3400a2b5a72741cf66f8812965b19358a15c3d6c8625ed1b0df3cb4ce1
4,independent,0.0,1701,1.2,75.456,62.88,0.05,late,b58f2664506bebd5a3312ac7e266e7ef64f817f8680bfa53d47e7aef4c44a2ec
4,independent,0.0,1702,1.2,75.456,62.88,0.05,late,f0cfdcafe56dcebbdc63f7546a96750f6ba6589d6de09998cc7d177021315587
4,independent,0.0,1703,1.2,75.456,62.88,0.05,late,4ca4ff5b1d64fb7d594db6acc94d510fd32c2b1c62906979b4ae21b2050b32c9
4,independent,0.75,1701,1.2,75.456,62.88,0.05,late,9499f9ce91b9ffb5a854c9c947024297c3620ebb5e47afc99881acf562e6a395
4,independent,0.75,1702,1.2,75.456,62.88,0.05,late,6793a0d2a398b7f3f9eb5805c009da851a1cb19cfb40be7009211d9ed5f7e0fd
4,independent,0.75,1703,1.2,75.456,62.88,0.05,late,237922ee7b0f78a4157b54f2402b39ebe47067fe322af6fa9d2226034d2e6087
4,independent,0.975,1701,1.2,75.456,62.88,0.05,late,f6618a9a201a61dec4d3a9b5ec64047e6478ebbff4ea030b3b6c4de62bf616c7
4,independent,0.975,1702,1.2,75.456,62.88,0.05,late,4fe0b1e9e8f02f38a03039a4bdcaec11874aed84614febe4ef309b671cdfe53a
4,independent,0.975,1703,1.2,75.456,62.88,0.05,late,7e6c55e7fae769d3cc8e0cc14663ec4699b995a1f998a6f8dd174095dbd5f903
4,common,0.0,1701,1.2,75.456,62.88,0.05,late,c04fe154db40f984ea9621aaa3da67c55c32cdfb3dea7fb27f23e15ede6e98b2
4,common,0.0,1702,1.2,75.456,62.88,0.05,late,1e9a8a46a9e686b620e593e3ec20c76a4ea7af729c5c860440d9f7b9a9838410
4,common,0.0,1703,1.2,75.456,62.88,0.05,late,249ade6cca50889da9ddbacdbd0b6726842e6b128fb63b789d667cb398366bf3
4,common,0.75,1701,1.2,75.456,62.88,0.05,late,d074446cf354e9f999439e954c4b352433f04e9a3bff10d7c4c3c328836dc601
4,common,0.75,1702,1.2,75.456,62.88,0.05,late,4bb69b21d780e124081926e37c6fb817488f503c4e928ee94fb01512f5fee211
4,common,0.75,1703,1.2,75.456,62.88,0.05,late,4ef6b4fb4fb22bc8a76c76c2e0a36d29ea4d9b6bafde5a6ce38929b79ae67129
4,common,0.975,1701,1.2,75.456,62.88,0.05,late,29c337c4ce4e41ccf09263fcd1d91857c18f7bafc2e3ce99fceece665c8942b0
4,common,0.975,1702,1.2,75.456,62.88,0.05,late,4db32dbfea2bee29faa0270587fd9a5911d3cc6a6e66516b3eb951d16969aa87
4,common,0.975,1703,1.2,75.456,62.88,0.05,late,5454e78c9f0b30226807b96c146afbcaaa932f464dfd30e5182feacaa04b2584
4,independent,0.0,1701,1.2,75.456,62.88,0.15,drop,0b5d3aaeeaacec049f09eff4cbc6b895c869f027f331d1a1915f4b7b828825fa
4,independent,0.0,1702,1.2,75.456,62.88,0.15,drop,b734078aebca20ee2483ae22fcc8298082a5d85ed62200f1d72c8078e7360354
4,independent,0.0,1703,1.2,75.456,62.88,0.15,drop,ca26af964beef00f985157b04b7b87669cef0976fdea9a0974987ff5bdc146a7
4,independent,0.75,1701,1.2,75.456,62.88,0.15,drop,91678d133fff449ebada25f996d301aecfb06a10bb5bb5e7a08c8c4ca6109bf4
4,independent,0.75,1702,1.2,75.456,62.88,0.15,drop,e4abec7802d9be5cd55288f06091a5a325b5f5234c6ead14a06971dc25755deb
4,independent,0.75,1703,1.2,75.456,62.88,0.15,drop,0b5996d6bc7b1e56850d0f0091133c23059480e59df5ded00ef28318aba22a3f
4,independent,0.975,1701,1.2,75.456,62.88,0.15,drop,2e32c45cdee5c35b84b8982eca653ca64656bac758067986d907bff73c308608
4,independent,0.975,1702,1.2,75.456,62.88,0.15,drop,edd2553e6bc3c0fd3ece873c736a7ea515c2d1df5c1a00133e7c735915e7f14d
4,independent,0.975,1703,1.2,75.456,62.88,0.15,drop,45ff96882d7050a795384c0441869effc0d31209a0774e3eb57a8b8273a4bb82
4,common,0.0,1701,1.2,75.456,62.88,0.15,drop,7c42e23d643f2d5f62b7fb7d36eecf6b333cb0516a7738304ae75bd71b279931
4,common,0.0,1702,1.2,75.456,62.88,0.15,drop,587886dd672c9b1fbf684a680f2696503f5711984fd53a0c6b1af986d373a927
4,common,0.0,1703,1.2,75.456,62.88,0.15,drop,5f4e61f4fa2c1dfc6b46872dd0077fbef45378f084a228acdba35f59ac46a76c
4,common,0.75,1701,1.2,75.456,62.88,0.15,drop,38cbed3547bf24dfc5ac27607f0d48d14a3d8734e90f00a1e20a1614c4e79787
4,common,0.75,1702,1.2,75.456,62.88,0.15,drop,0e4384fe9f73beab7fb12e6be17e459fb1268dd8886ae4f96b32989daa2e135c
4,common,0.75,1703,1.2,75.456,62.88,0.15,drop,1c3d79ae956dc63e50316cc4fb4944fdb88216e2b09e2d7e1f7284a2aaa52641
4,common,0.975,1701,1.2,75.456,62.88,0.15,drop,7c1b9ac570a7119ba4b0c096f4fecd778514a7fb2b6e7a2a4bbc47805b6b9fd7
4,common,0.975,1702,1.2,75.456,62.88,0.15,drop,f9f0715eef855983f2d8e268e7e003a6d97cfba485a816d00e30abdd7dd0ddec
4,common,0.975,1703,1.2,75.456,62.88,0.15,drop,5ac39a89c45346948e9587269ab2b486be70d080926d9cfbc4c7e66a95beeb95
4,independent,0.0,1701,1.2,75.456,62.88,0.15,late,2cc8e03e43b8554063ed918b74fabda3ee27a6f9208b845e6d458aea4dac967b
4,independent,0.0,1702,1.2,75.456,62.88,0.15,late,4483bd36a2234867b1794299bf8e47f36685afe0abd18c23f78297a19c5d0405
4,independent,0.0,1703,1.2,75.456,62.88,0.15,late,66e2c12898d2e045dd4b9a35a1073b92f60ec882ab9ab12f9234844ed27cf974
4,independent,0.75,1701,1.2,75.456,62.88,0.15,late,c80ac247b218dafa9afb5efa5c3481839d1aa1dc110ab3d83ff2ac391b635506
4,independent,0.75,1702,1.2,75.456,62.88,0.15,late,d2f1eb135c531ee18b5c27e30a209686fb58e297cfe1eca1a53978a25a0d9656
4,independent,0.75,1703,1.2,75.456,62.88,0.15,late,96f688e7e6d7838a4af5df160c9d6b79babef0981444d95518112006be1b67f2
4,independent,0.975,1701,1.2,75.456,62.88,0.15,late,b15062c302d38c10ea98ce03f32662e48a73a9bb268644e4babe81abad1c781f
4,independent,0.975,1702,1.2,75.456,62.88,0.15,late,4aced7b1ddfb3a94ee495696fc09f2560d844d018d6440e3e3b939a4d935f542
4,independent,0.975,1703,1.2,75.456,62.88,0.15,late,ddfba5bfd3504055ab1f8ee4c5b79d69d9feda7021c1986d12306b2554c5ac84
4,common,0.0,1701,1.2,75.456,62.88,0.15,late,0feca4f867d14b827ad49f445ecd04bcd85ce6c32a3f47a3fcc80a2277ca9705
4,common,0.0,1702,1.2,75.456,62.88,0.15,late,236095fe7612a29f2a893de94d4b537f8439e34b9b3ac700d6156cd3c8a06f81
4,common,0.0,1703,1.2,75.456,62.88,0.15,late,a78a0a38b3976059fcbbc6c8a8e99bb7dd33a572c444f2f94b54c6137b61fed2
4,common,0.75,1701,1.2,75.456,62.88,0.15,late,a06421eaec180fe56a57888c5432ae67ccdd15229a9eec73ec673f7d7d2d4484
4,common,0.75,1702,1.2,75.456,62.88,0.15,late,0a7a0d05f05ead0bf63945c5d32564af6c74158e139fe4747e59f54d6161e8e6
4,common,0.75,1703,1.2,75.456,62.88,0.15,late,95e9b3d1b98c0bb73ad8e95750d7c4da2d58b224aaeb86b7d2873f77f120f0c3
4,common,0.975,1701,1.2,75.456,62.88,0.15,late,c191a519ad9862b980c562d3b4d673fe7d141acb2339cabbfd9cee3abf7fc709
4,common,0.975,1702,1.2,75.456,62.88,0.15,late,c2f7124daf797b39311a2e9afad01e3192ebff50491af6b77f06be2385cf4ea7
4,common,0.975,1703,1.2,75.456,62.88,0.15,late,126852aef0264aa4aae68d7efe2b6198f29537d6935e80287f232cdf660a14ef
4,independent,0.0,1701,1.35,84.888,62.88,0.05,drop,7ba8c3c9156396129eca4d13a13912c6490413ca49f6246a9db915552dde7e43
4,independent,0.0,1702,1.35,84.888,62.88,0.05,drop,1d058ad3354c9c4eeaa145fc5c6b71192960b589a3cc98424df6db9c18bc8866
4,independent,0.0,1703,1.35,84.888,62.88,0.05,drop,61138bc13c08633f81f64464967d384d41d38ef784828cf22857477472354861
4,independent,0.75,1701,1.35,84.888,62.88,0.05,drop,16c07ab00041d664700502e77381ed90ff8f8b7f070c7c7fe0917062b1b5bff8
4,independent,0.75,1702,1.35,84.888,62.88,0.05,drop,9ad90e0c8e1f02c7e08f9eb1496b385b3cf280102479e909a24e3c85df01a079
4,independent,0.75,1703,1.35,84.888,62.88,0.05,drop,ef3e0a558e0ecd1fda865d215c3bda2db661b28ce13381afc98969bfd6ce3447
4,independent,0.975,1701,1.35,84.888,62.88,0.05,drop,eb0013b1e96b3d86a5ae94afbf106f1b966a240556e31a1a2c9a411f71afbc52
4,independent,0.975,1702,1.35,84.888,62.88,0.05,drop,de416974f9a70ed1bfbe846dc8b1ad60ae852d162be78b64d50cb48341cd351a
4,independent,0.975,1703,1.35,84.888,62.88,0.05,drop,d328582227b8cd0bbff74e4cf94636a137e918d574eac58f73625ed5e064aa1e
4,common,0.0,1701,1.35,84.888,62.88,0.05,drop,1951bfbac251292aa19801db2bffffd956023dd91ae20f044f61f4993c649d34
4,common,0.0,1702,1.35,84.888,62.88,0.05,drop,18cf168b3b8a1f364c0e1bd70d97628860bcbedca2480bb0e15051f6cd25cce8
4,common,0.0,1703,1.35,84.888,62.88,0.05,drop,4b600882a91afe999fbf0ab9fd6347159afaba81fb0f152b1342c89e34a3453e
4,common,0.75,1701,1.35,84.888,62.88,0.05,drop,1e21a207102d14f6ace25480a21c86a88a7ab55e0bff3fa598c900fdb3f82f77
4,common,0.75,1702,1.35,84.888,62.88,0.05,drop,bea35efc15d62f2d4b82c44e560719f3b8255b55c58a14007444ddd9a76f51e4
4,common,0.75,1703,1.35,84.888,62.88,0.05,drop,3a80c2ec19d948b83d086e0420b04d5233300ca89e552c4e1ecc8e018dba07b0
4,common,0.975,1701,1.35,84.888,62.88,0.05,drop,d98249ac24906c2b6ae42f5bdbe1929dc800015734be0698719b9df36deb7a40
4,common,0.975,1702,1.35,84.888,62.88,0.05,drop,375c6fec5d4b5451f9286913a43679f467161d3eccdb9434ec6c23bb279d9316
4,common,0.975,1703,1.35,84.888,62.88,0.05,drop,88512f32cf4393f573f9d17818f4841965f671b5c425d0b35d4e3cd54d4ee319
4,independent,0.0,1701,1.35,84.888,62.88,0.05,late,55a5309147f0623179bbf89e7c46028449b3c3752b62f27e6938351d16878fc1
4,independent,0.0,1702,1.35,84.888,62.88,0.05,late,ada053a2d31f3ae340fb3c70cd6fd3f84c151328f9c85d49ba2157c08913123a
4,independent,0.0,1703,1.35,84.888,62.88,0.05,late,33ab93d6743f58c3900b18fa4f8e07fad3ece4bb80b35967a7c1de6aafec05a2
4,independent,0.75,1701,1.35,84.888,62.88,0.05,late,fee29f8875d8622d33d5d60151bcf56ee12e477a72c49e9ea9bede81fcd25767
4,independent,0.75,1702,1.35,84.888,62.88,0.05,late,d93dc61cce13c5ebb11b552200df60f5f4332981c21bc9a90519f89b29e33272
4,independent,0.75,1703,1.35,84.888,62.88,0.05,late,f0a73ddd6041a697b97a833b3572aacf081b57d708e05b914722f57e41afa843
4,independent,0.975,1701,1.35,84.888,62.88,0.05,late,b8565cc8d4652a29af0a68831cbf27a98f08d9da7ec56cf41d9873c7af78cbfe
4,independent,0.975,1702,1.35,84.888,62.88,0.05,late,a34f5569777bd7a4f65c07672a7600b0559354bea13444b67bcd606a90fe2a90
4,independent,0.975,1703,1.35,84.888,62.88,0.05,late,3e10c5af12593bac665e9def7cb78e537e96d25ebec3c1c06bed2336fe7e8a86
4,common,0.0,1701,1.35,84.888,62.88,0.05,late,46f37b89f72731be5124470ffd38c6979041a7d7bf78898046bd19e371841495
4,common,0.0,1702,1.35,84.888,62.88,0.05,late,bc238228cc5ad9e08bb0bf41f82afe36c9a3e5a8c72da101843d3653406d6688
4,common,0.0,1703,1.35,84.888,62.88,0.05,late,ee43dc9c785234933ab127a4e6edd697f85427828144f207e3fe9b18c588d3b1
4,common,0.75,1701,1.35,84.888,62.88,0.05,late,138daf2a14232e37d1d0d512b800529e90ca70292f817b71b0fb5605c1dbacf4
4,common,0.75,1702,1.35,84.888,62.88,0.05,late,fbabd8706971891cb4578422080336b3e4a7f807b0e00c61ad166f39bf1d07b1
4,common,0.75,1703,1.35,84.888,62.88,0.05,late,a59d2ec472708cc2bacd17c98a8eb85b770b4e6a0ab14e33196e932699eab7ef
4,common,0.975,1701,1.35,84.888,62.88,0.05,late,a689b508942db709c364b428bf828b9b32f67dc157345f5ae7c9cbce517a7131
4,common,0.975,1702,1.35,84.888,62.88,0.05,late,e85f316651b454994fe8966d5b5d24efcf1af4549b0423d67fc1e3bea3053102
4,common,0.975,1703,1.35,84.888,62.88,0.05,late,76c6e8ad7abd3bace7c0e07ca91cac483430de55375b2606b8732b88500d5c68
4,independent,0.0,1701,1.35,84.888,62.88,0.15,drop,abb4dae4fc95879ecfba8e4d9ba5e5796e116d5eb23fa9ad8643201005911fba
4,independent,0.0,1702,1.35,84.888,62.88,0.15,drop,51537a2a04b89af282db92fb945b3b4d964c758e95b8643bd9481b2eda8903a6
4,independent,0.0,1703,1.35,84.888,62.88,0.15,drop,92352275543da5eb00dbd6992638e1fafc1a3e2ba4680c6bc5e6708e35466680
4,independent,0.75,1701,1.35,84.888,62.88,0.15,drop,cd0f05421e5a38bf0920c73956a2a0a0fbf479b4792f7b1ee4ed130587755f41
4,independent,0.75,1702,1.35,84.888,62.88,0.15,drop,627e22918785d20c7507d70573b453f3c78bfa2e52f044c10728f65796dcb54f
4,independent,0.75,1703,1.35,84.888,62.88,0.15,drop,3adb7511eb6ed7501e750eead6175560d89cefe572800c8d4b05b31986dc8fda
4,independent,0.975,1701,1.35,84.888,62.88,0.15,drop,9ce4d4f374d4b3842fa8553d7e7d189f287dbf4288e3a38c41ce9be7b7224520
4,independent,0.975,1702,1.35,84.888,62.88,0.15,drop,27ca1cec6c2d4ba2b7c15b797c57c55e6e01db867da621fa94e8bc1273b36805
4,independent,0.975,1703,1.35,84.888,62.88,0.15,drop,3729cc8785684d5b207df8aae8fd4ba8ad12dba8e587926d8bc55fa30053d561
4,common,0.0,1701,1.35,84.888,62.88,0.15,drop,355e156cce30258171352f98e3f5b74f51e2cae0e5896a63575162f207c7d4dd
4,common,0.0,1702,1.35,84.888,62.88,0.15,drop,db8d6e84e585db27896b709ad11fcf6ac06c73258fa38292139920993632b233
4,common,0.0,1703,1.35,84.888,62.88,0.15,drop,27758d2a4e2c63091969507af9ae5854d2aecd2c37030f3cfc1a5159520e569c
4,common,0.75,1701,1.35,84.888,62.88,0.15,drop,92888bbaa439c339c8b7cc909828a694b1a39ebf8a5bb471bcb2821a22485576
4,common,0.75,1702,1.35,84.888,62.88,0.15,drop,34d6db080889edc9ab8f4dab265046b651399ca2b43974f983aba6085673d331
4,common,0.75,1703,1.35,84.888,62.88,0.15,drop,39e8e2b6e3596420968b272608c88b459da090ee274953a0199b86a301a3b1d3
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,24164cc39bb911061ad51b6f921d3c67b1ced0c2f70ef4efea25f30da3de9215
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,26673d8f4772484b6e5ebca69100fe3e22bc04364cedc586448d4e8d0269fa5a
4,common,0.975,1703,1.35,84.888,62.88,0.15,drop,4367e2e35890971a061bb644a8d8aaafd26be9de3b4c3c88d183a708bf8b7b82
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,2e29e6b217c60266f6b7f80f480157839db37c17603159fa2260ef7d4cdd4690
4,independent,0.0,1702,1.35,84.888,62.88,0.15,late,90be7afb09ef4ab388def1468d62883740e292d926d38fc80fd60daf23ad58ac
4,independent,0.0,1703,1.35,84.888,62.88,0.15,late,762a3a6afdbb3315fe740bc85eecbd7805f74921fdb18fe1e6461d0c958dfecb
4,independent,0.75,1701,1.35,84.888,62.88,0.15,late,4904d329b3d04bad3486ae7a06523ea71c446d7ca7f5ffeb12cca150adc14471
4,independent,0.75,1702,1.35,84.888,62.88,0.15,late,4b3a755a7037020eca3fd32e8f8e90d75a075153e5c7de626aea9f3e45b71dd6
4,independent,0.75,1703,1.35,84.888,62.88,0.15,late,593ec6b5b6c17c78500ecf727004c35d12f6f03d87f03f422cbde9328bbb9594
4,independent,0.975,1701,1.35,84.888,62.88,0.15,late,e95b519a18c1f64d446500ce20a6afab44e245ef5da570cd7943859cf761fd67
4,independent,0.975,1702,1.35,84.888,62.88,0.15,late,84529a74d9122c51e7a27fb075097c77d7535a27decdefef900d9ef774aaca0c
4,independent,0.975,1703,1.35,84.888,62.88,0.15,late,74752175a1d6d4fda30af494586d8ff01b77552794ef6bb6d39311512af6ddc0
4,common,0.0,1701,1.35,84.888,62.88,0.15,late,490f3ad394f422c35303309a9ebefc7c4a4371cc815b59cfe9476a2d94917cfd
4,common,0.0,1702,1.35,84.888,62.88,0.15,late,543efc89107ea138b104236ec7b4567a0936555006d3528497556814e982b1ad
4,common,0.0,1703,1.35,84.888,62.88,0.15,late,aeacb62577ab0b7b8905b21cfbb318597621a8f028097c8cbdb9fa4e8015ae91
4,common,0.75,1701,1.35,84.888,62.88,0.15,late,6f327014cc8275457b86d6f5e93a1c69f0d5d7a82dc388c71a7f3af8c4adf184
4,common,0.75,1702,1.35,84.888,62.88,0.15,late,8459f8834e34a6953d115b871d21efa06cd012e89502198e91a242295f7d33fe
4,common,0.75,1703,1.35,84.888,62.88,0.15,late,0e9a6c3d33d246b4985a12b46cb65f37efd3969851382d534801f1915312f12e
4,common,0.975,1701,1.35,84.888,62.88,0.15,late,7267508e98b953b59e78e8b2b4cef88b12f0ae2350d513e355c3d65ef12cea10
4,common,0.975,1702,1.35,84.888,62.88,0.15,late,e5793ddd291e3c495190127f5c14b513b0c5ff148fe807a21edd9ff2d3cf12b2
4,common,0.975,1703,1.35,84.888,62.88,0.15,late,b3cdbcfb7990c434fc66c7264b7e003ff7d3e2d9acbfae87bcda5ee837d057a2
4,independent,0.0,1701,1.5,94.32000000000001,62.88,0.05,drop,0b4f6f66679a419c0342989d4e562b178301766471d178665ead7caf98aa51cc
4,independent,0.0,1702,1.5,94.32000000000001,62.88,0.05,drop,8b3916c4689446e5e09700f664e3189b8611e5f85d4af9229b0923e2f54e65a5
4,independent,0.0,1703,1.5,94.32000000000001,62.88,0.05,drop,b2fdf3c43d926b8ff08e74728150270be93865668bd34a6dc6232696d237a1af
4,independent,0.75,1701,1.5,94.32000000000001,62.88,0.05,drop,adbb1a0edf63f2cd88fda627bff0a9a686e5e5c8447f9e59a928c5f46b957a98
4,independent,0.75,1702,1.5,94.32000000000001,62.88,0.05,drop,ab156b225480f5b31682e4f7790221b22dbeb765f077ac1ff7ac930d010b65e7
4,independent,0.75,1703,1.5,94.32000000000001,62.88,0.05,drop,4896f2aebd07a583218506e45a8a79ed8a138fedde81c3ab439e2d3d2494f74f
4,independent,0.975,1701,1.5,94.32000000000001,62.88,0.05,drop,ab3efc4d2c55e9a940ac6918837f008697cb3848f809251ebfc1de3ae6cc6c02
4,independent,0.975,1702,1.5,94.32000000000001,62.88,0.05,drop,3b7748260ae3a0046404c157cca365d69b3a1a4708b65772b78d7272e8df38dc
4,independent,0.975,1703,1.5,94.32000000000001,62.88,0.05,drop,6d806283975daee1a0bb4ead2867aa91722988047bd2827787e1896586222429
4,common,0.0,1701,1.5,94.32000000000001,62.88,0.05,drop,7b9013e58d9335e739f3c80ffc4317cf14c8606bebaaca71c33abc1c50294e0c
4,common,0.0,1702,1.5,94.32000000000001,62.88,0.05,drop,cd012a6e821c98a29585d987d92e2fda4cf59c44b153d1a44c747c0f5479bde6
4,common,0.0,1703,1.5,94.32000000000001,62.88,0.05,drop,e894933184a46a3a7db4191157cd446aaa265d87687debd1ea5a2a2c454706ed
4,common,0.75,1701,1.5,94.32000000000001,62.88,0.05,drop,1151904d6938830639069511b0e5538eded158842235f64d72c1c8198c930023
4,common,0.75,1702,1.5,94.32000000000001,62.88,0.05,drop,e09f6cbc0c9a85bd891ad83e4867fcc2a86e5264a3b8bdf0474de6de9d36c37b
