N,channel_sync,rho,deadline_ratio,epsilon,skip_mode,I1_energy_j_mean,I1_energy_j_std,J1_energy_j_mean,J1_energy_j_std,I2_energy_j_mean,I2_energy_j_std,J2_energy_j_mean,J2_energy_j_std,server_only_percent_mean,server_only_percent_std,targeting_indep_percent_mean,targeting_indep_percent_std,targeting_joint_percent_mean,targeting_joint_percent_std,interaction_percent_points_mean,interaction_percent_points_std,total_percent_mean,total_percent_std,identity_error_percent_points_mean,identity_error_percent_points_std,I1_violation_rate_mean_mean,I1_violation_rate_mean_std,J1_violation_rate_mean_mean,J1_violation_rate_mean_std,I2_violation_rate_mean_mean,I2_violation_rate_mean_std,J2_violation_rate_mean_mean,J2_violation_rate_mean_std,I2_violation_spread_mean,I2_violation_spread_std,J2_violation_spread_mean,J2_violation_spread_std,I2_jain_index_mean,I2_jain_index_std,J2_jain_index_mean,J2_jain_index_std,J2_heuristic_selected_mean,J2_heuristic_selected_std,J2_I2_guard_selected_mean,J2_I2_guard_selected_std,J2_J1_guard_selected_mean,J2_J1_guard_selected_std,J2_repair_success_mean,J2_repair_success_std,seed_count
2,common,0.975,1.2,0.15,drop,0.2292630639746867,0.0021643705264942446,0.2062533546596108,0.001912815965429549,0.1294737245492938,0.002842297154832183,0.11035926478605626,0.0022398159871292716,10.036231716984114,0.06783808006474494,43.53193290821504,0.7225471153703739,41.83086871116375,0.6226764601177698,-1.7010641970512879,0.3655157135576773,51.86710042814788,0.600655282398703,1.4210854715202005e-15,2.9959112265187852e-15,0.021898,0.0011108935342526956,0.021898,0.0011108935342526956,0.15,0.0,0.14679199999999998,0.003525957080472378,0.0,0.0,0.006415999999999996,0.007051914160944766,1.0,0.0,0.9989522915574465,0.001284178515462251,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.2,0.15,late,0.23693086040550243,0.002483269540196618,0.21392115109042656,0.0022332229832037853,0.16746864300046108,0.002850952639188595,0.14379446627737705,0.002588883426137233,9.711516910730342,0.06525666823512793,29.321793581531683,0.47300037924133137,29.60222234686156,0.47347376085283077,0.2804287653298793,0.1041627326050943,39.313739257591905,0.46972466593681766,-2.1316282072803005e-15,2.995911226518785e-15,0.021898,0.0011108935342526956,0.021898,0.0011108935342526956,0.15,0.0,0.140348,0.0019346420857615976,0.0,0.0,0.019303999999999995,0.0038692841715232025,1.0,0.0,0.9950781813218732,0.00201017073467237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.35,0.05,drop,0.16853946462562758,0.001921762543457477,0.15492747129781667,0.0016776594983585274,0.1316092616190853,0.002175242212338177,0.11797792182468099,0.0010980457925631923,8.07584575591331,0.12216520640827999,21.915967026535764,0.4090724655086877,21.922315926336896,0.16292440707230832,0.006348899801132646,0.507779724448099,29.998161682250206,0.2184050551211343,-3.552713678800501e-16,3.110738460673137e-15,0.003424,0.00039404455472841026,0.003424,0.00039404455472841026,0.05,0.0,0.049542,0.0005372729494607212,0.0,0.0,0.0009160000000000016,0.0010745458989214426,1.0,0.0,0.9998036824126915,0.0002695773323298132,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.35,0.05,late,0.16980011685199364,0.002045568771936512,0.15618812352418274,0.0017997329849946332,0.14651154027063912,0.002183931648634959,0.132477056713049,0.0014226649140844044,8.015904551582292,0.11840081095990473,13.717951446585335,0.25152263542721426,13.963403856357939,0.13540786761573445,0.2454524097726079,0.3276611954576763,21.97930840794023,0.20184719293021142,1.4210854715202005e-15,1.4012091713528739e-15,0.003424,0.00039404455472841026,0.003424,0.00039404455472841026,0.05,0.0,0.047038,0.0005255642470505177,0.0,0.0,0.005924000000000002,0.001051128494101037,1.0,0.0,0.995911027018771,0.0015355765586243409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.35,0.15,drop,0.16853946462562758,0.001921762543457477,0.15492747129781667,0.0016776594983585274,0.08796646472710715,0.0010751556199653277,0.08455374860657214,0.0012076850085263745,8.07584575591331,0.12216520640827999,47.8069248160518,0.12928055514045347,41.75696313777384,0.22052682886481126,-6.049961678277965,0.1862088004978699,49.832808893687144,0.19860731520534414,7.105427357601002e-16,4.033368925587031e-15,0.003424,0.00039404455472841026,0.003424,0.00039404455472841026,0.15,0.0,0.149968,5.181162460726528e-05,0.0,0.0,6.400000000000017e-05,0.00010362324921453554,1.0,0.0,0.9999998468900315,2.522350815179197e-07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.35,0.15,late,0.16980011685199364,0.002045568771936512,0.15618812352418274,0.0017997329849946332,0.12410663137983721,0.0014003019458473799,0.11900179404321098,0.0013053798661639719,8.015904551582292,0.11840081095990473,26.909490484216178,0.12142378499262033,21.899684700594445,0.0754735821207529,-5.009805783621731,0.09170268885399431,29.915589252176733,0.16536483324644916,-3.552713678800501e-16,2.6214223232039368e-15,0.003424,0.00039404455472841026,0.003424,0.00039404455472841026,0.15,0.0,0.133807,0.00045497374771640123,0.0,0.0,0.03238599999999999,0.0009099474954328113,1.0,0.0,0.9855514094964274,0.0008991322781430539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.5,0.05,drop,0.13575723153009756,0.001565023431271145,0.13183318578761885,0.0014590941232747198,0.11130653629718919,0.0011453885055753932,0.11079267946024837,0.0013607897714087646,2.890008658929175,0.07026650847706771,18.00950171091436,0.13785449029476177,15.498162729227001,0.49424763041345693,-2.5113389816873584,0.46681937723654465,18.388171388156177,0.5378365881513392,0.0,1.6747652892626934e-15,0.0,0.0,0.0,0.0,0.05,0.0,0.049831,0.0005344249245684555,0.0,0.0,0.0003380000000000001,0.0010688498491369124,1.0,0.0,0.9998777727098783,0.0003865166290143424,0.4,0.5163977794943222,0.6,0.5163977794943222,0.0,0.0,1.0,0.0,10
2,common,0.975,1.5,0.05,late,0.13575723153009756,0.001565023431271145,0.13183318578761885,0.0014590941232747198,0.12386203820016986,0.0012848998304217081,0.12108542500523922,0.0012235345203450612,2.890008658929175,0.07026650847706771,8.760994184116754,0.12236385042041413,7.9160054422521045,0.10509871620683692,-0.8449887418646501,0.03561535603980467,10.80601410118128,0.162542304566595,8.881784197001253e-17,1.3534808178716725e-15,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.5,0.15,drop,0.13575723153009756,0.001565023431271145,0.13183318578761885,0.0014590941232747198,0.07847935540521105,0.001099516656340235,0.07663442454875422,0.0011150831488814159,2.890008658929175,0.07026650847706771,42.19284120620311,0.16368515196881928,40.66208258171867,0.22239004630740042,-1.5307586244844422,0.0772642170303188,43.55209124064785,0.19445041849068787,-1.4210854715202005e-15,2.995911226518785e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.5,0.15,late,0.13575723153009756,0.001565023431271145,0.13183318578761885,0.0014590941232747198,0.11276053004085654,0.0012011040892486832,0.11200425318290282,0.0011562795316603896,2.890008658929175,0.07026650847706771,16.938780034194906,0.1131909432888947,14.605564050488848,0.08055157399695465,-2.333215983706059,0.047997016782228445,17.49557270941802,0.1395230037505092,-5.329070518200751e-16,1.4624259178727152e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.139713,0.00019771191162901446,0.0,0.0,0.020573999999999995,0.00039542382325803043,1.0,0.0,0.994605632351784,0.0002223051856547162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
