N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,elapsed_seconds,slots,J2_iterations
2,independent,0.0,1708,1.35,60.73650000000001,44.99,0.05,late,1.324822700000368,50000,20
2,independent,0.0,1709,1.35,60.73650000000001,44.99,0.05,late,1.3234054000058677,50000,20
2,independent,0.0,1710,1.35,60.73650000000001,44.99,0.05,late,1.337341499995091,50000,20
2,independent,0.75,1701,1.35,60.73650000000001,44.99,0.05,late,1.3308921999996528,50000,20
2,independent,0.75,1702,1.35,60.73650000000001,44.99,0.05,late,1.3331586999993306,50000,20
2,independent,0.75,1703,1.35,60.73650000000001,44.99,0.05,late,1.3374463000072865,50000,20
2,independent,0.75,1704,1.35,60.73650000000001,44.99,0.05,late,1.281298899993999,50000,20
2,independent,0.75,1705,1.35,60.73650000000001,44.99,0.05,late,1.2588133999961428,50000,20
2,independent,0.75,1706,1.35,60.73650000000001,44.99,0.05,late,1.2987708000000566,50000,20
2,independent,0.75,1707,1.35,60.73650000000001,44.99,0.05,late,1.2562120000075083,50000,20
2,independent,0.75,1708,1.35,60.73650000000001,44.99,0.05,late,1.2771505000127945,50000,20
2,independent,0.75,1709,1.35,60.73650000000001,44.99,0.05,late,1.2734537000069395,50000,20
2,independent,0.75,1710,1.35,60.73650000000001,44.99,0.05,late,1.2644626999972388,50000,20
2,independent,0.975,1701,1.35,60.73650000000001,44.99,0.05,late,1.2432154999987688,50000,20
2,independent,0.975,1702,1.35,60.73650000000001,44.99,0.05,late,1.2661200999864377,50000,20
2,independent,0.975,1703,1.35,60.73650000000001,44.99,0.05,late,1.265123200006201,50000,20
2,independent,0.975,1704,1.35,60.73650000000001,44.99,0.05,late,1.239111299990327,50000,20
2,independent,0.975,1705,1.35,60.73650000000001,44.99,0.05,late,1.2542975999967894,50000,20
2,independent,0.975,1706,1.35,60.73650000000001,44.99,0.05,late,1.259934899993823,50000,20
2,independent,0.975,1707,1.35,60.73650000000001,44.99,0.05,late,1.217807699998957,50000,20
2,independent,0.975,1708,1.35,60.73650000000001,44.99,0.05,late,1.265381499993964,50000,20
2,independent,0.975,1709,1.35,60.73650000000001,44.99,0.05,late,1.2715819000004558,50000,20
2,independent,0.975,1710,1.35,60.73650000000001,44.99,0.05,late,1.241930100004538,50000,20
2,common,0.0,1701,1.35,60.73650000000001,44.99,0.05,late,1.6693267000082415,50000,20
2,common,0.0,1702,1.35,60.73650000000001,44.99,0.05,late,1.6594195000070613,50000,20
2,common,0.0,1703,1.35,60.73650000000001,44.99,0.05,late,1.6517305000015767,50000,20
2,common,0.0,1704,1.35,60.73650000000001,44.99,0.05,late,1.6633569999976316,50000,20
2,common,0.0,1705,1.35,60.73650000000001,44.99,0.05,late,1.630273999995552,50000,20
2,common,0.0,1706,1.35,60.73650000000001,44.99,0.05,late,1.6320719999930589,50000,20
2,common,0.0,1707,1.35,60.73650000000001,44.99,0.05,late,1.6718043000000762,50000,20
2,common,0.0,1708,1.35,60.73650000000001,44.99,0.05,late,1.8019658000121126,50000,20
2,common,0.0,1709,1.35,60.73650000000001,44.99,0.05,late,1.8454412999999477,50000,20
2,common,0.0,1710,1.35,60.73650000000001,44.99,0.05,late,1.8594026000064332,50000,20
2,common,0.75,1701,1.35,60.73650000000001,44.99,0.05,late,1.8449355000047944,50000,20
2,common,0.75,1702,1.35,60.73650000000001,44.99,0.05,late,1.8411020999919856,50000,20
2,common,0.75,1703,1.35,60.73650000000001,44.99,0.05,late,1.8235976000141818,50000,20
2,common,0.75,1704,1.35,60.73650000000001,44.99,0.05,late,1.8519618999998784,50000,20
2,common,0.75,1705,1.35,60.73650000000001,44.99,0.05,late,1.7236741999950027,50000,20
2,common,0.75,1706,1.35,60.73650000000001,44.99,0.05,late,3.160520400007954,50000,20
2,common,0.75,1707,1.35,60.73650000000001,44.99,0.05,late,2.3414273999951547,50000,20
2,common,0.75,1708,1.35,60.73650000000001,44.99,0.05,late,1.6567510000022594,50000,20
2,common,0.75,1709,1.35,60.73650000000001,44.99,0.05,late,1.636478000000352,50000,20
2,common,0.75,1710,1.35,60.73650000000001,44.99,0.05,late,1.6583822999964468,50000,20
2,common,0.975,1701,1.35,60.73650000000001,44.99,0.05,late,1.5965410999924643,50000,20
2,common,0.975,1702,1.35,60.73650000000001,44.99,0.05,late,1.595442700010608,50000,20
2,common,0.975,1703,1.35,60.73650000000001,44.99,0.05,late,1.591731799999252,50000,20
2,common,0.975,1704,1.35,60.73650000000001,44.99,0.05,late,1.6249959999986459,50000,20
2,common,0.975,1705,1.35,60.73650000000001,44.99,0.05,late,1.6517533000005642,50000,20
2,common,0.975,1706,1.35,60.73650000000001,44.99,0.05,late,1.6064449999976205,50000,20
2,common,0.975,1707,1.35,60.73650000000001,44.99,0.05,late,1.62782920000609,50000,20
2,common,0.975,1708,1.35,60.73650000000001,44.99,0.05,late,1.621175399995991,50000,20
2,common,0.975,1709,1.35,60.73650000000001,44.99,0.05,late,1.6292413999908604,50000,20
2,common,0.975,1710,1.35,60.73650000000001,44.99,0.05,late,1.646698099997593,50000,20
2,independent,0.0,1701,1.35,60.73650000000001,44.99,0.15,drop,1.1229874999989988,50000,20
2,independent,0.0,1702,1.35,60.73650000000001,44.99,0.15,drop,1.1274268999986816,50000,20
2,independent,0.0,1703,1.35,60.73650000000001,44.99,0.15,drop,1.1383222000004025,50000,20
2,independent,0.0,1704,1.35,60.73650000000001,44.99,0.15,drop,1.131600900000194,50000,20
2,independent,0.0,1705,1.35,60.73650000000001,44.99,0.15,drop,1.1294730999943567,50000,20
2,independent,0.0,1706,1.35,60.73650000000001,44.99,0.15,drop,1.1306564000115031,50000,20
2,independent,0.0,1707,1.35,60.73650000000001,44.99,0.15,drop,1.1366752000030829,50000,20
2,independent,0.0,1708,1.35,60.73650000000001,44.99,0.15,drop,1.123943099999451,50000,20
2,independent,0.0,1709,1.35,60.73650000000001,44.99,0.15,drop,1.107080899993889,50000,20
2,independent,0.0,1710,1.35,60.73650000000001,44.99,0.15,drop,1.1356564000016078,50000,20
2,independent,0.75,1701,1.35,60.73650000000001,44.99,0.15,drop,1.2057307999930345,50000,20
2,independent,0.75,1702,1.35,60.73650000000001,44.99,0.15,drop,1.1373755999957211,50000,20
2,independent,0.75,1703,1.35,60.73650000000001,44.99,0.15,drop,1.1366963999898871,50000,20
2,independent,0.75,1704,1.35,60.73650000000001,44.99,0.15,drop,1.1377860000065994,50000,20
2,independent,0.75,1705,1.35,60.73650000000001,44.99,0.15,drop,1.1703888999909395,50000,20
2,independent,0.75,1706,1.35,60.73650000000001,44.99,0.15,drop,1.1890558999875793,50000,20
2,independent,0.75,1707,1.35,60.73650000000001,44.99,0.15,drop,1.177478900004644,50000,20
2,independent,0.75,1708,1.35,60.73650000000001,44.99,0.15,drop,1.224908799995319,50000,20
2,independent,0.75,1709,1.35,60.73650000000001,44.99,0.15,drop,1.2103306999924826,50000,20
2,independent,0.75,1710,1.35,60.73650000000001,44.99,0.15,drop,1.197299599996768,50000,20
2,independent,0.975,1701,1.35,60.73650000000001,44.99,0.15,drop,1.1929948999895714,50000,20
2,independent,0.975,1702,1.35,60.73650000000001,44.99,0.15,drop,1.2149951000028523,50000,20
2,independent,0.975,1703,1.35,60.73650000000001,44.99,0.15,drop,1.1999647000047844,50000,20
2,independent,0.975,1704,1.35,60.73650000000001,44.99,0.15,drop,1.2447563000023365,50000,20
2,independent,0.975,1705,1.35,60.73650000000001,44.99,0.15,drop,1.190913400001591,50000,20
2,independent,0.975,1706,1.35,60.73650000000001,44.99,0.15,drop,1.184193499997491,50000,20
2,independent,0.975,1707,1.35,60.73650000000001,44.99,0.15,drop,1.177304800003185,50000,20
2,independent,0.975,1708,1.35,60.73650000000001,44.99,0.15,drop,1.1749745999986771,50000,20
2,independent,0.975,1709,1.35,60.73650000000001,44.99,0.15,drop,1.1743775999930222,50000,20
2,independent,0.975,1710,1.35,60.73650000000001,44.99,0.15,drop,1.130845899999258,50000,20
2,common,0.0,1701,1.35,60.73650000000001,44.99,0.15,drop,2.428161600008025,50000,20
2,common,0.0,1702,1.35,60.73650000000001,44.99,0.15,drop,2.401846699998714,50000,20
2,common,0.0,1703,1.35,60.73650000000001,44.99,0.15,drop,2.4226296999986516,50000,20
2,common,0.0,1704,1.35,60.73650000000001,44.99,0.15,drop,2.4222235000052024,50000,20
2,common,0.0,1705,1.35,60.73650000000001,44.99,0.15,drop,2.383729700013646,50000,20
2,common,0.0,1706,1.35,60.73650000000001,44.99,0.15,drop,2.3406577999994624,50000,20
2,common,0.0,1707,1.35,60.73650000000001,44.99,0.15,drop,2.3732744000008097,50000,20
2,common,0.0,1708,1.35,60.73650000000001,44.99,0.15,drop,2.411078200006159,50000,20
2,common,0.0,1709,1.35,60.73650000000001,44.99,0.15,drop,2.408678100007819,50000,20
2,common,0.0,1710,1.35,60.73650000000001,44.99,0.15,drop,2.2776009000081103,50000,20
2,common,0.75,1701,1.35,60.73650000000001,44.99,0.15,drop,2.685982900002273,50000,20
2,common,0.75,1702,1.35,60.73650000000001,44.99,0.15,drop,2.335659999997006,50000,20
2,common,0.75,1703,1.35,60.73650000000001,44.99,0.15,drop,2.483139400006621,50000,20
2,common,0.75,1704,1.35,60.73650000000001,44.99,0.15,drop,2.461714999997639,50000,20
2,common,0.75,1705,1.35,60.73650000000001,44.99,0.15,drop,2.5217049999919254,50000,20
2,common,0.75,1706,1.35,60.73650000000001,44.99,0.15,drop,2.598660399991786,50000,20
2,common,0.75,1707,1.35,60.73650000000001,44.99,0.15,drop,2.7904207999963546,50000,20
2,common,0.75,1708,1.35,60.73650000000001,44.99,0.15,drop,2.7726076999970246,50000,20
2,common,0.75,1709,1.35,60.73650000000001,44.99,0.15,drop,2.776856600001338,50000,20
2,common,0.75,1710,1.35,60.73650000000001,44.99,0.15,drop,2.8169615999941016,50000,20
2,common,0.975,1701,1.35,60.73650000000001,44.99,0.15,drop,2.996534600009909,50000,20
2,common,0.975,1702,1.35,60.73650000000001,44.99,0.15,drop,2.620316400003503,50000,20
2,common,0.975,1703,1.35,60.73650000000001,44.99,0.15,drop,2.227348800006439,50000,20
2,common,0.975,1704,1.35,60.73650000000001,44.99,0.15,drop,2.570264199996018,50000,20
2,common,0.975,1705,1.35,60.73650000000001,44.99,0.15,drop,2.3836246999999275,50000,20
2,common,0.975,1706,1.35,60.73650000000001,44.99,0.15,drop,2.2918811999988975,50000,20
2,common,0.975,1707,1.35,60.73650000000001,44.99,0.15,drop,2.54921069998818,50000,20
2,common,0.975,1708,1.35,60.73650000000001,44.99,0.15,drop,2.2807483000069624,50000,20
2,common,0.975,1709,1.35,60.73650000000001,44.99,0.15,drop,2.2990362999989884,50000,20
2,common,0.975,1710,1.35,60.73650000000001,44.99,0.15,drop,2.376493900010246,50000,20
2,independent,0.0,1701,1.35,60.73650000000001,44.99,0.15,late,1.7253569000022253,50000,20
2,independent,0.0,1702,1.35,60.73650000000001,44.99,0.15,late,1.7483229000063147,50000,20
2,independent,0.0,1703,1.35,60.73650000000001,44.99,0.15,late,1.7489023000089219,50000,20
2,independent,0.0,1704,1.35,60.73650000000001,44.99,0.15,late,1.6959460999933071,50000,20
2,independent,0.0,1705,1.35,60.73650000000001,44.99,0.15,late,1.7663292000070214,50000,20
2,independent,0.0,1706,1.35,60.73650000000001,44.99,0.15,late,1.6944911000027787,50000,20
2,independent,0.0,1707,1.35,60.73650000000001,44.99,0.15,late,1.7400238000118406,50000,20
2,independent,0.0,1708,1.35,60.73650000000001,44.99,0.15,late,1.7467745000030845,50000,20
2,independent,0.0,1709,1.35,60.73650000000001,44.99,0.15,late,1.717109299992444,50000,20
2,independent,0.0,1710,1.35,60.73650000000001,44.99,0.15,late,1.7599195999937365,50000,20
2,independent,0.75,1701,1.35,60.73650000000001,44.99,0.15,late,1.8365861000056611,50000,20
2,independent,0.75,1702,1.35,60.73650000000001,44.99,0.15,late,1.7356108000094537,50000,20
2,independent,0.75,1703,1.35,60.73650000000001,44.99,0.15,late,1.8638292000105139,50000,20
2,independent,0.75,1704,1.35,60.73650000000001,44.99,0.15,late,1.924309699999867,50000,20
2,independent,0.75,1705,1.35,60.73650000000001,44.99,0.15,late,1.8924831000040285,50000,20
2,independent,0.75,1706,1.35,60.73650000000001,44.99,0.15,late,1.9793590999906883,50000,20
2,independent,0.75,1707,1.35,60.73650000000001,44.99,0.15,late,1.9383234999986598,50000,20
2,independent,0.75,1708,1.35,60.73650000000001,44.99,0.15,late,1.9518552999943495,50000,20
2,independent,0.75,1709,1.35,60.73650000000001,44.99,0.15,late,1.948104399998556,50000,20
2,independent,0.75,1710,1.35,60.73650000000001,44.99,0.15,late,1.9430681000085315,50000,20
2,independent,0.975,1701,1.35,60.73650000000001,44.99,0.15,late,1.8938695999968331,50000,20
2,independent,0.975,1702,1.35,60.73650000000001,44.99,0.15,late,1.7968923000007635,50000,20
2,independent,0.975,1703,1.35,60.73650000000001,44.99,0.15,late,1.7109617999958573,50000,20
2,independent,0.975,1704,1.35,60.73650000000001,44.99,0.15,late,1.7452492000011262,50000,20
2,independent,0.975,1705,1.35,60.73650000000001,44.99,0.15,late,1.708553499993286,50000,20
2,independent,0.975,1706,1.35,60.73650000000001,44.99,0.15,late,1.7193845000001602,50000,20
2,independent,0.975,1707,1.35,60.73650000000001,44.99,0.15,late,1.7999955999985104,50000,20
2,independent,0.975,1708,1.35,60.73650000000001,44.99,0.15,late,1.7095527000055881,50000,20
2,independent,0.975,1709,1.35,60.73650000000001,44.99,0.15,late,1.7262951999873621,50000,20
2,independent,0.975,1710,1.35,60.73650000000001,44.99,0.15,late,1.703311199991731,50000,20
2,common,0.0,1701,1.35,60.73650000000001,44.99,0.15,late,3.105556800001068,50000,20
2,common,0.0,1702,1.35,60.73650000000001,44.99,0.15,late,3.169642399996519,50000,20
2,common,0.0,1703,1.35,60.73650000000001,44.99,0.15,late,3.2059097999881487,50000,20
2,common,0.0,1704,1.35,60.73650000000001,44.99,0.15,late,3.1256460000004154,50000,20
2,common,0.0,1705,1.35,60.73650000000001,44.99,0.15,late,3.1147456000035163,50000,20
2,common,0.0,1706,1.35,60.73650000000001,44.99,0.15,late,3.0630328000115696,50000,20
2,common,0.0,1707,1.35,60.73650000000001,44.99,0.15,late,3.267411100008758,50000,20
2,common,0.0,1708,1.35,60.73650000000001,44.99,0.15,late,3.0526469000033103,50000,20
2,common,0.0,1709,1.35,60.73650000000001,44.99,0.15,late,3.2022712000034517,50000,20
2,common,0.0,1710,1.35,60.73650000000001,44.99,0.15,late,3.654162599996198,50000,20
2,common,0.75,1701,1.35,60.73650000000001,44.99,0.15,late,3.7816805000038585,50000,20
2,common,0.75,1702,1.35,60.73650000000001,44.99,0.15,late,3.595170800006599,50000,20
2,common,0.75,1703,1.35,60.73650000000001,44.99,0.15,late,3.4422254000091925,50000,20
2,common,0.75,1704,1.35,60.73650000000001,44.99,0.15,late,3.228507300009369,50000,20
2,common,0.75,1705,1.35,60.73650000000001,44.99,0.15,late,3.1399477000086335,50000,20
2,common,0.75,1706,1.35,60.73650000000001,44.99,0.15,late,3.235933499992825,50000,20
2,common,0.75,1707,1.35,60.73650000000001,44.99,0.15,late,3.1001448999886634,50000,20
2,common,0.75,1708,1.35,60.73650000000001,44.99,0.15,late,3.0638038000033703,50000,20
2,common,0.75,1709,1.35,60.73650000000001,44.99,0.15,late,3.1180186999990838,50000,20
2,common,0.75,1710,1.35,60.73650000000001,44.99,0.15,late,3.1130541000020457,50000,20
2,common,0.975,1701,1.35,60.73650000000001,44.99,0.15,late,3.041619499999797,50000,20
2,common,0.975,1702,1.35,60.73650000000001,44.99,0.15,late,3.1153181999980006,50000,20
2,common,0.975,1703,1.35,60.73650000000001,44.99,0.15,late,3.007932799999253,50000,20
2,common,0.975,1704,1.35,60.73650000000001,44.99,0.15,late,3.134817199999816,50000,20
2,common,0.975,1705,1.35,60.73650000000001,44.99,0.15,late,3.086612099999911,50000,20
2,common,0.975,1706,1.35,60.73650000000001,44.99,0.15,late,3.093173100001877,50000,20
2,common,0.975,1707,1.35,60.73650000000001,44.99,0.15,late,3.3621428000042215,50000,20
2,common,0.975,1708,1.35,60.73650000000001,44.99,0.15,late,3.101988299997174,50000,20
2,common,0.975,1709,1.35,60.73650000000001,44.99,0.15,late,3.1718382999970345,50000,20
2,common,0.975,1710,1.35,60.73650000000001,44.99,0.15,late,3.2252106000087224,50000,20
2,independent,0.0,1701,1.5,67.485,44.99,0.05,drop,2.0810525999986567,50000,20
2,independent,0.0,1702,1.5,67.485,44.99,0.05,drop,2.054770100003225,50000,20
2,independent,0.0,1703,1.5,67.485,44.99,0.05,drop,1.682436899995082,50000,20
2,independent,0.0,1704,1.5,67.485,44.99,0.05,drop,1.1440177000040421,50000,20
2,independent,0.0,1705,1.5,67.485,44.99,0.05,drop,2.14265309998882,50000,20
2,independent,0.0,1706,1.5,67.485,44.99,0.05,drop,1.8946271000022534,50000,20
2,independent,0.0,1707,1.5,67.485,44.99,0.05,drop,1.9891228999913437,50000,20
2,independent,0.0,1708,1.5,67.485,44.99,0.05,drop,2.0453349000017624,50000,20
2,independent,0.0,1709,1.5,67.485,44.99,0.05,drop,2.9285968000040157,50000,20
2,independent,0.0,1710,1.5,67.485,44.99,0.05,drop,1.5236299999960465,50000,20
2,independent,0.75,1701,1.5,67.485,44.99,0.05,drop,1.12600289999682,50000,20
2,independent,0.75,1702,1.5,67.485,44.99,0.05,drop,1.1421594999992521,50000,20
2,independent,0.75,1703,1.5,67.485,44.99,0.05,drop,1.2576851000048919,50000,20
2,independent,0.75,1704,1.5,67.485,44.99,0.05,drop,1.3719778999948176,50000,20
2,independent,0.75,1705,1.5,67.485,44.99,0.05,drop,1.6641646000061883,50000,20
2,independent,0.75,1706,1.5,67.485,44.99,0.05,drop,1.8832010000041919,50000,20
2,independent,0.75,1707,1.5,67.485,44.99,0.05,drop,1.4142648999986704,50000,20
2,independent,0.75,1708,1.5,67.485,44.99,0.05,drop,2.0552895000000717,50000,20
2,independent,0.75,1709,1.5,67.485,44.99,0.05,drop,1.165720599994529,50000,20
2,independent,0.75,1710,1.5,67.485,44.99,0.05,drop,2.090566899991245,50000,20
2,independent,0.975,1701,1.5,67.485,44.99,0.05,drop,1.1610560000117403,50000,20
2,independent,0.975,1702,1.5,67.485,44.99,0.05,drop,1.9761521999898832,50000,20
2,independent,0.975,1703,1.5,67.485,44.99,0.05,drop,1.7308634999935748,50000,20
2,independent,0.975,1704,1.5,67.485,44.99,0.05,drop,2.0727869999973336,50000,20
2,independent,0.975,1705,1.5,67.485,44.99,0.05,drop,1.9616253999993205,50000,20
2,independent,0.975,1706,1.5,67.485,44.99,0.05,drop,1.162517199991271,50000,20
2,independent,0.975,1707,1.5,67.485,44.99,0.05,drop,1.3615872999944258,50000,20
2,independent,0.975,1708,1.5,67.485,44.99,0.05,drop,1.179424599991762,50000,20
2,independent,0.975,1709,1.5,67.485,44.99,0.05,drop,2.330219399998896,50000,20
2,independent,0.975,1710,1.5,67.485,44.99,0.05,drop,2.080483899990213,50000,20
2,common,0.0,1701,1.5,67.485,44.99,0.05,drop,1.8029757000040263,50000,20
2,common,0.0,1702,1.5,67.485,44.99,0.05,drop,1.2384649000014178,50000,20
2,common,0.0,1703,1.5,67.485,44.99,0.05,drop,5.1073016000009375,50000,20
2,common,0.0,1704,1.5,67.485,44.99,0.05,drop,1.2621589000045788,50000,20
2,common,0.0,1705,1.5,67.485,44.99,0.05,drop,1.8530145999975502,50000,20
2,common,0.0,1706,1.5,67.485,44.99,0.05,drop,1.1701591000019107,50000,20
2,common,0.0,1707,1.5,67.485,44.99,0.05,drop,1.7134202000015648,50000,20
2,common,0.0,1708,1.5,67.485,44.99,0.05,drop,1.2966013999975985,50000,20
2,common,0.0,1709,1.5,67.485,44.99,0.05,drop,1.15247869999439,50000,20
2,common,0.0,1710,1.5,67.485,44.99,0.05,drop,1.1517846000060672,50000,20
2,common,0.75,1701,1.5,67.485,44.99,0.05,drop,1.1538888000068255,50000,20
2,common,0.75,1702,1.5,67.485,44.99,0.05,drop,1.5332190000044648,50000,20
2,common,0.75,1703,1.5,67.485,44.99,0.05,drop,1.142898799997056,50000,20
2,common,0.75,1704,1.5,67.485,44.99,0.05,drop,1.1388684999983525,50000,20
2,common,0.75,1705,1.5,67.485,44.99,0.05,drop,1.140577600002871,50000,20
2,common,0.75,1706,1.5,67.485,44.99,0.05,drop,1.1466190999926766,50000,20
2,common,0.75,1707,1.5,67.485,44.99,0.05,drop,1.8264415000012377,50000,20
2,common,0.75,1708,1.5,67.485,44.99,0.05,drop,1.1371974000066984,50000,20
2,common,0.75,1709,1.5,67.485,44.99,0.05,drop,2.901585800005705,50000,20
2,common,0.75,1710,1.5,67.485,44.99,0.05,drop,1.3710506000061287,50000,20
2,common,0.975,1701,1.5,67.485,44.99,0.05,drop,1.5370447000022978,50000,20
2,common,0.975,1702,1.5,67.485,44.99,0.05,drop,1.9673982000094838,50000,20
2,common,0.975,1703,1.5,67.485,44.99,0.05,drop,1.1376310999912675,50000,20
2,common,0.975,1704,1.5,67.485,44.99,0.05,drop,1.154475999996066,50000,20
2,common,0.975,1705,1.5,67.485,44.99,0.05,drop,1.1416031999979168,50000,20
2,common,0.975,1706,1.5,67.485,44.99,0.05,drop,1.1388596999895526,50000,20
2,common,0.975,1707,1.5,67.485,44.99,0.05,drop,1.3633146000065608,50000,20
2,common,0.975,1708,1.5,67.485,44.99,0.05,drop,2.8533795999974245,50000,20
2,common,0.975,1709,1.5,67.485,44.99,0.05,drop,2.1422338999982458,50000,20
2,common,0.975,1710,1.5,67.485,44.99,0.05,drop,1.1447550000011688,50000,20
2,independent,0.0,1701,1.5,67.485,44.99,0.05,late,1.3110047999944072,50000,20
2,independent,0.0,1702,1.5,67.485,44.99,0.05,late,1.293615900009172,50000,20
2,independent,0.0,1703,1.5,67.485,44.99,0.05,late,1.312448900003801,50000,20
2,independent,0.0,1704,1.5,67.485,44.99,0.05,late,1.3354418999952031,50000,20
2,independent,0.0,1705,1.5,67.485,44.99,0.05,late,1.3511366000020644,50000,20
2,independent,0.0,1706,1.5,67.485,44.99,0.05,late,1.4013704999961192,50000,20
2,independent,0.0,1707,1.5,67.485,44.99,0.05,late,1.3535886999889044,50000,20
2,independent,0.0,1708,1.5,67.485,44.99,0.05,late,1.3599295999883907,50000,20
2,independent,0.0,1709,1.5,67.485,44.99,0.05,late,1.3802971999975853,50000,20
2,independent,0.0,1710,1.5,67.485,44.99,0.05,late,1.3446415999933379,50000,20
2,independent,0.75,1701,1.5,67.485,44.99,0.05,late,1.346419399997103,50000,20
2,independent,0.75,1702,1.5,67.485,44.99,0.05,late,1.3726297999965027,50000,20
2,independent,0.75,1703,1.5,67.485,44.99,0.05,late,1.3696171000046888,50000,20
2,independent,0.75,1704,1.5,67.485,44.99,0.05,late,1.3232614999869838,50000,20
2,independent,0.75,1705,1.5,67.485,44.99,0.05,late,1.3127007000002777,50000,20
2,independent,0.75,1706,1.5,67.485,44.99,0.05,late,1.3186527000070782,50000,20
2,independent,0.75,1707,1.5,67.485,44.99,0.05,late,1.3147238999954425,50000,20
2,independent,0.75,1708,1.5,67.485,44.99,0.05,late,1.3093232000101125,50000,20
2,independent,0.75,1709,1.5,67.485,44.99,0.05,late,1.320167700003367,50000,20
2,independent,0.75,1710,1.5,67.485,44.99,0.05,late,1.3167459999967832,50000,20
2,independent,0.975,1701,1.5,67.485,44.99,0.05,late,1.3105782000056934,50000,20
2,independent,0.975,1702,1.5,67.485,44.99,0.05,late,1.280577199999243,50000,20
2,independent,0.975,1703,1.5,67.485,44.99,0.05,late,1.287473400007002,50000,20
2,independent,0.975,1704,1.5,67.485,44.99,0.05,late,1.2883781999989878,50000,20
2,independent,0.975,1705,1.5,67.485,44.99,0.05,late,1.2883447999920463,50000,20
2,independent,0.975,1706,1.5,67.485,44.99,0.05,late,1.300588300000527,50000,20
2,independent,0.975,1707,1.5,67.485,44.99,0.05,late,1.2958660000003874,50000,20
2,independent,0.975,1708,1.5,67.485,44.99,0.05,late,1.3067377000115812,50000,20
2,independent,0.975,1709,1.5,67.485,44.99,0.05,late,1.2989799000060884,50000,20
2,independent,0.975,1710,1.5,67.485,44.99,0.05,late,1.296205300008296,50000,20
2,common,0.0,1701,1.5,67.485,44.99,0.05,late,1.7814529000024777,50000,20
2,common,0.0,1702,1.5,67.485,44.99,0.05,late,1.7836428000009619,50000,20
2,common,0.0,1703,1.5,67.485,44.99,0.05,late,1.7652221999887843,50000,20
2,common,0.0,1704,1.5,67.485,44.99,0.05,late,1.780884399995557,50000,20
2,common,0.0,1705,1.5,67.485,44.99,0.05,late,1.7677701000066008,50000,20
2,common,0.0,1706,1.5,67.485,44.99,0.05,late,1.7660998000064865,50000,20
2,common,0.0,1707,1.5,67.485,44.99,0.05,late,1.7631968000059715,50000,20
2,common,0.0,1708,1.5,67.485,44.99,0.05,late,1.7794538000016473,50000,20
2,common,0.0,1709,1.5,67.485,44.99,0.05,late,1.7387917000014568,50000,20
2,common,0.0,1710,1.5,67.485,44.99,0.05,late,1.7612869000004139,50000,20
2,common,0.75,1701,1.5,67.485,44.99,0.05,late,1.7570960000011837,50000,20
2,common,0.75,1702,1.5,67.485,44.99,0.05,late,1.7698620000010123,50000,20
2,common,0.75,1703,1.5,67.485,44.99,0.05,late,1.767785999996704,50000,20
2,common,0.75,1704,1.5,67.485,44.99,0.05,late,1.7718711999914376,50000,20
2,common,0.75,1705,1.5,67.485,44.99,0.05,late,1.7807793999963906,50000,20
2,common,0.75,1706,1.5,67.485,44.99,0.05,late,1.795601899997564,50000,20
2,common,0.75,1707,1.5,67.485,44.99,0.05,late,1.82994329999201,50000,20
2,common,0.75,1708,1.5,67.485,44.99,0.05,late,1.8739877000043634,50000,20
2,common,0.75,1709,1.5,67.485,44.99,0.05,late,1.8541287999978522,50000,20
2,common,0.75,1710,1.5,67.485,44.99,0.05,late,1.8784119999909308,50000,20
2,common,0.975,1701,1.5,67.485,44.99,0.05,late,1.8492699999915203,50000,20
2,common,0.975,1702,1.5,67.485,44.99,0.05,late,1.8857232999871485,50000,20
2,common,0.975,1703,1.5,67.485,44.99,0.05,late,1.83576320001157,50000,20
2,common,0.975,1704,1.5,67.485,44.99,0.05,late,1.8351662999921246,50000,20
2,common,0.975,1705,1.5,67.485,44.99,0.05,late,1.8201467000035336,50000,20
2,common,0.975,1706,1.5,67.485,44.99,0.05,late,1.7905966999969678,50000,20
2,common,0.975,1707,1.5,67.485,44.99,0.05,late,1.8047368999978062,50000,20
2,common,0.975,1708,1.5,67.485,44.99,0.05,late,1.7452899999916553,50000,20
2,common,0.975,1709,1.5,67.485,44.99,0.05,late,1.720389800000703,50000,20
2,common,0.975,1710,1.5,67.485,44.99,0.05,late,1.7522186999995029,50000,20
2,independent,0.0,1701,1.5,67.485,44.99,0.15,drop,1.176693700006581,50000,20
2,independent,0.0,1702,1.5,67.485,44.99,0.15,drop,1.1753951999999117,50000,20
2,independent,0.0,1703,1.5,67.485,44.99,0.15,drop,1.1811040999891702,50000,20
2,independent,0.0,1704,1.5,67.485,44.99,0.15,drop,1.172184199996991,50000,20
2,independent,0.0,1705,1.5,67.485,44.99,0.15,drop,1.1917432000045665,50000,20
2,independent,0.0,1706,1.5,67.485,44.99,0.15,drop,1.1846636999980547,50000,20
2,independent,0.0,1707,1.5,67.485,44.99,0.15,drop,1.1623021000123117,50000,20
2,independent,0.0,1708,1.5,67.485,44.99,0.15,drop,1.21123409998836,50000,20
2,independent,0.0,1709,1.5,67.485,44.99,0.15,drop,1.1619855000026291,50000,20
2,independent,0.0,1710,1.5,67.485,44.99,0.15,drop,1.168136099993717,50000,20
