N,channel_sync,rho,seed,device,device_index,trace_sha256,p_bg,p_gb,device_index_entropy,pi_bad_observed,lag1_autocorr,lag1_autocorr_theory,rate_jitter_sigma_log,rate_jitter_p10,rate_jitter_p50,rate_jitter_p90,resample_attempt
2,independent,0.75,1701,device_1,1,5dca27a4ac6dc8f7a9ed184e16c920fc229ce33b0ec1d76657ecf1f4b3f7a41a,0.2,0.05,1,0.1958,0.7464778605331566,0.75,0.25,0.7278328186575451,1.0003490121675092,1.3769411370504323,0
2,independent,0.75,1702,device_0,0,ac885ae99419d9f0c8e73f6e2c2710dae1a2da0bb7c6ae5f0649a446f325e34f,0.2,0.05,0,0.199,0.7492348887638237,0.75,0.25,0.7257793595771933,1.0023993077409896,1.3802199780127704,0
2,independent,0.75,1702,device_1,1,58da6b1167c3e43928a535b810f2a59589d27c1c2dd238a6fb400806abe92cbe,0.2,0.05,1,0.19644,0.7449486313228901,0.75,0.25,0.7263806094299666,1.000583990441938,1.3786970085867603,0
2,independent,0.75,1703,device_0,0,b573eddd7fd3bed73d33a9373ae8a7c978367620717c4b5c05d37bfb3af2caf0,0.2,0.05,0,0.20354,0.7490602711396555,0.75,0.25,0.7263118612324952,0.9998793647347124,1.378362461364891,0
2,independent,0.75,1703,device_1,1,1b825b2e2759cf5deb02db5d3ef272d0bb8d0e481d93d68039ea94293ce42280,0.2,0.05,1,0.20314,0.7501750057850092,0.75,0.25,0.7236374922915618,1.0014223489085456,1.3810916897878713,0
2,independent,0.75,1704,device_0,0,8b7e263fa32d9b70aa667d13ab03a6c53a2311240eddea312f9f59e9558d8dc8,0.2,0.05,0,0.2019,0.748162377720398,0.75,0.25,0.7253039084807952,1.0008064875548999,1.3728629388747213,0
2,independent,0.75,1704,device_1,1,503166bb149682acbe5d8cc7f74f10044f7d6d22bf9c27900fff9102477d62c2,0.2,0.05,1,0.20264,0.7418460597094683,0.75,0.25,0.7257702875097939,0.9977267648725427,1.3728132989294635,0
2,independent,0.75,1705,device_0,0,34cb8f37bdf6389c8add445329ee289f03ffa9427fc836c5a6901e9ba01c24c8,0.2,0.05,0,0.20476,0.7425575422054767,0.75,0.25,0.7266589074777237,0.9994034344672461,1.3830705360854727,0
2,independent,0.75,1705,device_1,1,dfb04476bde61aa4c2bee73872aedd899bbfca2e608ab342b574e4a84caf679d,0.2,0.05,1,0.20482,0.749121878311937,0.75,0.25,0.726215102401676,1.0010540548543367,1.3790640764492221,0
2,independent,0.75,1706,device_0,0,69de116f0c231ae576b7445989d2e1d924aac8020a1d2382ec9f917fe2ee06a5,0.2,0.05,0,0.20638,0.7535116685571285,0.75,0.25,0.7241001380475891,0.9989693265673223,1.3790489395023389,0
2,independent,0.75,1706,device_1,1,4e6e1ffb0096417bbd10165f8f10998205e342cd9276f84866c26cc6d95c24aa,0.2,0.05,1,0.1984,0.753515939084824,0.75,0.25,0.7263749252899954,1.0031091985907277,1.379243757310763,0
2,independent,0.75,1707,device_0,0,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
2,independent,0.75,1707,device_1,1,95f00afc2686987d758684e66ecfc22440e11119cfbaecf17d17e4ac3c152b90,0.2,0.05,1,0.20616,0.7599861236941666,0.75,0.25,0.7268460488868741,1.0023376916868971,1.3767254098156894,0
2,independent,0.75,1708,device_0,0,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
2,independent,0.75,1708,device_1,1,dbe481ff9cd6da644eb13d2d6ac20339719f43680471e3c6b67910f450bb6164,0.2,0.05,1,0.20382,0.7450032479520566,0.75,0.25,0.7266830517910996,1.001408404442476,1.3833575571260988,0
2,independent,0.75,1709,device_0,0,b64781bfd8a54e767a0722e689a6434849561ee6d8df434415a34841ad85d69e,0.2,0.05,0,0.20104,0.7509682820784098,0.75,0.25,0.7246183906613933,0.9992419468724749,1.3801303762438832,0
2,independent,0.75,1709,device_1,1,fbcf94283fa8907109e32a179397d1cad563b21043fad566ad1d9959e3ade255,0.2,0.05,1,0.20034,0.7541870007021783,0.75,0.25,0.7265510170489937,0.9997081040212015,1.3739408372603765,0
2,independent,0.75,1710,device_0,0,2ea02ea957615b30db449b65edd85bb1dabbef76654a61054bc83b9d4a067412,0.2,0.05,0,0.19944,0.7483447795281305,0.75,0.25,0.7245806131430045,0.9998497769003254,1.3757734472898298,0
2,independent,0.75,1710,device_1,1,55f22f090a01710690b00cd8402d101e70e9bdf84ea292b5591262fe152540b5,0.2,0.05,1,0.20424,0.7566442487670215,0.75,0.25,0.7233039375906929,0.9999525048457212,1.381558111994207,0
2,independent,0.975,1701,device_0,0,98071799a79fe7c104323f8e950d472042198661f91b814e0f122fbfcaad7d78,0.020000000000000018,0.0050000000000000044,0,0.20588,0.9764506849392658,0.975,0.25,0.7270420210292113,1.003708099742889,1.3810940115058081,0
2,independent,0.975,1701,device_1,1,ebbe01dbf7b6876f9690fc0c2c1046c095edc7133f5aac49683595e90a35c191,0.020000000000000018,0.0050000000000000044,1,0.2044,0.9731889973906221,0.975,0.25,0.7275147450457297,1.0022200356063928,1.3853185411088498,0
2,independent,0.975,1702,device_0,0,ce7dc22ffce867941e8033b539e56614daae4c144d89bad42089c73d3a8cd59a,0.020000000000000018,0.0050000000000000044,0,0.20284,0.9739014991808098,0.975,0.25,0.7233123251887369,0.9999288860527387,1.377172827979759,1
2,independent,0.975,1702,device_1,1,27939b17ec3ee797a2f6aa823ae79b9a56300528a976ab178a17dfcb5df32df2,0.020000000000000018,0.0050000000000000044,1,0.1974,0.9751935316606904,0.975,0.25,0.7277109374465999,1.002165204436284,1.3795398894176694,0
2,independent,0.975,1703,device_0,0,fbca976f2b16fd2042e63b8a3ec3b36ef4993c4b67659682c56f9bd4febc0aca,0.020000000000000018,0.0050000000000000044,0,0.19442,0.9728004273191965,0.975,0.25,0.727641483449459,1.0005651420954078,1.3767378197316835,1
2,independent,0.975,1703,device_1,1,65ee264a030efce59e07e24e385972aa8357302a2e5818b7eb933f0193bd60c0,0.020000000000000018,0.0050000000000000044,1,0.19484,0.9746297432753545,0.975,0.25,0.7259988563016092,1.0008343367949761,1.3766192060379774,0
2,independent,0.975,1704,device_0,0,0ff425ed719cf5251105331528eba88ecfd7c5326c1bb985c2cde1bdc922ed71,0.020000000000000018,0.0050000000000000044,0,0.20632,0.9736786409026642,0.975,0.25,0.7239696697526804,1.0003555380610378,1.3718127401223768,0
2,independent,0.975,1704,device_1,1,99d7228946325de41d9ee850903b81e06dfd1f0f78a31232f56f4b3880ecd959,0.020000000000000018,0.0050000000000000044,1,0.20108,0.9767190006609195,0.975,0.25,0.7249410080645311,0.9997943111386903,1.376421435509261,0
2,independent,0.975,1705,device_0,0,7117922b97648c95c6506fc4fe262b090bf24d92c2a3e2e8bd214f757ea0c608,0.020000000000000018,0.0050000000000000044,0,0.20006,0.9727559929840831,0.975,0.25,0.7241175214632171,0.9988862482130905,1.381175263880775,1
2,independent,0.975,1705,device_1,1,466975d912713ced3f9af025291bc6ae3d1147f15768d1841346991a7264cc9b,0.020000000000000018,0.0050000000000000044,1,0.19002,0.9758942973742842,0.975,0.25,0.7270275306891089,1.0011460570197142,1.3815467234814076,0
2,independent,0.975,1706,device_0,0,dd4d47d3ee30e5a379e0c182d4bedbcc95cd1e6a3ffcb0de6d36a858f9694da2,0.020000000000000018,0.0050000000000000044,0,0.19806,0.9734309549437202,0.975,0.25,0.7266377515594891,1.0024851438692566,1.3802401666241668,0
2,independent,0.975,1706,device_1,1,e810b800f832500efa5be98e737c795ed95c0a9d870cf5aa853705b3e42fcdf0,0.020000000000000018,0.0050000000000000044,1,0.19304,0.9745766848622143,0.975,0.25,0.72374127670044,1.0002215312654177,1.3785805563930762,0
2,independent,0.975,1707,device_0,0,89e8bf9b8a7ea6cf9bc9ad2927837f263638de281f1bf2ae243d89cc39a87a45,0.020000000000000018,0.0050000000000000044,0,0.20614,0.9739681122405206,0.975,0.25,0.725977768626116,0.9977231628309807,1.375400414750982,0
2,independent,0.975,1707,device_1,1,0c1b4397c6c0d7c84b54b356b0b4f481abc480c01aa6a0354e4962ec53ab6aab,0.020000000000000018,0.0050000000000000044,1,0.19828,0.975214553781707,0.975,0.25,0.725077533087476,0.9983800364106532,1.3783850426291457,2
2,independent,0.975,1708,device_0,0,8f330968cf8a981e6b13c150d181ff9d8a5fa400df1906c0d20348bd8f298392,0.020000000000000018,0.0050000000000000044,0,0.197,0.973196826592516,0.975,0.25,0.7292638139784817,1.002292837035422,1.375881177644545,2
2,independent,0.975,1708,device_1,1,4809e4a918340b924b1cfcefb3c44e33a6b817ba6455b575f98c5448745aeb06,0.020000000000000018,0.0050000000000000044,1,0.19762,0.9752783635002783,0.975,0.25,0.7251607071382581,0.997957993097328,1.3761170478237112,0
2,independent,0.975,1709,device_0,0,5255b8ac9c8780e7d496c7a47893c2f11c944c9b29096a6a9260b6ab9737ca3f,0.020000000000000018,0.0050000000000000044,0,0.19782,0.9753592808869512,0.975,0.25,0.7264114880951009,0.9987691122829894,1.3710849312796238,0
2,independent,0.975,1709,device_1,1,19e81dc1208b0f744703694b029cd21745a48a0cb311c7c5e7a37bcce96f3b4b,0.020000000000000018,0.0050000000000000044,1,0.1939,0.9753022900200284,0.975,0.25,0.7238305091440242,0.9970787028790796,1.37136280679999,2
2,independent,0.975,1710,device_0,0,0dac09f0bfc2e2133da26db3132ab6333eccd8754e00a00a0dd961fced93200d,0.020000000000000018,0.0050000000000000044,0,0.20122,0.9729981456348286,0.975,0.25,0.7276646347727344,0.9998889746311459,1.3786642848793822,0
2,independent,0.975,1710,device_1,1,80351202f5cb7800e75240c11137aa3b2d64d0f55c3f6aef8cb75887b45d3ea8,0.020000000000000018,0.0050000000000000044,1,0.19686,0.9762807322366023,0.975,0.25,0.7281600406262997,1.0010629912827935,1.3812024294958904,2
2,common,0.0,1701,device_0,0,e0b847e7ebf8bc2bb6b111cdf22ef13ab9ebd960aa2dfc4d1d0e4fcceffd4803,0.8,0.2,0,0.20076,-0.0027508394674340417,0.0,0.25,0.7278407858330475,1.001271524216925,1.376731443530607,0
2,common,0.0,1701,device_1,1,e0b847e7ebf8bc2bb6b111cdf22ef13ab9ebd960aa2dfc4d1d0e4fcceffd4803,0.8,0.2,0,0.20076,-0.0027508394674340417,0.0,0.25,0.7278407858330475,1.001271524216925,1.376731443530607,0
2,common,0.0,1702,device_0,0,1415651ebedcac73702f9f03b4471a6950053aaa735ea7202db69ea86922bc7c,0.8,0.2,0,0.20192,0.0018091960483288233,0.0,0.25,0.7255754464181199,1.0001080841832888,1.3788189969147782,0
2,common,0.0,1702,device_1,1,1415651ebedcac73702f9f03b4471a6950053aaa735ea7202db69ea86922bc7c,0.8,0.2,0,0.20192,0.0018091960483288233,0.0,0.25,0.7255754464181199,1.0001080841832888,1.3788189969147782,0
2,common,0.0,1703,device_0,0,59b99440e176283f74b47983e5af5345cbac11361289b4a0b273f8b74f8a903a,0.8,0.2,0,0.19976,0.00447370215081111,0.0,0.25,0.7253195588607113,1.0017475562531892,1.3772740480402235,0
2,common,0.0,1703,device_1,1,59b99440e176283f74b47983e5af5345cbac11361289b4a0b273f8b74f8a903a,0.8,0.2,0,0.19976,0.00447370215081111,0.0,0.25,0.7253195588607113,1.0017475562531892,1.3772740480402235,0
