device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,interval_low_inclusive,interval_high_exclusive,count,fraction
device_0,0.0,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,3,5,25,0.050100200400801605
device_0,0.0,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,5,10,46,0.09218436873747494
device_0,0.0,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,10,20,162,0.3246492985971944
device_0,0.0,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,20,50,234,0.46893787575150303
device_0,0.0,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,50,100,7,0.014028056112224449
device_0,0.0,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,100,250,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,1,2,19,0.03807615230460922
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,2,3,23,0.04609218436873747
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,3,5,46,0.09218436873747494
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,5,10,80,0.16032064128256512
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,10,20,132,0.26452905811623245
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,20,50,165,0.3306613226452906
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,50,100,32,0.06412825651302605
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,100,250,2,0.004008016032064128
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P2,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,1,2,12,0.02404809619238477
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,2,3,7,0.014028056112224449
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,3,5,24,0.04809619238476954
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,5,10,32,0.06412825651302605
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,10,20,184,0.3687374749498998
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,20,50,233,0.46693386773547096
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,50,100,7,0.014028056112224449
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,100,250,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,407,P3,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,1,2,115,0.11511511511511512
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,2,3,97,0.0970970970970971
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,3,5,148,0.14814814814814814
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,5,10,249,0.24924924924924924
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,10,20,249,0.24924924924924924
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,20,50,135,0.13513513513513514
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,50,100,6,0.006006006006006006
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,100,250,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,1,2,83,0.08308308308308308
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,2,3,50,0.05005005005005005
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,3,5,130,0.13013013013013014
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,5,10,281,0.28128128128128127
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,10,20,350,0.35035035035035034
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,20,50,105,0.10510510510510511
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,50,100,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,100,250,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,1,2,95,0.09509509509509509
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,2,3,81,0.08108108108108109
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,3,5,157,0.15715715715715717
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,5,10,263,0.26326326326326327
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,10,20,265,0.2652652652652653
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,20,50,136,0.13613613613613615
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,50,100,1,0.001001001001001001
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,100,250,1,0.001001001001001001
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P2,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,1,2,98,0.0980980980980981
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,2,3,87,0.08708708708708708
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,3,5,152,0.15215215215215216
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,5,10,258,0.25825825825825827
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,10,20,274,0.27427427427427425
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,20,50,126,0.12612612612612611
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,50,100,4,0.004004004004004004
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,100,250,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,907,P3,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,1,2,228,0.15210140093395597
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,2,3,178,0.11874583055370247
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,3,5,309,0.20613742494996665
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,5,10,424,0.2828552368245497
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,10,20,298,0.19879919946631086
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,20,50,60,0.0400266844563042
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,50,100,2,0.00133422281521014
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,100,250,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,1,2,212,0.14142761841227486
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,2,3,173,0.11541027351567712
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,3,5,309,0.20613742494996665
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,5,10,459,0.30620413609072716
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,10,20,286,0.19079386257505004
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,20,50,60,0.0400266844563042
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,50,100,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,100,250,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,1,2,230,0.1534356237491661
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,2,3,194,0.12941961307538358
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,3,5,296,0.19746497665110074
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,5,10,433,0.28885923949299536
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,10,20,272,0.18145430286857905
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,20,50,73,0.04869913275517011
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,50,100,1,0.00066711140760507
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,100,250,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P2,500,inf,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,1,2,217,0.1447631754503002
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,2,3,183,0.12208138759172782
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,3,5,294,0.1961307538358906
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,5,10,449,0.29953302201467646
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,10,20,298,0.19879919946631086
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,20,50,58,0.038692461641094064
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,50,100,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,100,250,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,250,500,0,0.0
device_0,0.0,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,93,1407,P3,500,inf,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,1,2,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,2,3,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,3,5,2,0.020202020202020204
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,5,10,1,0.010101010101010102
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,10,20,9,0.09090909090909091
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,20,50,23,0.23232323232323232
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,50,100,32,0.32323232323232326
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,100,250,26,0.26262626262626265
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,250,500,5,0.050505050505050504
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,500,inf,1,0.010101010101010102
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,1,2,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,2,3,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,3,5,1,0.010101010101010102
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,5,10,2,0.020202020202020204
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,10,20,2,0.020202020202020204
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,20,50,12,0.12121212121212122
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,50,100,38,0.3838383838383838
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,100,250,43,0.43434343434343436
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,250,500,1,0.010101010101010102
device_0,0.0,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,500,inf,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,1,2,1,0.010101010101010102
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,2,3,1,0.010101010101010102
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,3,5,2,0.020202020202020204
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,5,10,8,0.08080808080808081
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,10,20,3,0.030303030303030304
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,20,50,22,0.2222222222222222
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,50,100,25,0.25252525252525254
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,100,250,30,0.30303030303030304
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,250,500,7,0.0707070707070707
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P2,500,inf,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,1,2,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,2,3,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,3,5,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,5,10,0,0.0
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,10,20,2,0.020202020202020204
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,20,50,14,0.1414141414141414
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,50,100,40,0.40404040404040403
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,100,250,41,0.41414141414141414
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,250,500,2,0.020202020202020204
device_0,0.0,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,73,P3,500,inf,0,0.0
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,1,2,31,0.06212424849699399
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,2,3,26,0.052104208416833664
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,3,5,35,0.07014028056112225
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,5,10,93,0.18637274549098196
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,10,20,110,0.22044088176352705
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,20,50,163,0.32665330661322645
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,50,100,38,0.07615230460921844
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,100,250,3,0.006012024048096192
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,250,500,0,0.0
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P2,500,inf,0,0.0
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,1,2,32,0.06412825651302605
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,2,3,25,0.050100200400801605
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,3,5,34,0.06813627254509018
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,5,10,100,0.20040080160320642
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,10,20,124,0.24849699398797595
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,20,50,148,0.2965931863727455
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,50,100,34,0.06813627254509018
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,100,250,2,0.004008016032064128
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,250,500,0,0.0
device_0,0.0,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,27,473,P3,500,inf,0,0.0
