device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,boost_use_rate,boost_use_rate_good,boost_use_rate_bad,selected_v,q_final,q_max,policy_metadata_json
device_0,0.0,1701,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P1,0.12933453924275803,1293.3453924275802,0.0727,727,3,57,666,1.0,0,727,0.1558,0.030657117728357833,0.6438020578147967,,,,{}
device_0,0.0,1701,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P0,0.11874188605383981,1187.4188605383981,0.15,1500,4,209,1261,0.5506666666666666,674,826,0.1431,0.027139087825103655,0.595296423321901,,,,"{""budget"": 773}"
device_0,0.0,1701,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P2,0.0994080123157689,994.080123157689,0.15,1500,4,187,1287,1.0,0,1500,0.0785,0.030657117728357833,0.26506614404703577,,,,"{""budget"": 773}"
device_0,0.0,1701,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P2prime,0.09945378745957585,994.5378745957585,0.15,1500,3,57,1439,1.0,0,1500,0.0785,0.030657117728357833,0.26506614404703577,,,,"{""budget"": 773, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P3,0.10033157737502109,1003.3157737502108,0.1503,1503,3,156,1333,0.9008649367930806,149,1354,0.0814,0.01595677848976002,0.3365997060264576,10.0,2.9999999999990172,8.099999999999051,"{""calibrated_violation_rate"": 0.1503, ""candidate_rates"": {""10.0"": 0.1503, ""100.0"": 0.1517, ""1000.0"": 0.169, ""10000.0"": 0.2075}, ""horizon_budget_cap"": 1500, ""q_final"": 2.9999999999990172, ""q_max"": 8.099999999999051, ""selected_v"": 10.0}"
device_0,0.0,1701,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P1,0.1404916098186281,1404.916098186281,0.0727,727,3,57,666,1.0,0,727,0.1558,0.030657117728357833,0.6438020578147967,,,,{}
device_0,0.0,1701,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P0,0.1335645284234381,1335.645284234381,0.15,1500,4,206,1261,0.554,669,831,0.1437,0.028521171001382083,0.5928466438020578,,,,"{""budget"": 773}"
device_0,0.0,1701,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P2,0.11730540586893881,1173.054058689388,0.15,1500,4,199,1268,0.8373333333333334,244,1256,0.0785,0.0,0.38461538461538464,,,,"{""budget"": 773}"
device_0,0.0,1701,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P2prime,0.11758923437023618,1175.8923437023618,0.15,1500,3,57,1439,0.8646666666666667,203,1297,0.0785,0.005151400929765046,0.36452719255267024,,,,"{""budget"": 773, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,727,773,P3,0.11925151210365334,1192.5151210365334,0.1502,1502,3,167,1318,0.859520639147803,211,1291,0.0848,0.012313104661389622,0.3674669279764821,10.0,2.7500000000004268,6.850000000000382,"{""calibrated_violation_rate"": 0.1502, ""candidate_rates"": {""10.0"": 0.1502, ""100.0"": 0.1511, ""1000.0"": 0.1629, ""10000.0"": 0.2039}, ""horizon_budget_cap"": 1500, ""q_final"": 2.7500000000004268, ""q_max"": 6.850000000000382, ""selected_v"": 10.0}"
device_0,0.0,1701,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P1,0.11860789046848873,1186.0789046848872,0.0326,326,3,14,311,1.0,0,326,0.161,0.0,0.788829005389515,,,,{}
device_0,0.0,1701,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P0,0.11070255376734947,1107.0255376734947,0.1,1000,3,95,897,0.441,559,441,0.1504,0.0,0.7368936795688388,,,,"{""budget"": 674}"
device_0,0.0,1701,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P2,0.0922624092536332,922.624092536332,0.1,1000,4,89,898,1.0,0,1000,0.0936,0.0,0.4585987261146497,,,,"{""budget"": 674}"
device_0,0.0,1701,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P2prime,0.09228848469069002,922.8848469069003,0.1,1000,3,14,985,1.0,0,1000,0.0936,0.0,0.4585987261146497,,,,"{""budget"": 674, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P3,0.09257504821672052,925.7504821672052,0.1001,1001,3,57,941,0.996003996003996,4,997,0.0939,0.0,0.4600685938265556,10.0,1.000000000001485,6.900000000001148,"{""calibrated_violation_rate"": 0.1001, ""candidate_rates"": {""10.0"": 0.1001, ""100.0"": 0.101, ""1000.0"": 0.1122, ""10000.0"": 0.1275}, ""horizon_budget_cap"": 1000, ""q_final"": 1.000000000001485, ""q_max"": 6.900000000001148, ""selected_v"": 10.0}"
device_0,0.0,1701,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P1,0.1241201699835834,1241.201699835834,0.0326,326,3,14,311,1.0,0,326,0.161,0.0,0.788829005389515,,,,{}
device_0,0.0,1701,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P0,0.1191939903080323,1191.939903080323,0.1,1000,3,88,906,0.454,546,454,0.1493,0.0,0.7315041646251838,,,,"{""budget"": 674}"
device_0,0.0,1701,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P2,0.10482712137472547,1048.2712137472547,0.1,1000,4,98,890,1.0,0,1000,0.0936,0.0,0.4585987261146497,,,,"{""budget"": 674}"
device_0,0.0,1701,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P2prime,0.10490717325593699,1049.0717325593698,0.1,1000,3,14,985,1.0,0,1000,0.0936,0.0,0.4585987261146497,,,,"{""budget"": 674, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,674,P3,0.10577488863242022,1057.7488863242022,0.1001,1001,3,47,951,0.986013986013986,14,987,0.0949,0.0,0.46496815286624205,10.0,1.4999999999992903,6.3999999999994746,"{""calibrated_violation_rate"": 0.1001, ""candidate_rates"": {""10.0"": 0.1001, ""100.0"": 0.1008, ""1000.0"": 0.1088, ""10000.0"": 0.1262}, ""horizon_budget_cap"": 1000, ""q_final"": 1.4999999999992903, ""q_max"": 6.3999999999994746, ""selected_v"": 10.0}"
device_0,0.0,1701,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P1,0.11860789046848873,1186.0789046848872,0.0326,326,3,14,311,1.0,0,326,0.161,0.0,0.788829005389515,,,,{}
device_0,0.0,1701,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P0,0.1050400494034998,1050.400494034998,0.15,1500,4,205,1261,0.3466666666666667,980,520,0.1428,0.0,0.699657030867222,,,,"{""budget"": 1174}"
device_0,0.0,1701,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P2,0.07295600532934451,729.5600532934452,0.15,1500,4,187,1287,1.0,0,1500,0.0436,0.0,0.21362077413032826,,,,"{""budget"": 1174}"
device_0,0.0,1701,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P2prime,0.07304189940343861,730.4189940343861,0.15,1500,3,14,1485,1.0,0,1500,0.0436,0.0,0.21362077413032826,,,,"{""budget"": 1174, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P3,0.07493699039236087,749.3699039236087,0.1501,1501,4,155,1330,0.9520319786808794,72,1429,0.051,0.0,0.24987751102400785,10.0,0.9999999999997845,6.349999999999826,"{""calibrated_violation_rate"": 0.1501, ""candidate_rates"": {""10.0"": 0.1501, ""100.0"": 0.1508, ""1000.0"": 0.1581, ""10000.0"": 0.1739}, ""horizon_budget_cap"": 1500, ""q_final"": 0.9999999999997845, ""q_max"": 6.349999999999826, ""selected_v"": 10.0}"
device_0,0.0,1701,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P1,0.1241201699835834,1241.201699835834,0.0326,326,3,14,311,1.0,0,326,0.161,0.0,0.788829005389515,,,,{}
device_0,0.0,1701,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P0,0.11538326131108129,1153.8326131108129,0.15,1500,4,193,1281,0.36466666666666664,953,547,0.1398,0.0,0.6849583537481627,,,,"{""budget"": 1174}"
device_0,0.0,1701,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P2,0.09140063314760544,914.0063314760544,0.15,1500,4,184,1287,1.0,0,1500,0.0436,0.0,0.21362077413032826,,,,"{""budget"": 1174}"
device_0,0.0,1701,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P2prime,0.09175163560157872,917.5163560157871,0.15,1500,3,14,1485,1.0,0,1500,0.0436,0.0,0.21362077413032826,,,,"{""budget"": 1174, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,326,1174,P3,0.09413365651561328,941.3365651561329,0.15,1500,4,125,1363,0.9233333333333333,115,1385,0.0555,0.0,0.2719255267025968,10.0,1.0500000000003857,5.400000000000188,"{""calibrated_violation_rate"": 0.15, ""candidate_rates"": {""10.0"": 0.15, ""100.0"": 0.1505, ""1000.0"": 0.1553, ""10000.0"": 0.171}, ""horizon_budget_cap"": 1500, ""q_final"": 1.0500000000003857, ""q_max"": 5.400000000000188, ""selected_v"": 10.0}"
device_0,0.0,1701,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P1,0.09642963158733452,964.2963158733452,0.008,80,1,0,80,1.0,0,80,0.1134,0.0,0.555609995100441,,,,{}
device_0,0.0,1701,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P0,0.09208871562586224,920.8871562586223,0.05,500,2,18,482,0.33,335,165,0.1077,0.0,0.5276825085742283,,,,"{""budget"": 420}"
device_0,0.0,1701,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P2,0.07981411721832767,798.1411721832767,0.05,500,3,33,464,1.0,0,500,0.0714,0.0,0.349828515433611,,,,"{""budget"": 420}"
device_0,0.0,1701,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P2prime,0.07982305129669266,798.2305129669267,0.05,500,1,0,500,1.0,0,500,0.0714,0.0,0.349828515433611,,,,"{""budget"": 420, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P3,0.08003768470883121,800.3768470883122,0.05,500,2,10,490,0.996,2,498,0.0716,0.0,0.35080842724154826,10.0,1.7635476412536377e-12,6.450000000001318,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.0502, ""1000.0"": 0.0556, ""10000.0"": 0.0576}, ""horizon_budget_cap"": 500, ""q_final"": 1.7635476412536377e-12, ""q_max"": 6.450000000001318, ""selected_v"": 10.0}"
device_0,0.0,1701,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P1,0.09787839548574702,978.7839548574702,0.008,80,1,0,80,1.0,0,80,0.1134,0.0,0.555609995100441,,,,{}
device_0,0.0,1701,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P0,0.09603714387408291,960.371438740829,0.05,500,3,22,476,0.328,336,164,0.1083,0.0,0.5306222439980401,,,,"{""budget"": 420}"
device_0,0.0,1701,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P2,0.08660860825749964,866.0860825749963,0.05,500,3,17,482,1.0,0,500,0.0714,0.0,0.349828515433611,,,,"{""budget"": 420}"
device_0,0.0,1701,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P2prime,0.08661585563938178,866.1585563938178,0.05,500,1,0,500,1.0,0,500,0.0714,0.0,0.349828515433611,,,,"{""budget"": 420, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,420,P3,0.08710686933495372,871.0686933495372,0.05,500,2,8,492,0.996,2,498,0.0717,0.0,0.3512983831455169,10.0,0.25000000000155836,4.700000000001177,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.0501, ""1000.0"": 0.0536, ""10000.0"": 0.0571}, ""horizon_budget_cap"": 500, ""q_final"": 0.25000000000155836, ""q_max"": 4.700000000001177, ""selected_v"": 10.0}"
device_0,0.0,1701,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P1,0.09642963158733452,964.2963158733452,0.008,80,1,0,80,1.0,0,80,0.1134,0.0,0.555609995100441,,,,{}
device_0,0.0,1701,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P0,0.08756351871726467,875.6351871726467,0.1,1000,4,98,897,0.259,741,259,0.1032,0.0,0.5056344928956394,,,,"{""budget"": 920}"
device_0,0.0,1701,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P2,0.06031378412409658,603.1378412409658,0.1,1000,4,89,898,1.0,0,1000,0.0214,0.0,0.10485056344928956,,,,"{""budget"": 920}"
device_0,0.0,1701,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P2prime,0.06035307098223817,603.5307098223817,0.1,1000,1,0,1000,1.0,0,1000,0.0214,0.0,0.10485056344928956,,,,"{""budget"": 920, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P3,0.06089712173805179,608.9712173805179,0.1,1000,5,83,908,0.987,13,987,0.0234,0.0,0.11464968152866242,100.0,0.0,40.899999999989575,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1018, ""10000.0"": 0.1064}, ""horizon_budget_cap"": 1000, ""q_final"": 0.0, ""q_max"": 40.899999999989575, ""selected_v"": 100.0}"
device_0,0.0,1701,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P1,0.09787839548574702,978.7839548574702,0.008,80,1,0,80,1.0,0,80,0.1134,0.0,0.555609995100441,,,,{}
device_0,0.0,1701,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P0,0.09386968215170213,938.6968215170214,0.1,1000,4,103,881,0.257,743,257,0.1029,0.0,0.5041646251837335,,,,"{""budget"": 920}"
device_0,0.0,1701,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P2,0.0740119707293746,740.1197072937459,0.1,1000,4,88,898,1.0,0,1000,0.0214,0.0,0.10485056344928956,,,,"{""budget"": 920}"
device_0,0.0,1701,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P2prime,0.0741729565740519,741.729565740519,0.1,1000,1,0,1000,1.0,0,1000,0.0214,0.0,0.10485056344928956,,,,"{""budget"": 920, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,920,P3,0.07438703469569148,743.8703469569148,0.1,1000,5,78,909,0.989,11,989,0.0225,0.0,0.11024007839294464,100.0,0.499999999987639,28.099999999999426,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0999, ""100.0"": 0.1, ""1000.0"": 0.1013, ""10000.0"": 0.1052}, ""horizon_budget_cap"": 1000, ""q_final"": 0.499999999987639, ""q_max"": 28.099999999999426, ""selected_v"": 100.0}"
device_0,0.0,1701,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P1,0.09642963158733452,964.2963158733452,0.008,80,1,0,80,1.0,0,80,0.1134,0.0,0.555609995100441,,,,{}
device_0,0.0,1701,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P0,0.08276201068243799,827.62010682438,0.15,1500,5,202,1260,0.244,1134,366,0.098,0.0,0.48015678588926997,,,,"{""budget"": 1420}"
device_0,0.0,1701,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P2,0.04741378019980791,474.1378019980791,0.15,1500,4,187,1287,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1420}"
device_0,0.0,1701,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P2prime,0.05042978011036643,504.2978011036643,0.15,1500,1,0,1500,1.0,0,1500,0.013,0.0,0.06369426751592357,,,,"{""budget"": 1420, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P3,0.04788713936368913,478.8713936368913,0.15,1500,10,177,1287,0.958,63,1437,0.0013,0.0,0.006369426751592357,100.0,8.848644039716191e-12,26.50000000000847,"{""calibrated_violation_rate"": 0.15, ""candidate_rates"": {""10.0"": 0.15, ""100.0"": 0.15, ""1000.0"": 0.1504, ""10000.0"": 0.1548}, ""horizon_budget_cap"": 1500, ""q_final"": 8.848644039716191e-12, ""q_max"": 26.50000000000847, ""selected_v"": 100.0}"
device_0,0.0,1701,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P1,0.09787839548574702,978.7839548574702,0.008,80,1,0,80,1.0,0,80,0.1134,0.0,0.555609995100441,,,,{}
device_0,0.0,1701,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P0,0.09185238786922917,918.5238786922916,0.15,1500,4,187,1282,0.23666666666666666,1145,355,0.0978,0.0,0.4791768740813327,,,,"{""budget"": 1420}"
device_0,0.0,1701,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P2,0.06640941407339081,664.094140733908,0.15,1500,4,200,1264,0.8146666666666667,278,1222,0.0,0.0,0.0,,,,"{""budget"": 1420}"
device_0,0.0,1701,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P2prime,0.0686685911739017,686.685911739017,0.15,1500,1,0,1500,0.8066666666666666,290,1210,0.013,0.0,0.06369426751592357,,,,"{""budget"": 1420, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,80,1420,P3,0.06679149068314491,667.9149068314491,0.15,1500,5,195,1269,0.8406666666666667,239,1261,0.0008,0.0,0.0039196472317491425,100.0,0.7499999999965954,18.249999999996774,"{""calibrated_violation_rate"": 0.15, ""candidate_rates"": {""10.0"": 0.147, ""100.0"": 0.15, ""1000.0"": 0.1501, ""10000.0"": 0.1534}, ""horizon_budget_cap"": 1500, ""q_final"": 0.7499999999965954, ""q_max"": 18.249999999996774, ""selected_v"": 100.0}"
device_0,0.0,1701,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P1,0.07604431736555252,760.4431736555252,0.0018,18,1,0,18,1.0,0,18,0.0439,0.0,0.2150906418422342,,,,{}
device_0,0.0,1701,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P0,0.07550226305685599,755.02263056856,0.01,100,2,1,99,0.32,68,32,0.0438,0.0,0.21460068593826556,,,,"{""budget"": 82}"
device_0,0.0,1701,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P2,0.0727413069367149,727.4130693671491,0.01,100,2,1,99,1.0,0,100,0.0357,0.0,0.1749142577168055,,,,"{""budget"": 82}"
device_0,0.0,1701,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P2prime,0.07274130914364794,727.4130914364795,0.01,100,1,0,100,1.0,0,100,0.0357,0.0,0.1749142577168055,,,,"{""budget"": 82, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P3,0.0728475037365993,728.475037365993,0.01,100,1,0,100,0.98,2,98,0.0359,0.0,0.17589416952474277,10.0,2.0802491673688195e-12,5.880000000001488,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.0105, ""1000.0"": 0.0118, ""10000.0"": 0.0118}, ""horizon_budget_cap"": 100, ""q_final"": 2.0802491673688195e-12, ""q_max"": 5.880000000001488, ""selected_v"": 10.0}"
device_0,0.0,1701,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P1,0.07637947164751131,763.7947164751131,0.0018,18,1,0,18,1.0,0,18,0.0439,0.0,0.2150906418422342,,,,{}
device_0,0.0,1701,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P0,0.07615955129548756,761.5955129548756,0.01,100,2,1,99,0.31,69,31,0.0433,0.0,0.21215090641842235,,,,"{""budget"": 82}"
device_0,0.0,1701,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P2,0.07435771616719766,743.5771616719767,0.01,100,2,1,99,1.0,0,100,0.0357,0.0,0.1749142577168055,,,,"{""budget"": 82}"
device_0,0.0,1701,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P2prime,0.07435814720829712,743.5814720829711,0.01,100,1,0,100,1.0,0,100,0.0357,0.0,0.1749142577168055,,,,"{""budget"": 82, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,82,P3,0.074453275885756,744.53275885756,0.01,100,1,0,100,0.99,1,99,0.0358,0.0,0.17540421362077413,10.0,0.060000000002012756,4.920000000001077,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.0102, ""1000.0"": 0.0117, ""10000.0"": 0.0118}, ""horizon_budget_cap"": 100, ""q_final"": 0.060000000002012756, ""q_max"": 4.920000000001077, ""selected_v"": 10.0}"
device_0,0.0,1701,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,482,P1,0.07604431736555252,760.4431736555252,0.0018,18,1,0,18,1.0,0,18,0.0439,0.0,0.2150906418422342,,,,{}
device_0,0.0,1701,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,482,P0,0.07254866273938132,725.4866273938133,0.05,500,3,29,469,0.214,393,107,0.0422,0.0,0.20676139147476727,,,,"{""budget"": 482}"
device_0,0.0,1701,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,482,P2,0.05788959338009196,578.8959338009196,0.05,500,3,33,464,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 482}"
device_0,0.0,1701,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,482,P2prime,0.05859344728418673,585.9344728418673,0.05,500,1,0,500,1.0,0,500,0.0031,0.0,0.015188633023027927,,,,"{""budget"": 482, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,482,P3,0.05834146647118016,583.4146647118016,0.05,500,5,35,458,0.978,11,489,0.0015,0.0,0.007349338559529643,100.0,0.0,29.79999999999732,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.0504, ""10000.0"": 0.0517}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 29.79999999999732, ""selected_v"": 100.0}"
device_0,0.0,1701,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,482,P1,0.07637947164751131,763.7947164751131,0.0018,18,1,0,18,1.0,0,18,0.0439,0.0,0.2150906418422342,,,,{}
device_0,0.0,1701,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,482,P0,0.07526040653952512,752.6040653952512,0.05,500,3,24,474,0.254,373,127,0.0416,0.0,0.20382165605095542,,,,"{""budget"": 482}"
device_0,0.0,1701,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,482,P2,0.06570507840130202,657.0507840130202,0.05,500,3,33,465,0.952,24,476,0.0,0.0,0.0,,,,"{""budget"": 482}"
device_0,0.0,1701,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18,482,P2prime,0.06616365487220977,661.6365487220976,0.05,500,1,0,500,0.908,46,454,0.0031,0.0,0.015188633023027927,,,,"{""budget"": 482, ""method"": ""lagrangian_path_dp""}"
