device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,discard_gain_percent,targeting_gain_percent,oracle_gap_percent,online_recovery,p2prime_gap_percent
device_0,0.75,1701,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,22,78,0.8763298857564227,3.210958433939628,4.087288319696051,0.9797805521695404,0.0014015676610375334
device_0,0.75,1701,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,22,78,0.1933633155250251,2.2963362808220347,2.48969959634706,0.9546614939376639,0.0005958028976327482
device_0,0.75,1701,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,22,478,4.572285487475911,19.843823410139457,24.416108897615366,0.8151158294178025,1.8949518466270387
device_0,0.75,1701,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,22,478,1.1636312325240377,13.180695348749238,14.344326581273279,0.9423599229355465,1.236430142951765
device_0,0.75,1701,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,22,978,10.106212194024458,25.12004424658876,35.22625644061321,0.8551392206235426,2.0896935263107617
device_0,0.75,1701,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,22,978,2.7506502343174604,16.295098582072185,19.045748816389647,0.980607903277947,1.463863081018324
device_0,0.75,1701,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,22,1478,14.712440918126209,31.073511751543403,45.78595266966961,0.8060910746243137,4.017443940125669
device_0,0.75,1701,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,22,1478,4.304345318513723,18.93694557240836,23.241290890922084,0.9682267711134882,2.205505221883904
device_0,0.75,1701,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,0,100,0.8908010409601341,2.024734889755901,2.915535930716035,0.9395530648115723,0.0017402340361367217
device_0,0.75,1701,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,0,100,0.08392494905391332,0.8301749955372254,0.9140999445911387,,0.0008610516267280267
device_0,0.75,1701,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,0,500,5.072370814635038,8.93874863844939,14.011119453084428,0.970595995774324,0.035867658329693394
